Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
2,8,5,0,21.01,0.0,50.06,5.87,0,0.0
2,9,5,0,21.05,0.0,48.22,7.95,0,0.0
2,10,5,0,21.03,0.0,45.6,12.5,0,0.42
2,11,5,0,21.08,0.0,42.26,12.85,0,0.7
2,12,5,0,21.43,0.0,41.22,11.89,0,3.52
2,13,5,0,21.68,0.0,41.37,10.71,0,3.47
2,14,5,0,21.9,0.0,40.47,9.71,0,3.43
2,15,5,0,21.99,0.0,39.13,10.24,0,3.4
2,16,5,0,22.06,0.0,38.99,11.52,0,3.4
2,17,5,0,21.96,0.0,39.06,12.0,0,3.41
2,18,5,0,21.78,0.0,39.17,13.07,0,3.42
2,19,5,0,21.74,0.0,39.34,13.09,0,0.0
2,20,5,0,21.45,0.0,40.4,10.36,0,0.0
2,21,5,0,21.31,0.0,41.74,10.44,0,0.0
2,22,5,0,21.27,0.0,43.55,2.94,0,0.0
2,23,5,0,21.05,0.0,44.19,2.76,0,0.0
2,24,5,0,20.85,0.0,44.73,2.82,0,0.0
2,1,6,0,20.71,0.0,45.09,2.62,0,0.0
2,2,6,0,20.54,0.0,45.49,2.67,0,0.0
2,3,6,0,20.37,0.0,45.88,2.76,0,0.0
2,4,6,0,20.23,0.0,46.22,2.91,0,0.0
2,5,6,0,20.07,0.0,46.65,2.76,0,0.0
2,6,6,0,20.31,0.0,45.89,2.73,0,0.36
2,7,6,0,20.44,0.0,45.41,2.82,0,0.7
2,8,6,0,21.03,0.0,42.03,5.5,0,0.0
2,9,6,0,21.02,0.0,41.2,8.04,0,0.0
2,10,6,0,21.0,0.0,41.78,11.67,0,0.12
2,11,6,0,21.02,0.0,42.71,12.29,0,0.52
2,12,6,0,21.14,0.0,44.94,12.58,0,0.73
2,13,6,0,21.45,0.0,45.4,12.45,0,0.0
2,14,6,0,21.61,0.0,42.61,11.72,0,0.0
2,15,6,0,21.64,0.0,39.6,12.19,0,0.0
2,16,6,0,21.78,0.0,39.06,10.6,0,0.0
2,17,6,0,21.75,0.0,37.94,10.56,0,0.0
2,18,6,0,21.54,0.0,38.14,11.16,0,0.0
2,19,6,0,21.45,0.0,36.34,10.74,0,3.07
2,20,6,0,21.05,0.0,33.69,8.34,0,0.0
2,21,6,0,21.07,0.0,30.91,9.26,0,0.0
2,22,6,0,20.88,0.0,30.47,2.46,0,0.0
2,23,6,0,20.5,0.0,31.12,2.36,0,0.0
2,24,6,0,20.21,0.0,31.56,2.12,0,0.0
2,1,7,0,19.91,0.0,31.93,1.77,0,0.0
2,2,7,0,19.66,0.0,32.15,1.74,0,0.0
2,3,7,0,19.42,0.0,32.28,1.94,0,0.0
2,4,7,0,19.21,0.0,32.37,1.81,0,0.0
2,5,7,0,18.99,0.0,32.45,1.77,0,0.0
2,6,7,0,19.55,0.0,31.06,1.72,0,0.29
2,7,7,0,20.25,0.0,29.43,1.64,0,0.6
2,8,7,0,21.04,0.0,26.43,3.04,0,0.28
2,9,7,0,21.01,0.0,25.38,5.1,0,0.0
2,10,7,0,20.97,0.0,25.89,9.17,0,0.0
2,11,7,0,21.01,0.0,26.99,11.46,0,0.0
2,12,7,0,20.99,0.0,27.9,11.96,0,0.0
2,13,7,0,20.96,0.0,29.66,10.97,0,0.0
2,14,7,0,20.93,0.0,31.18,10.14,0,0.0
2,15,7,0,20.93,0.0,32.06,9.32,0,0.0
2,16,7,0,20.93,0.0,32.43,10.46,0,0.0
2,17,7,0,20.93,0.0,32.6,10.04,0,0.0
2,18,7,0,20.92,0.0,32.06,9.8,0,0.0
2,19,7,0,20.99,0.0,31.23,8.93,0,0.0
2,20,7,0,20.96,0.0,30.65,6.75,0,0.0
2,21,7,0,21.04,0.0,30.21,6.4,0,0.0
2,22,7,0,21.0,0.0,29.96,3.46,0,0.0
2,23,7,0,20.05,0.0,31.56,1.86,0,0.0
2,24,7,0,19.37,0.0,32.83,1.81,0,0.0
2,1,1,0,19.07,0.0,33.35,1.64,0,0.0
2,2,1,0,18.86,0.0,33.74,1.67,0,0.0
2,3,1,0,18.64,0.0,34.11,1.58,0,0.0
2,4,1,0,18.4,0.0,34.52,1.81,0,0.0
2,5,1,0,18.25,0.0,34.8,1.61,0,0.0
2,6,1,0,18.15,0.0,35.06,1.53,0,0.0
2,7,1,0,18.04,0.0,35.39,1.87,0,0.0
2,8,1,0,18.96,0.0,33.56,1.91,0,0.33
2,9,1,0,20.23,0.0,31.06,1.81,0,0.0
2,10,1,0,21.04,0.0,30.2,3.7,0,0.37
2,11,1,0,20.98,0.0,31.33,6.61,0,0.0
2,12,1,0,20.98,0.0,32.76,6.58,0,0.0
2,13,1,0,21.0,0.0,34.66,8.32,0,0.0
2,14,1,0,21.06,0.0,37.17,8.43,0,0.0
2,15,1,0,21.04,0.0,38.72,8.66,0,0.0
2,16,1,0,21.01,0.0,37.71,8.86,0,0.0
2,17,1,0,21.01,0.0,36.99,8.93,0,0.0
2,18,1,0,20.97,0.0,37.54,6.86,0,0.0
2,19,1,0,21.0,0.0,36.28,4.55,0,0.0
2,20,1,0,20.3,0.0,36.94,1.51,0,0.0
2,21,1,0,19.6,0.0,38.22,1.87,0,0.0
2,22,1,0,19.26,0.0,38.86,1.92,0,0.0
2,23,1,0,19.07,0.0,39.27,2.0,0,0.0
2,24,1,0,18.93,0.0,39.63,1.97,0,0.0
2,1,2,0,18.82,0.0,39.83,2.32,0,0.0
2,2,2,0,18.68,0.0,40.01,2.59,0,0.0
2,3,2,0,18.48,0.0,40.15,2.27,0,0.0
2,4,2,0,18.25,0.0,40.13,2.05,0,0.0
2,5,2,0,18.11,0.0,39.88,2.09,0,0.0
2,6,2,0,18.96,0.0,37.7,2.5,0,0.34
2,7,2,0,20.09,0.0,34.93,2.26,0,0.66
2,8,2,0,21.02,0.0,31.16,5.15,0,0.0
2,9,2,0,21.01,0.0,29.58,7.91,0,0.0
2,10,2,0,20.97,0.0,28.88,11.22,0,0.0
2,11,2,0,21.0,0.0,28.86,10.51,0,0.0
2,12,2,0,21.03,0.0,27.12,10.8,0,0.3
2,13,2,0,21.07,0.0,25.33,11.45,0,0.0
2,14,2,0,21.14,0.0,23.7,9.9,0,0.0
2,15,2,0,21.16,0.0,23.48,11.34,0,0.33
2,16,2,0,21.11,0.0,23.98,9.83,0,0.33
2,17,2,0,21.01,0.0,24.28,10.74,0,0.21
2,18,2,0,20.98,0.0,24.6,9.53,0,0.0
2,19,2,0,21.04,0.0,25.2,9.19,0,0.0
2,20,2,0,20.99,0.0,26.24,8.02,0,0.0
2,21,2,0,21.04,0.0,26.81,7.29,0,0.0
2,22,2,0,20.46,0.0,28.1,1.93,0,0.0
2,23,2,0,19.9,0.0,28.94,2.37,0,0.0
2,24,2,0,19.6,0.0,29.37,2.1,0,0.0
2,1,3,0,19.35,0.0,29.72,2.37,0,0.0
2,2,3,0,19.16,0.0,29.94,2.51,0,0.0
2,3,3,0,18.97,0.0,30.2,2.19,0,0.0
2,4,3,0,18.76,0.0,30.46,2.32,0,0.0
2,5,3,0,18.63,0.0,30.6,2.46,0,0.0
2,6,3,0,19.33,0.0,29.26,2.46,0,0.32
2,7,3,0,20.23,0.0,27.62,2.28,0,0.59
2,8,3,0,21.04,0.0,26.15,4.59,0,0.27
2,9,3,0,21.0,0.0,26.39,7.31,0,0.0
2,10,3,0,21.0,0.0,27.4,11.35,0,0.0
2,11,3,0,21.0,0.0,27.17,9.98,0,0.21
2,12,3,0,21.07,0.0,25.58,10.91,0,0.3
2,13,3,0,21.18,0.0,24.9,9.53,0,0.0
2,14,3,0,21.67,0.0,24.72,8.84,0,0.0
2,15,3,0,22.02,0.0,24.79,9.62,0,0.0
2,16,3,0,22.19,0.0,24.44,9.83,0,0.0
2,17,3,0,22.09,0.0,24.58,10.18,0,0.0
2,18,3,0,21.8,0.0,24.28,9.1,0,0.0
2,19,3,0,21.53,0.0,24.14,10.53,0,2.67
2,20,3,0,21.17,0.0,24.38,8.14,0,0.0
2,21,3,0,21.08,0.0,24.47,9.1,0,0.0
2,22,3,0,20.86,0.0,24.99,2.56,0,0.0
2,23,3,0,20.55,0.0,25.45,2.74,0,0.0
2,24,3,0,20.27,0.0,25.86,2.68,0,0.0
2,1,4,0,20.03,0.0,26.22,2.55,0,0.0
2,2,4,0,19.8,0.0,26.56,2.78,0,0.0
2,3,4,0,19.54,0.0,26.9,2.89,0,0.0
2,4,4,0,19.25,0.0,27.21,2.7,0,0.0
2,5,4,0,19.03,0.0,27.4,2.89,0,0.0
2,6,4,0,19.55,0.0,26.38,2.95,0,0.3
2,7,4,0,20.25,0.0,25.11,2.95,0,0.57
2,8,4,0,21.03,0.0,23.09,5.97,0,0.27
2,9,4,0,21.01,0.0,22.6,8.95,0,0.0
2,10,4,0,20.98,0.0,23.35,12.86,0,0.0
2,11,4,0,21.01,0.0,24.33,13.06,0,0.21
2,12,4,0,21.11,0.0,24.38,12.27,0,0.0
2,13,4,0,21.16,0.0,23.86,12.6,0,0.0
2,14,4,0,21.2,0.0,23.66,12.87,0,0.17
2,15,4,0,21.26,0.0,23.78,12.09,0,0.33
2,16,4,0,21.3,0.0,24.34,10.99,0,0.33
2,17,4,0,21.24,0.0,24.75,10.29,0,0.33
2,18,4,0,21.1,0.0,24.6,10.19,0,0.16
2,19,4,0,21.05,0.0,24.8,9.27,0,0.0
2,20,4,0,21.0,0.0,25.13,8.3,0,0.0
2,21,4,0,21.05,0.0,25.44,7.47,0,0.0
2,22,4,0,20.6,0.0,26.23,1.95,0,0.0
2,23,4,0,20.03,0.0,26.96,1.92,0,0.0
2,24,4,0,19.66,0.0,27.29,2.18,0,0.0
2,1,5,0,19.37,0.0,27.45,2.4,0,0.0
2,2,5,0,19.14,0.0,27.55,2.67,0,0.0
2,3,5,0,18.89,0.0,27.72,2.62,0,0.0
2,4,5,0,18.61,0.0,27.83,2.73,0,0.0
2,5,5,0,18.42,0.0,27.8,2.51,0,0.0
2,6,5,0,19.16,0.0,26.43,2.51,0,0.31
2,7,5,0,20.23,0.0,24.49,2.58,0,0.58
2,8,5,0,21.01,0.0,22.14,4.76,0,0.0
2,9,5,0,21.0,0.0,21.15,6.83,0,0.0
2,10,5,0,20.97,0.0,21.42,11.01,0,0.0
2,11,5,0,20.98,0.0,22.44,10.99,0,0.0
2,12,5,0,21.02,0.0,22.16,10.01,0,0.21
2,13,5,0,21.06,0.0,20.91,10.52,0,0.0
2,14,5,0,21.13,0.0,19.52,10.13,0,0.0
2,15,5,0,21.18,0.0,19.04,11.47,0,0.0
2,16,5,0,21.18,0.0,19.33,10.4,0,0.17
2,17,5,0,21.1,0.0,19.89,10.51,0,0.15
2,18,5,0,21.01,0.0,19.93,9.68,0,0.0
2,19,5,0,21.08,0.0,20.42,9.37,0,0.0
2,20,5,0,20.97,0.0,21.41,7.96,0,0.0
2,21,5,0,21.04,0.0,22.06,9.08,0,0.0
2,22,5,0,20.56,0.0,23.0,2.25,0,0.0
2,23,5,0,20.04,0.0,23.7,2.51,0,0.0
2,24,5,0,19.73,0.0,24.1,2.21,0,0.0
2,1,6,0,19.45,0.0,24.45,2.55,0,0.0
2,2,6,0,19.2,0.0,24.71,2.48,0,0.0
2,3,6,0,19.03,0.0,24.87,2.28,0,0.0
2,4,6,0,18.89,0.0,25.04,2.53,0,0.0
2,5,6,0,18.7,0.0,25.27,2.71,0,0.0
2,6,6,0,19.35,0.0,24.21,2.94,0,0.29
2,7,6,0,20.24,0.0,22.89,2.8,0,0.59
2,8,6,0,21.06,0.0,22.22,5.6,0,0.35
2,9,6,0,21.01,0.0,23.22,8.95,0,0.0
2,10,6,0,20.97,0.0,25.11,13.43,0,0.0
2,11,6,0,20.99,0.0,26.9,13.43,0,0.0
2,12,6,0,20.98,0.0,27.9,12.38,0,0.0
2,13,6,0,20.97,0.0,28.03,12.32,0,0.0
2,14,6,0,20.95,0.0,27.82,10.88,0,0.11
2,15,6,0,20.98,0.0,28.11,10.88,0,0.29
2,16,6,0,21.02,0.0,28.44,9.51,0,0.46
2,17,6,0,21.0,0.0,28.77,8.79,0,0.62
2,18,6,0,20.97,0.0,28.86,10.05,0,0.37
2,19,6,0,21.0,0.0,28.94,10.92,0,0.0
2,20,6,0,20.99,0.0,29.09,7.9,0,0.0
2,21,6,0,21.05,0.0,29.28,7.38,0,0.0
2,22,6,0,20.52,0.0,30.31,2.0,0,0.0
2,23,6,0,19.93,0.0,31.26,2.11,0,0.0
2,24,6,0,19.58,0.0,31.92,2.27,0,0.0
2,1,7,0,19.38,0.0,32.33,1.79,0,0.0
2,2,7,0,19.24,0.0,32.56,1.57,0,0.0
2,3,7,0,19.06,0.0,32.86,1.61,0,0.0
2,4,7,0,18.92,0.0,33.09,1.78,0,0.0
2,5,7,0,18.74,0.0,33.39,1.98,0,0.0
2,6,7,0,19.44,0.0,31.92,1.78,0,0.32
2,7,7,0,20.24,0.0,30.29,1.73,0,0.6
2,8,7,0,21.05,0.0,28.85,3.2,0,0.25
2,9,7,0,21.02,0.0,29.36,6.3,0,0.0
2,10,7,0,20.98,0.0,31.27,9.82,0,0.0
2,11,7,0,20.99,0.0,33.48,10.08,0,0.0
2,12,7,0,20.97,0.0,34.97,9.71,0,0.0
2,13,7,0,20.97,0.0,35.19,10.38,0,0.0
2,14,7,0,20.94,0.0,33.09,10.59,0,0.0
2,15,7,0,20.94,0.0,30.94,9.4,0,0.0
2,16,7,0,20.94,0.0,30.26,9.07,0,0.0
2,17,7,0,20.94,0.0,32.77,8.67,0,0.0
2,18,7,0,20.94,0.0,35.32,9.27,0,0.0
2,19,7,0,21.0,0.0,35.67,8.78,0,0.0
2,20,7,0,20.97,0.0,35.44,6.06,0,0.0
2,21,7,0,21.04,0.0,34.83,6.46,0,0.0
2,22,7,0,21.0,0.0,34.01,4.21,0,0.0
2,23,7,0,20.18,0.0,35.18,1.99,0,0.0
2,24,7,0,19.29,0.0,36.7,1.79,0,0.0
2,1,1,0,18.93,0.0,36.92,1.88,0,0.0
2,2,1,0,18.68,0.0,36.94,1.71,0,0.0
2,3,1,0,18.46,0.0,36.85,1.79,0,0.0
2,4,1,0,18.27,0.0,36.7,1.89,0,0.0
2,5,1,0,18.1,0.0,36.55,1.92,0,0.0
2,6,1,0,17.94,0.0,36.43,1.93,0,0.0
2,7,1,0,17.76,0.0,36.37,1.67,0,0.0
2,8,1,0,18.66,0.0,34.36,1.56,0,0.3
2,9,1,0,20.2,0.0,30.93,1.87,0,0.0
2,10,1,0,20.99,0.0,28.31,3.4,0,0.0
2,11,1,0,20.97,0.0,27.57,6.23,0,0.0
2,12,1,0,20.98,0.0,26.46,6.66,0,0.0
2,13,1,0,21.0,0.0,25.77,9.36,0,0.0
2,14,1,0,21.01,0.0,24.74,9.62,0,0.3
2,15,1,0,21.07,0.0,22.79,9.75,0,0.3
2,16,1,0,21.06,0.0,21.56,10.34,0,0.3
2,17,1,0,21.06,0.0,20.99,10.04,0,0.3
2,18,1,0,20.96,0.0,20.53,6.72,0,0.04
2,19,1,0,21.0,0.0,20.22,4.41,0,0.0
2,20,1,0,20.29,0.0,20.96,1.65,0,0.0
2,21,1,0,19.63,0.0,21.77,1.7,0,0.0
2,22,1,0,19.26,0.0,22.23,1.63,0,0.0
2,23,1,0,18.96,0.0,22.62,1.78,0,0.0
2,24,1,0,18.77,0.0,22.84,1.71,0,0.0
2,1,2,0,18.62,0.0,23.04,2.41,0,0.0
2,2,2,0,18.49,0.0,23.2,2.11,0,0.0
2,3,2,0,18.34,0.0,23.39,1.97,0,0.0
2,4,2,0,18.2,0.0,23.64,2.01,0,0.0
2,5,2,0,18.09,0.0,23.9,2.39,0,0.0
2,6,2,0,18.93,0.0,22.86,2.25,0,0.32
2,7,2,0,20.08,0.0,21.41,2.03,0,0.59
2,8,2,0,21.05,0.0,21.24,4.57,0,0.34
2,9,2,0,21.01,0.0,22.95,7.33,0,0.0
2,10,2,0,21.01,0.0,25.45,10.62,0,0.0
2,11,2,0,21.0,0.0,27.27,9.68,0,0.21
2,12,2,0,21.07,0.0,27.69,9.84,0,0.3
2,13,2,0,21.26,0.0,27.65,9.78,0,3.01
2,14,2,0,21.45,0.0,27.58,9.43,0,3.02
2,15,2,0,21.63,0.0,27.05,10.05,0,3.02
2,16,2,0,21.8,0.0,26.59,10.3,0,3.02
2,17,2,0,21.78,0.0,26.58,9.42,0,3.02
2,18,2,0,21.55,0.0,26.17,8.86,0,3.02
2,19,2,0,21.47,0.0,25.81,9.36,0,0.0
2,20,2,0,21.23,0.0,25.82,8.87,0,2.35
2,21,2,0,21.08,0.0,25.66,9.61,0,0.0
2,22,2,0,20.79,0.0,25.72,2.58,0,0.0
2,23,2,0,20.41,0.0,26.15,2.47,0,0.0
2,24,2,0,20.13,0.0,26.46,2.53,0,0.0
2,1,3,0,19.89,0.0,26.72,2.2,0,0.0
2,2,3,0,19.7,0.0,26.94,2.13,0,0.0
2,3,3,0,19.46,0.0,27.24,2.17,0,0.0
2,4,3,0,19.17,0.0,27.54,2.27,0,0.0
2,5,3,0,18.93,0.0,27.74,2.25,0,0.0
2,6,3,0,19.49,0.0,26.67,2.09,0,0.31
2,7,3,0,20.24,0.0,25.29,2.44,0,0.58
2,8,3,0,21.03,0.0,22.83,5.1,0,0.14
2,9,3,0,21.0,0.0,21.94,6.86,0,0.0
2,10,3,0,20.97,0.0,22.33,10.75,0,0.0
2,11,3,0,20.99,0.0,23.33,11.26,0,0.0
2,12,3,0,21.02,0.0,23.21,11.03,0,0.3
2,13,3,0,21.04,0.0,22.29,11.0,0,0.0
2,14,3,0,21.06,0.0,21.31,10.5,0,0.0
2,15,3,0,21.07,0.0,20.74,10.05,0,0.0
2,16,3,0,21.06,0.0,21.04,9.95,0,0.0
2,17,3,0,21.01,0.0,21.58,10.49,0,0.0
2,18,3,0,20.95,0.0,21.66,9.95,0,0.0
2,19,3,0,21.02,0.0,21.99,9.93,0,0.0
2,20,3,0,20.96,0.0,22.71,7.44,0,0.0
2,21,3,0,21.04,0.0,22.7,8.1,0,0.0
2,22,3,0,20.17,0.0,23.84,2.4,0,0.0
2,23,3,0,19.28,0.0,24.66,2.22,0,0.0
2,24,3,0,18.77,0.0,24.74,2.33,0,0.0
2,1,4,0,18.33,0.0,24.65,2.11,0,0.0
2,2,4,0,17.9,0.0,24.51,2.26,0,0.0
2,3,4,0,17.63,0.0,24.33,2.21,0,0.0
2,4,4,0,17.42,0.0,24.16,2.2,0,0.13
2,5,4,0,17.25,0.0,24.05,2.0,0,0.1
2,6,4,0,18.35,0.0,22.47,2.2,0,0.29
2,7,4,0,20.27,0.0,19.58,2.51,0,0.0
2,8,4,0,21.0,0.0,17.92,5.0,0,0.0
2,9,4,0,20.99,0.0,17.56,6.74,0,0.0
2,10,4,0,20.96,0.0,18.61,10.37,0,0.0
2,11,4,0,20.99,0.0,20.29,10.93,0,0.0
2,12,4,0,21.01,0.0,21.57,9.55,0,0.0
2,13,4,0,20.98,0.0,22.04,9.37,0,0.0
2,14,4,0,20.94,0.0,22.38,10.93,0,0.0
2,15,4,0,20.94,0.0,22.45,9.75,0,0.0
2,16,4,0,20.94,0.0,22.12,10.1,0,0.0
2,17,4,0,20.96,0.0,21.97,11.28,0,0.3
2,18,4,0,20.95,0.0,22.1,12.23,0,0.16
2,19,4,0,21.02,0.0,22.41,10.92,0,0.0
2,20,4,0,20.97,0.0,23.05,8.81,0,0.0
2,21,4,0,21.04,0.0,23.41,8.92,0,0.0
2,22,4,0,20.18,0.0,24.81,2.67,0,0.0
2,23,4,0,19.22,0.0,25.93,2.54,0,0.0
2,24,4,0,18.79,0.0,26.16,2.22,0,0.0
2,1,5,0,18.49,0.0,26.28,2.06,0,0.0
2,2,5,0,18.26,0.0,26.31,2.25,0,0.0
2,3,5,0,18.01,0.0,26.39,2.05,0,0.0
2,4,5,0,17.77,0.0,26.46,2.02,0,0.0
2,5,5,0,17.63,0.0,26.45,2.01,0,0.0
2,6,5,0,18.64,0.0,24.89,1.93,0,0.33
2,7,5,0,20.05,0.0,22.74,1.93,0,0.59
2,8,5,0,21.01,0.0,21.29,3.89,0,0.0
2,9,5,0,20.99,0.0,21.8,6.47,0,0.0
2,10,5,0,21.02,0.0,23.63,10.44,0,0.0
2,11,5,0,21.09,0.0,25.29,11.6,0,0.0
2,12,5,0,21.22,0.0,25.67,11.38,0,0.0
2,13,5,0,21.51,0.0,26.06,11.13,0,0.78
2,14,5,0,21.91,0.0,25.92,11.59,0,0.0
2,15,5,0,22.11,0.0,24.97,10.88,0,0.0
2,16,5,0,22.28,0.0,23.69,10.5,0,0.0
2,17,5,0,22.2,0.0,23.33,9.3,0,0.0
2,18,5,0,21.86,0.0,24.17,9.18,0,0.0
2,19,5,0,21.41,0.0,25.54,10.71,0,2.82
2,20,5,0,21.14,0.0,26.3,7.77,0,0.0
2,21,5,0,21.06,0.0,26.47,8.67,0,0.0
2,22,5,0,20.81,0.0,27.08,2.56,0,0.0
2,23,5,0,20.38,0.0,27.7,2.37,0,0.0
2,24,5,0,20.06,0.0,28.19,2.52,0,0.0
2,1,6,0,19.81,0.0,28.59,2.32,0,0.0
2,2,6,0,19.58,0.0,28.99,2.38,0,0.0
2,3,6,0,19.36,0.0,29.36,2.25,0,0.0
2,4,6,0,19.1,0.0,29.76,2.04,0,0.0
2,5,6,0,18.91,0.0,30.1,2.0,0,0.0
2,6,6,0,19.58,0.0,28.89,2.09,0,0.32
2,7,6,0,20.23,0.0,27.78,2.29,0,0.58
2,8,6,0,21.1,0.0,26.64,4.52,0,0.37
2,9,6,0,21.01,0.0,27.46,6.72,0,0.0
2,10,6,0,21.04,0.0,28.53,11.5,0,0.11
2,11,6,0,21.16,0.0,28.23,9.96,0,0.0
2,12,6,0,21.47,0.0,27.35,9.17,0,0.82
2,13,6,0,22.0,0.0,26.32,11.25,0,0.0
2,14,6,0,22.31,0.0,24.26,10.76,0,0.03
2,15,6,0,22.46,0.0,22.36,11.41,0,0.43
2,16,6,0,22.65,0.0,21.09,12.52,0,0.66
2,17,6,0,22.64,0.0,20.46,13.39,0,0.3
2,18,6,0,22.33,0.0,20.6,12.45,0,0.3
2,19,6,0,21.93,0.0,21.62,12.42,0,0.0
2,20,6,0,21.42,0.0,23.14,9.51,0,0.0
2,21,6,0,21.3,0.0,23.98,8.75,0,2.64
2,22,6,0,21.07,0.0,24.36,2.41,0,0.0
2,23,6,0,20.69,0.0,24.67,2.48,0,0.0
2,24,6,0,20.34,0.0,24.9,2.57,0,0.0
2,1,7,0,20.04,0.0,25.05,1.87,0,0.0
2,2,7,0,19.76,0.0,25.21,1.71,0,0.0
2,3,7,0,19.51,0.0,25.34,1.53,0,0.0
2,4,7,0,19.25,0.0,25.5,1.55,0,0.0
2,5,7,0,19.01,0.0,25.64,1.76,0,0.0
2,6,7,0,19.58,0.0,24.65,1.82,0,0.3
2,7,7,0,20.26,0.0,23.38,1.79,0,0.56
2,8,7,0,21.04,0.0,21.57,3.24,0,0.28
2,9,7,0,21.0,0.0,21.5,5.03,0,0.0
2,10,7,0,20.99,0.0,22.79,8.74,0,0.0
2,11,7,0,21.06,0.0,23.59,9.17,0,0.0
2,12,7,0,21.18,0.0,23.59,11.15,0,0.0
2,13,7,0,21.32,0.0,23.92,11.53,0,0.0
2,14,7,0,21.62,0.0,24.2,10.81,0,2.41
2,15,7,0,21.81,0.0,24.08,11.48,0,2.39
2,16,7,0,21.89,0.0,24.28,11.92,0,2.39
2,17,7,0,21.87,0.0,24.51,12.34,0,2.39
2,18,7,0,21.6,0.0,25.06,12.86,0,5.4
2,19,7,0,21.1,0.0,24.67,9.63,0,0.0
2,20,7,0,21.01,0.0,23.88,6.75,0,0.0
2,21,7,0,21.05,0.0,24.17,6.66,0,0.0
2,22,7,0,21.01,0.0,24.57,3.9,0,0.0
2,23,7,0,20.55,0.0,25.29,2.1,0,0.0
2,24,7,0,20.1,0.0,25.91,2.21,0,0.0
2,1,1,0,19.8,0.0,26.3,2.03,0,0.0
2,2,1,0,19.55,0.0,26.59,2.13,0,0.0
2,3,1,0,19.32,0.0,26.84,2.08,0,0.0
2,4,1,0,19.09,0.0,27.13,1.82,0,0.0
2,5,1,0,18.87,0.0,27.4,1.78,0,0.0
2,6,1,0,18.7,0.0,27.65,1.9,0,0.0
2,7,1,0,18.47,0.0,27.98,1.97,0,0.0
2,8,1,0,19.2,0.0,26.73,1.91,0,0.3
2,9,1,0,20.24,0.0,25.03,2.07,0,0.0
2,10,1,0,21.03,0.0,24.05,4.26,0,0.0
2,11,1,0,21.03,0.0,24.68,8.95,0,0.0
2,12,1,0,21.14,0.0,25.26,8.19,0,0.0
2,13,1,0,21.25,0.0,25.49,10.3,0,0.0
2,14,1,0,21.45,0.0,24.97,10.37,0,1.8
2,15,1,0,21.71,0.0,24.95,11.35,0,2.72
2,16,1,0,21.8,0.0,25.42,11.93,0,2.72
2,17,1,0,21.78,0.0,26.54,11.67,0,2.72
2,18,1,0,21.42,0.0,27.96,8.95,0,3.58
2,19,1,0,21.13,0.0,28.92,5.97,0,0.0
2,20,1,0,20.89,0.0,29.68,2.14,0,0.0
2,21,1,0,20.63,0.0,30.26,2.12,0,0.0
2,22,1,0,20.41,0.0,30.86,2.12,0,0.0
2,23,1,0,20.28,0.0,31.26,2.04,0,0.0
2,24,1,0,20.15,0.0,31.63,2.12,0,0.0
2,1,8,0,20.03,0.0,31.93,1.95,0,0.0
2,2,8,0,19.88,0.0,32.26,1.73,0,0.0
2,3,8,0,19.76,0.0,32.54,1.55,0,0.0
