Hours since 00:00 Jan 1,Hourly Data: AC inverter power (W)
1008.5,0.0
1009.5,0.0
1010.5,0.0
1011.5,0.0
1012.5,0.0
1013.5,0.0
1014.5,0.0
1015.5,0.0
1016.5,150.937
1017.5,337.56699999999995
1018.5,432.452
1019.5,585.611
1020.5,563.225
1021.5,557.488
1022.5,604.548
1023.5,384.79699999999997
1024.5,347.009
1025.5,157.47899999999998
1026.5,0.0
1027.5,0.0
1028.5,0.0
1029.5,0.0
1030.5,0.0
1031.5,0.0
1032.5,0.0
1033.5,0.0
1034.5,0.0
1035.5,0.0
1036.5,0.0
1037.5,0.0
1038.5,0.0
1039.5,0.0
1040.5,123.052
1041.5,239.04
1042.5,362.528
1043.5,417.91
1044.5,460.94300000000004
1045.5,442.61300000000006
1046.5,395.291
1047.5,277.277
1048.5,175.111
1049.5,68.543
1050.5,0.0
1051.5,0.0
1052.5,0.0
1053.5,0.0
1054.5,0.0
1055.5,0.0
1056.5,0.0
1057.5,0.0
1058.5,0.0
1059.5,0.0
1060.5,0.0
1061.5,0.0
1062.5,0.0
1063.5,0.0
1064.5,190.047
1065.5,397.13699999999994
1066.5,556.024
1067.5,653.236
1068.5,700.2
1069.5,690.1389999999999
1070.5,630.359
1071.5,510.663
1072.5,333.329
1073.5,134.10399999999998
1074.5,0.0
1075.5,0.0
1076.5,0.0
1077.5,0.0
1078.5,0.0
1079.5,0.0
1080.5,0.0
1081.5,0.0
1082.5,0.0
1083.5,0.0
1084.5,0.0
1085.5,0.0
1086.5,0.0
1087.5,0.0
1088.5,120.67200000000001
1089.5,236.702
1090.5,426.916
1091.5,343.539
1092.5,345.164
1093.5,296.49
1094.5,314.71299999999997
1095.5,266.798
1096.5,327.624
1097.5,167.81400000000002
1098.5,0.0
1099.5,0.0
1100.5,0.0
1101.5,0.0
1102.5,0.0
1103.5,0.0
1104.5,0.0
1105.5,0.0
1106.5,0.0
1107.5,0.0
1108.5,0.0
1109.5,0.0
1110.5,0.0
1111.5,0.0
1112.5,242.59900000000002
1113.5,474.48400000000004
1114.5,650.366
1115.5,754.437
1116.5,788.567
1117.5,790.878
1118.5,721.1030000000001
1119.5,595.379
1120.5,409.12
1121.5,172.33900000000003
1122.5,0.0
1123.5,0.0
1124.5,0.0
1125.5,0.0
1126.5,0.0
1127.5,0.0
1128.5,0.0
1129.5,0.0
1130.5,0.0
1131.5,0.0
1132.5,0.0
1133.5,0.0
1134.5,0.0
1135.5,0.0
1136.5,187.989
1137.5,353.92699999999996
1138.5,543.6990000000001
1139.5,621.904
1140.5,663.8430000000001
1141.5,643.961
1142.5,579.7909999999999
1143.5,485.056
1144.5,345.337
1145.5,135.43
1146.5,0.0
1147.5,0.0
1148.5,0.0
1149.5,0.0
1150.5,0.0
1151.5,0.0
1152.5,0.0
1153.5,0.0
1154.5,0.0
1155.5,0.0
1156.5,0.0
1157.5,0.0
1158.5,0.0
1159.5,0.316808
1160.5,216.111
1161.5,427.841
1162.5,595.087
1163.5,703.556
1164.5,747.885
1165.5,730.25
1166.5,653.665
1167.5,527.804
1168.5,355.81199999999995
1169.5,146.399
1170.5,0.0
1171.5,0.0
1172.5,0.0
1173.5,0.0
1174.5,0.0
1175.5,0.0
1176.5,0.0
1177.5,0.0
1178.5,0.0
1179.5,0.0
1180.5,0.0
1181.5,0.0
1182.5,0.0
1183.5,1.1755200000000001
1184.5,200.458
1185.5,402.175
1186.5,547.501
1187.5,651.602
1188.5,696.5110000000001
1189.5,690.424
1190.5,614.471
1191.5,481.85400000000004
1192.5,313.928
1193.5,132.83700000000002
1194.5,0.0
1195.5,0.0
1196.5,0.0
1197.5,0.0
1198.5,0.0
1199.5,0.0
1200.5,0.0
1201.5,0.0
1202.5,0.0
1203.5,0.0
1204.5,0.0
1205.5,0.0
1206.5,0.0
1207.5,0.0
1208.5,91.5059
1209.5,492.57300000000004
1210.5,617.996
1211.5,430.649
1212.5,311.605
1213.5,64.9374
1214.5,68.0165
1215.5,177.424
1216.5,132.107
1217.5,26.2995
1218.5,0.0
1219.5,0.0
1220.5,0.0
1221.5,0.0
1222.5,0.0
1223.5,0.0
1224.5,0.0
1225.5,0.0
1226.5,0.0
1227.5,0.0
1228.5,0.0
1229.5,0.0
1230.5,0.0
1231.5,0.0
1232.5,43.6951
1233.5,95.8942
1234.5,140.796
1235.5,179.30200000000002
1236.5,186.293
1237.5,192.63
1238.5,161.201
1239.5,133.89
1240.5,79.15
1241.5,30.2179
1242.5,0.0
1243.5,0.0
1244.5,0.0
1245.5,0.0
1246.5,0.0
1247.5,0.0
1248.5,0.0
1249.5,0.0
1250.5,0.0
1251.5,0.0
1252.5,0.0
1253.5,0.0
1254.5,0.0
1255.5,2.64793
1256.5,164.38
1257.5,332.157
1258.5,461.025
1259.5,544.621
1260.5,645.105
1261.5,595.795
1262.5,533.928
1263.5,469.848
1264.5,324.462
1265.5,122.19
1266.5,0.0
1267.5,0.0
1268.5,0.0
1269.5,0.0
1270.5,0.0
1271.5,0.0
1272.5,0.0
1273.5,0.0
1274.5,0.0
1275.5,0.0
1276.5,0.0
1277.5,0.0
1278.5,0.0
1279.5,3.693
1280.5,208.37
1281.5,403.91
1282.5,564.048
1283.5,642.444
1284.5,671.919
1285.5,673.685
1286.5,598.663
1287.5,472.48699999999997
1288.5,322.45799999999997
1289.5,133.619
1290.5,0.0
1291.5,0.0
1292.5,0.0
1293.5,0.0
1294.5,0.0
1295.5,0.0
1296.5,0.0
1297.5,0.0
1298.5,0.0
1299.5,0.0
1300.5,0.0
1301.5,0.0
1302.5,0.0
1303.5,4.63644
1304.5,225.669
1305.5,434.901
1306.5,594.3330000000001
1307.5,696.702
1308.5,731.91
1309.5,719.26
1310.5,658.288
1311.5,534.786
1312.5,358.81
1313.5,148.957
1314.5,0.0
1315.5,0.0
1316.5,0.0
1317.5,0.0
1318.5,0.0
1319.5,0.0
1320.5,0.0
1321.5,0.0
1322.5,0.0
1323.5,0.0
1324.5,0.0
1325.5,0.0
1326.5,0.0
1327.5,4.65212
1328.5,215.268
1329.5,416.195
1330.5,577.964
1331.5,690.065
1332.5,728.6610000000001
1333.5,725.3389999999999
1334.5,649.07
1335.5,534.996
1336.5,363.395
1337.5,158.195
1338.5,0.0
1339.5,0.0
1340.5,0.0
1341.5,0.0
1342.5,0.0
1343.5,0.0
1344.5,0.0
1345.5,0.0
1346.5,0.0
1347.5,0.0
1348.5,0.0
1349.5,0.0
1350.5,0.0
1351.5,5.78543
1352.5,231.172
1353.5,438.366
1354.5,594.8009999999999
1355.5,703.3939999999999
1356.5,737.47
1357.5,733.9910000000001
1358.5,669.324
1359.5,549.535
1360.5,365.711
1361.5,155.292
1362.5,0.0
1363.5,0.0
1364.5,0.0
1365.5,0.0
1366.5,0.0
1367.5,0.0
1368.5,0.0
1369.5,0.0
1370.5,0.0
1371.5,0.0
1372.5,0.0
1373.5,0.0
1374.5,0.0
1375.5,6.34173
1376.5,170.81099999999998
1377.5,352.907
1378.5,458.30199999999996
1379.5,645.43
1380.5,702.5110000000001
1381.5,678.444
1382.5,552.839
1383.5,426.31800000000004
1384.5,282.518
1385.5,139.683
1386.5,0.0
1387.5,0.0
1388.5,0.0
1389.5,0.0
1390.5,0.0
1391.5,0.0
1392.5,0.0
1393.5,0.0
1394.5,0.0
1395.5,0.0
1396.5,0.0
1397.5,0.0
1398.5,0.0
1399.5,1.74659
1400.5,75.9327
1401.5,106.93799999999999
1402.5,232.016
1403.5,190.37099999999998
1404.5,206.40400000000002
1405.5,244.35299999999998
1406.5,324.431
1407.5,320.966
1408.5,288.908
1409.5,164.639
1410.5,0.730884
1411.5,0.0
1412.5,0.0
1413.5,0.0
1414.5,0.0
1415.5,0.0
2160.5,0.0
2161.5,0.0
2162.5,0.0
2163.5,0.0
2164.5,0.0
2165.5,0.0
2166.5,0.0
2167.5,83.5846
2168.5,233.247
2169.5,346.025
2170.5,470.043
2171.5,593.922
2172.5,422.282
2173.5,415.74300000000005
2174.5,472.69599999999997
2175.5,308.649
2176.5,157.06
2177.5,85.7281
2178.5,0.059594299999999996
2179.5,0.0
2180.5,0.0
2181.5,0.0
2182.5,0.0
2183.5,0.0
2184.5,0.0
2185.5,0.0
2186.5,0.0
2187.5,0.0
2188.5,0.0
2189.5,0.0
2190.5,0.0
2191.5,121.54700000000001
2192.5,324.91700000000003
2193.5,512.5980000000001
2194.5,640.6709999999999
2195.5,707.941
2196.5,740.9960000000001
2197.5,717.331
2198.5,668.548
2199.5,540.5930000000001
2200.5,387.259
2201.5,191.608
2202.5,14.1718
2203.5,0.0
2204.5,0.0
2205.5,0.0
2206.5,0.0
2207.5,0.0
2208.5,0.0
2209.5,0.0
2210.5,0.0
2211.5,0.0
2212.5,0.0
2213.5,0.0
2214.5,0.0
2215.5,155.727
2216.5,423.599
2217.5,642.72
2218.5,758.77
2219.5,492.986
2220.5,539.491
2221.5,529.5
2222.5,523.373
2223.5,444.454
2224.5,339.844
2225.5,186.27
2226.5,21.6158
2227.5,0.0
2228.5,0.0
2229.5,0.0
2230.5,0.0
2231.5,0.0
2232.5,0.0
2233.5,0.0
2234.5,0.0
2235.5,0.0
2236.5,0.0
2237.5,0.0
2238.5,0.0
2239.5,51.6395
2240.5,117.08
2241.5,173.35
2242.5,215.81799999999998
2243.5,259.139
2244.5,270.10400000000004
2245.5,261.508
2246.5,247.28599999999997
2247.5,194.14
2248.5,127.236
2249.5,70.7069
2250.5,4.18066
2251.5,0.0
2252.5,0.0
2253.5,0.0
2254.5,0.0
2255.5,0.0
2256.5,0.0
2257.5,0.0
2258.5,0.0
2259.5,0.0
2260.5,0.0
2261.5,0.0
2262.5,0.0
2263.5,165.87
2264.5,390.779
2265.5,608.994
2266.5,725.373
2267.5,425.85699999999997
2268.5,474.12300000000005
2269.5,419.684
2270.5,417.986
2271.5,332.565
2272.5,262.768
2273.5,110.772
2274.5,9.6284
2275.5,0.0
2276.5,0.0
2277.5,0.0
2278.5,0.0
2279.5,0.0
2280.5,0.0
2281.5,0.0
2282.5,0.0
2283.5,0.0
2284.5,0.0
2285.5,0.0
2286.5,0.0
2287.5,59.8105
2288.5,314.382
2289.5,485.051
2290.5,736.334
2291.5,744.232
2292.5,380.944
2293.5,561.379
2294.5,246.88099999999997
2295.5,195.453
2296.5,30.9342
2297.5,14.7345
2298.5,0.0
2299.5,0.0
2300.5,0.0
2301.5,0.0
2302.5,0.0
2303.5,0.0
2304.5,0.0
2305.5,0.0
2306.5,0.0
2307.5,0.0
2308.5,0.0
2309.5,0.0
2310.5,9.84778
2311.5,145.281
2312.5,383.075
2313.5,407.337
2314.5,555.3009999999999
2315.5,503.342
2316.5,290.10400000000004
2317.5,286.632
2318.5,72.3364
2319.5,192.206
2320.5,91.6878
2321.5,13.4747
2322.5,0.0
2323.5,0.0
2324.5,0.0
2325.5,0.0
2326.5,0.0
2327.5,0.0
2328.5,0.0
2329.5,0.0
2330.5,0.0
2331.5,0.0
2332.5,0.0
2333.5,0.0
2334.5,1.63265
2335.5,125.18700000000001
2336.5,312.737
2337.5,491.66
2338.5,605.394
2339.5,676.946
2340.5,714.99
2341.5,724.42
2342.5,651.536
2343.5,531.869
2344.5,374.80800000000005
2345.5,182.476
2346.5,18.1946
2347.5,0.0
2348.5,0.0
2349.5,0.0
2350.5,0.0
2351.5,0.0
2352.5,0.0
2353.5,0.0
2354.5,0.0
2355.5,0.0
2356.5,0.0
2357.5,0.0
2358.5,2.52333
2359.5,130.234
2360.5,336.56699999999995
2361.5,499.131
2362.5,588.731
2363.5,667.926
2364.5,641.164
2365.5,613.389
2366.5,560.5830000000001
2367.5,452.63699999999994
2368.5,310.231
2369.5,149.174
2370.5,12.0164
2371.5,0.0
2372.5,0.0
2373.5,0.0
2374.5,0.0
2375.5,0.0
2376.5,0.0
2377.5,0.0
2378.5,0.0
2379.5,0.0
2380.5,0.0
2381.5,0.0
2382.5,1.5790899999999999
2383.5,115.71700000000001
2384.5,258.414
2385.5,389.145
2386.5,390.728
2387.5,593.653
2388.5,543.681
2389.5,577.052
2390.5,422.469
2391.5,425.978
2392.5,382.096
2393.5,152.889
2394.5,24.5544
2395.5,0.0
2396.5,0.0
2397.5,0.0
2398.5,0.0
2399.5,0.0
2400.5,0.0
2401.5,0.0
2402.5,0.0
2403.5,0.0
2404.5,0.0
2405.5,0.0
2406.5,3.12494
2407.5,110.506
2408.5,358.681
2409.5,609.606
2410.5,668.6030000000001
2411.5,623.898
2412.5,332.098
2413.5,184.308
2414.5,56.0659
2415.5,46.1129
2416.5,32.7092
2417.5,16.7243
2418.5,1.40147
2419.5,0.0
2420.5,0.0
2421.5,0.0
2422.5,0.0
2423.5,0.0
2424.5,0.0
2425.5,0.0
2426.5,0.0
2427.5,0.0
2428.5,0.0
2429.5,0.0
2430.5,4.18611
2431.5,143.91299999999998
2432.5,346.26800000000003
2433.5,521.799
2434.5,651.555
2435.5,726.8330000000001
2436.5,753.21
2437.5,734.655
2438.5,670.738
2439.5,553.1569999999999
2440.5,388.495
2441.5,196.571
2442.5,38.2909
2443.5,0.0
2444.5,0.0
2445.5,0.0
2446.5,0.0
2447.5,0.0
2448.5,0.0
2449.5,0.0
2450.5,0.0
2451.5,0.0
2452.5,0.0
2453.5,0.0
2454.5,5.21285
2455.5,145.411
2456.5,350.102
2457.5,511.73
2458.5,633.9119999999999
2459.5,700.355
2460.5,702.4060000000001
2461.5,685.0369999999999
2462.5,642.067
2463.5,529.952
2464.5,376.165
2465.5,186.984
2466.5,31.781
2467.5,0.0
2468.5,0.0
2469.5,0.0
2470.5,0.0
2471.5,0.0
2472.5,0.0
2473.5,0.0
2474.5,0.0
2475.5,0.0
2476.5,0.0
2477.5,0.0
2478.5,3.43658
2479.5,112.14399999999999
2480.5,234.4
2481.5,382.82099999999997
2482.5,457.405
2483.5,620.404
2484.5,666.653
2485.5,700.16
2486.5,612.375
2487.5,554.878
2488.5,406.402
2489.5,216.90099999999998
2490.5,34.2375
2491.5,0.0
2492.5,0.0
2493.5,0.0
2494.5,0.0
2495.5,0.0
2496.5,0.0
2497.5,0.0
2498.5,0.0
2499.5,0.0
2500.5,0.0
2501.5,0.0
2502.5,7.77468
2503.5,135.22799999999998
2504.5,328.371
2505.5,512.769
2506.5,599.501
2507.5,734.238
2508.5,723.571
2509.5,692.365
2510.5,527.707
2511.5,423.298
2512.5,330.48699999999997
2513.5,146.651
2514.5,32.7007
2515.5,0.0
2516.5,0.0
2517.5,0.0
2518.5,0.0
2519.5,0.0
2520.5,0.0
2521.5,0.0
2522.5,0.0
2523.5,0.0
2524.5,0.0
2525.5,0.0
2526.5,10.4515
2527.5,146.16899999999998
2528.5,274.127
2529.5,405.957
2530.5,554.957
2531.5,622.4
2532.5,708.757
2533.5,684.049
2534.5,630.697
2535.5,511.82
2536.5,347.255
2537.5,162.975
2538.5,35.5058
2539.5,0.0
2540.5,0.0
2541.5,0.0
2542.5,0.0
2543.5,0.0
2544.5,0.0
2545.5,0.0
2546.5,0.0
2547.5,0.0
2548.5,0.0
2549.5,0.0
2550.5,5.16793
2551.5,107.171
2552.5,223.764
2553.5,326.464
2554.5,410.32
2555.5,446.92400000000004
2556.5,383.075
2557.5,460.07599999999996
2558.5,464.902
2559.5,450.88
2560.5,359.506
2561.5,196.303
2562.5,45.5698
2563.5,0.0
2564.5,0.0
2565.5,0.0
2566.5,0.0
2567.5,0.0
2568.5,0.0
2569.5,0.0
2570.5,0.0
2571.5,0.0
2572.5,0.0
2573.5,0.0
2574.5,3.5855699999999997
2575.5,83.8798
2576.5,111.06200000000001
2577.5,244.803
2578.5,190.54
2579.5,420.31699999999995
2580.5,486.309
2581.5,600.005
2582.5,777.084
2583.5,540.985
2584.5,388.23
2585.5,112.133
2586.5,33.8672
2587.5,0.0
2588.5,0.0
2589.5,0.0
2590.5,0.0
2591.5,0.0
2592.5,0.0
2593.5,0.0
2594.5,0.0
2595.5,0.0
2596.5,0.0
2597.5,0.0
2598.5,12.5564
2599.5,167.702
2600.5,368.077
2601.5,554.931
2602.5,673.0139999999999
2603.5,749.6239999999999
2604.5,780.0830000000001
2605.5,764.1510000000001
2606.5,684.828
2607.5,560.8330000000001
2608.5,397.67199999999997
2609.5,198.861
2610.5,36.1143
2611.5,0.0
2612.5,0.0
2613.5,0.0
2614.5,0.0
2615.5,0.0
2616.5,0.0
2617.5,0.0
2618.5,0.0
2619.5,0.0
2620.5,0.0
2621.5,0.0
2622.5,13.3606
2623.5,177.335
2624.5,379.901
2625.5,560.629
2626.5,688.827
2627.5,774.925
2628.5,811.19
2629.5,794.721
2630.5,721.9119999999999
2631.5,602.444
2632.5,425.01300000000003
2633.5,212.61599999999999
2634.5,35.304
2635.5,0.0
2636.5,0.0
2637.5,0.0
2638.5,0.0
2639.5,0.0
2640.5,0.0
2641.5,0.0
2642.5,0.0
2643.5,0.0
2644.5,0.0
2645.5,0.0
2646.5,12.1747
2647.5,131.494
2648.5,423.32599999999996
2649.5,622.974
2650.5,733.197
2651.5,548.113
2652.5,264.16
2653.5,428.38599999999997
2654.5,483.625
2655.5,461.335
2656.5,302.63
2657.5,139.00799999999998
2658.5,36.4647
2659.5,0.0
2660.5,0.0
2661.5,0.0
2662.5,0.0
2663.5,0.0
2664.5,0.0
2665.5,0.0
2666.5,0.0
2667.5,0.0
2668.5,0.0
2669.5,0.0
2670.5,22.7208
2671.5,106.066
2672.5,30.3656
2673.5,45.6001
2674.5,253.19099999999997
2675.5,325.03
2676.5,250.57299999999998
2677.5,487.93300000000005
2678.5,776.087
2679.5,638.597
2680.5,449.629
2681.5,222.58
2682.5,44.3847
2683.5,0.0
2684.5,0.0
2685.5,0.0
2686.5,0.0
2687.5,0.0
2688.5,0.0
2689.5,0.0
2690.5,0.0
2691.5,0.0
2692.5,0.0
2693.5,0.0
2694.5,21.0581
2695.5,188.622
2696.5,412.80300000000005
2697.5,563.862
2698.5,762.925
2699.5,465.269
2700.5,427.26300000000003
2701.5,400.088
2702.5,399.915
2703.5,341.954
2704.5,244.99900000000002
2705.5,144.757
2706.5,34.3624
2707.5,0.0
2708.5,0.0
2709.5,0.0
2710.5,0.0
2711.5,0.0
2712.5,0.0
2713.5,0.0
2714.5,0.0
2715.5,0.0
2716.5,0.0
2717.5,0.0
2718.5,9.53479
2719.5,101.66799999999999
2720.5,201.98
2721.5,323.064
2722.5,509.276
2723.5,682.663
2724.5,679.105
2725.5,609.415
2726.5,648.874
2727.5,555.727
2728.5,389.356
2729.5,193.303
2730.5,36.2589
2731.5,0.0
2732.5,0.0
2733.5,0.0
2734.5,0.0
2735.5,0.0
2736.5,0.0
2737.5,0.0
2738.5,0.0
2739.5,0.0
2740.5,0.0
2741.5,0.0
2742.5,21.2301
2743.5,68.1999
2744.5,145.196
2745.5,181.74599999999998
2746.5,318.70799999999997
2747.5,406.038
2748.5,278.344
2749.5,271.908
2750.5,328.51099999999997
2751.5,224.46099999999998
2752.5,102.193
2753.5,131.224
2754.5,24.9681
2755.5,0.0
2756.5,0.0
2757.5,0.0
2758.5,0.0
2759.5,0.0
2760.5,0.0
2761.5,0.0
2762.5,0.0
2763.5,0.0
2764.5,0.0
2765.5,0.0
2766.5,23.1487
2767.5,166.075
2768.5,366.275
2769.5,540.064
2770.5,655.821
2771.5,711.247
2772.5,738.046
2773.5,727.318
2774.5,662.49
2775.5,543.805
2776.5,374.52099999999996
2777.5,191.46200000000002
2778.5,41.4924
2779.5,0.0
2780.5,0.0
2781.5,0.0
2782.5,0.0
2783.5,0.0
2784.5,0.0
2785.5,0.0
2786.5,0.0
2787.5,0.0
2788.5,0.0
2789.5,0.0
2790.5,23.0885
2791.5,167.57299999999998
2792.5,369.61800000000005
2793.5,546.445
2794.5,666.6189999999999
2795.5,743.947
2796.5,762.7130000000001
2797.5,737.821
2798.5,668.685
2799.5,556.908
2800.5,393.215
2801.5,197.253
2802.5,36.6941
2803.5,0.0
2804.5,0.0
2805.5,0.0
2806.5,0.0
2807.5,0.0
2808.5,0.0
2809.5,0.0
2810.5,0.0
2811.5,0.0
2812.5,0.0
2813.5,0.0
2814.5,26.848000000000003
2815.5,168.701
2816.5,370.81199999999995
2817.5,543.562
2818.5,663.84
2819.5,739.257
2820.5,774.913
2821.5,751.38
2822.5,674.595
2823.5,557.984
2824.5,393.86199999999997
2825.5,197.312
2826.5,40.4809
2827.5,0.0
2828.5,0.0
2829.5,0.0
2830.5,0.0
2831.5,0.0
2832.5,0.0
2833.5,0.0
2834.5,0.0
2835.5,0.0
2836.5,0.0
2837.5,0.0
2838.5,28.4678
2839.5,177.632
2840.5,381.275
2841.5,555.524
2842.5,675.768
2843.5,756.295
2844.5,777.5219999999999
2845.5,740.163
2846.5,674.058
2847.5,562.755
2848.5,400.98199999999997
2849.5,205.232
2850.5,44.7522
2851.5,0.0
2852.5,0.0
2853.5,0.0
2854.5,0.0
2855.5,0.0
2856.5,0.0
2857.5,0.0
2858.5,0.0
2859.5,0.0
2860.5,0.0
2861.5,0.0
2862.5,26.1806
2863.5,175.577
2864.5,367.195
2865.5,531.341
2866.5,647.318
2867.5,714.07
2868.5,731.2130000000001
2869.5,698.8910000000001
2870.5,630.602
2871.5,523.01
2872.5,377.042
2873.5,192.03
2874.5,42.2063
2875.5,0.0
2876.5,0.0
2877.5,0.0
2878.5,0.0
2879.5,0.0
3624.5,0.0
3625.5,0.0
3626.5,0.0
3627.5,0.0
3628.5,0.0
3629.5,0.0
3630.5,53.6706
3631.5,169.804
3632.5,322.29200000000003
3633.5,465.87800000000004
3634.5,567.759
3635.5,617.17
3636.5,597.85
3637.5,619.177
3638.5,517.587
3639.5,405.731
3640.5,280.75
3641.5,168.055
3642.5,58.2898
3643.5,0.0
3644.5,0.0
3645.5,0.0
3646.5,0.0
3647.5,0.0
3648.5,0.0
3649.5,0.0
3650.5,0.0
3651.5,0.0
3652.5,0.0
3653.5,0.0
3654.5,44.2749
3655.5,185.715
3656.5,360.62800000000004
3657.5,516.674
3658.5,628.446
3659.5,701.5189999999999
3660.5,725.495
3661.5,697.434
3662.5,645.521
3663.5,535.0409999999999
3664.5,395.663
3665.5,216.954
3666.5,55.1892
3667.5,1.29172
3668.5,0.0
3669.5,0.0
3670.5,0.0
3671.5,0.0
3672.5,0.0
3673.5,0.0
3674.5,0.0
3675.5,0.0
3676.5,0.0
3677.5,0.0
3678.5,43.8566
3679.5,188.795
3680.5,360.52099999999996
3681.5,494.30800000000005
3682.5,606.339
3683.5,674.245
3684.5,699.7739999999999
3685.5,674.195
3686.5,602.5
3687.5,508.745
3688.5,373.98699999999997
3689.5,207.196
3690.5,59.68
3691.5,0.481275
3692.5,0.0
3693.5,0.0
3694.5,0.0
3695.5,0.0
3696.5,0.0
3697.5,0.0
3698.5,0.0
3699.5,0.0
3700.5,0.0
3701.5,0.0
3702.5,45.3185
3703.5,177.55700000000002
3704.5,340.52
3705.5,472.972
3706.5,584.743
3707.5,670.442
3708.5,685.53
3709.5,686.465
3710.5,619.519
3711.5,517.22
3712.5,371.923
3713.5,218.676
3714.5,65.8034
3715.5,0.62731
3716.5,0.0
3717.5,0.0
3718.5,0.0
3719.5,0.0
3720.5,0.0
3721.5,0.0
3722.5,0.0
3723.5,0.0
3724.5,0.0
3725.5,0.0
3726.5,44.5852
3727.5,188.562
