Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
2,6,6,0,20.36,0.0,40.15,14.36,0.0,0.0
2,7,6,0,20.26,0.0,40.11,16.16,0.73,0.0
2,8,6,0,20.7,0.0,39.12,26.52,1.85,0.0
2,9,6,0,21.37,0.0,38.95,62.84,3.66,0.0
2,10,6,0,21.84,0.0,40.44,53.15,3.81,0.0
2,11,6,0,22.14,0.0,39.04,47.04,3.76,10.48
2,12,6,0,22.3,0.0,36.85,50.99,4.97,21.73
2,13,6,0,22.17,0.0,35.02,47.37,6.09,25.53
2,14,6,0,22.28,0.0,33.99,46.86,5.81,25.4
2,15,6,0,22.44,0.0,34.34,46.25,3.59,25.65
2,16,6,0,22.33,0.0,34.88,48.87,3.78,20.56
2,17,6,0,22.26,0.0,35.73,53.22,4.84,12.78
2,18,6,0,21.89,0.0,36.67,42.25,3.03,4.47
2,19,6,0,21.45,0.0,37.53,20.58,2.34,0.0
2,20,6,0,21.23,0.0,38.41,16.33,1.7,0.0
2,21,6,0,21.12,0.0,39.42,15.01,1.96,0.0
2,22,6,0,21.05,0.0,39.49,12.84,0.96,0.0
2,23,6,0,21.32,0.0,38.83,13.47,0.59,0.0
2,24,6,0,21.37,0.0,38.89,15.81,0.57,0.0
2,1,7,0,21.22,0.0,39.4,10.44,0.0,0.0
2,2,7,0,21.1,0.0,39.72,10.38,0.0,0.0
2,3,7,0,20.93,0.0,40.2,10.21,0.0,0.0
2,4,7,0,20.82,0.0,40.55,9.16,0.0,0.0
2,5,7,0,20.78,0.0,40.63,10.12,0.0,0.0
2,6,7,0,20.71,0.0,40.8,9.54,0.0,0.0
2,7,7,0,20.41,0.0,41.65,16.85,0.84,0.0
2,8,7,0,20.87,0.0,41.17,20.75,1.31,0.0
2,9,7,0,20.93,0.0,42.22,21.71,1.64,0.0
2,10,7,0,21.02,0.0,43.64,27.53,2.02,0.0
2,11,7,0,21.07,0.0,46.08,23.84,1.87,7.38
2,12,7,0,21.15,0.0,46.31,25.42,2.17,16.36
2,13,7,0,21.13,0.0,42.56,18.68,1.86,21.65
2,14,7,0,21.09,0.0,40.18,17.18,1.71,24.36
2,15,7,0,21.08,0.0,38.03,15.94,1.5,24.16
2,16,7,0,21.07,0.0,35.88,12.89,1.4,21.72
2,17,7,0,21.04,0.0,34.63,13.01,1.48,17.95
2,18,7,0,20.29,0.0,36.09,13.01,0.74,13.14
2,19,7,0,20.62,0.0,35.45,12.58,0.7,0.0
2,20,7,0,20.75,0.0,35.31,10.19,0.0,0.0
2,21,7,0,20.61,0.0,35.6,9.78,0.0,0.0
2,22,7,0,20.47,0.0,35.79,9.2,0.0,0.0
2,23,7,0,20.35,0.0,35.87,8.55,0.0,0.0
2,24,7,0,20.21,0.0,35.85,9.7,0.0,0.0
2,1,1,0,20.1,0.0,35.8,9.39,0.0,0.0
2,2,1,0,19.97,0.0,35.8,8.9,0.0,0.0
2,3,1,0,19.86,0.0,35.71,7.97,0.0,0.0
2,4,1,0,19.78,0.0,35.68,9.39,0.0,0.0
2,5,1,0,19.67,0.0,35.75,9.88,0.0,0.0
2,6,1,0,19.54,0.0,35.83,10.51,0.0,0.0
2,7,1,0,19.48,0.0,35.85,13.41,0.48,0.0
2,8,1,0,19.59,0.0,35.61,14.37,0.48,0.0
2,9,1,0,19.92,0.0,35.0,13.54,0.48,0.0
2,10,1,0,20.33,0.0,34.38,12.19,0.46,0.0
2,11,1,0,20.73,0.0,33.88,12.3,0.45,0.0
2,12,1,0,21.07,0.0,33.28,13.39,0.64,0.0
2,13,1,0,21.39,0.0,32.8,12.57,0.65,0.0
2,14,1,0,21.7,0.0,32.31,11.41,0.9,0.0
2,15,1,0,21.95,0.0,31.93,11.08,0.62,0.0
2,16,1,0,22.08,0.0,31.78,9.97,0.37,0.0
2,17,1,0,21.99,0.0,31.97,9.98,0.42,0.0
2,18,1,0,21.61,0.0,32.61,9.59,0.39,0.0
2,19,1,0,21.19,0.0,33.45,7.44,0.0,0.0
2,20,1,0,20.94,0.0,34.1,8.79,0.0,0.0
2,21,1,0,20.78,0.0,34.58,8.3,0.0,0.0
2,22,1,0,20.62,0.0,35.07,8.97,0.0,0.0
2,23,1,0,20.47,0.0,35.6,9.73,0.0,0.0
2,24,1,0,20.36,0.0,35.98,9.46,0.0,0.0
2,1,2,0,20.31,0.0,36.28,11.7,0.0,0.0
2,2,2,0,20.24,0.0,36.54,10.99,0.0,0.0
2,3,2,0,20.16,0.0,36.81,11.0,0.0,0.0
2,4,2,0,20.09,0.0,37.18,11.06,0.0,0.0
2,5,2,0,20.02,0.0,37.63,10.26,0.0,0.0
2,6,2,0,19.95,0.0,38.38,12.48,0.0,0.0
2,7,2,0,20.04,0.0,40.25,15.5,0.71,0.0
2,8,2,0,20.67,0.0,41.33,26.39,1.7,0.0
2,9,2,0,21.23,0.0,42.69,53.12,3.34,2.47
2,10,2,0,21.6,0.0,44.13,52.01,4.01,21.48
2,11,2,0,21.86,0.0,41.77,47.14,4.11,38.91
2,12,2,0,22.11,0.0,39.2,53.66,4.73,49.48
2,13,2,0,22.17,0.0,37.26,48.14,6.06,58.25
2,14,2,0,22.45,0.0,36.4,50.5,6.15,66.3
2,15,2,0,22.66,0.0,36.74,50.24,3.92,68.79
2,16,2,0,22.8,0.0,36.6,45.36,3.84,69.79
2,17,2,0,22.87,0.0,36.27,51.99,4.67,64.99
2,18,2,0,22.35,0.0,35.92,37.48,2.94,56.14
2,19,2,0,21.66,0.0,35.51,16.53,2.45,48.28
2,20,2,0,21.34,0.0,35.24,16.24,1.63,39.35
2,21,2,0,21.19,0.0,34.47,17.8,1.93,29.33
2,22,2,0,21.09,0.0,33.98,17.09,0.95,19.04
2,23,2,0,21.52,0.0,32.92,15.65,0.55,0.0
2,24,2,0,21.63,0.0,32.96,14.37,0.49,0.0
2,1,3,0,21.47,0.0,33.42,11.97,0.0,0.0
2,2,3,0,21.31,0.0,33.67,11.47,0.0,0.0
2,3,3,0,21.13,0.0,33.92,11.9,0.0,0.0
2,4,3,0,20.94,0.0,34.17,13.48,0.0,0.0
2,5,3,0,20.75,0.0,34.4,13.27,0.0,0.0
2,6,3,0,20.56,0.0,34.55,14.08,0.0,0.0
2,7,3,0,20.35,0.0,34.18,18.02,0.66,0.0
2,8,3,0,20.7,0.0,32.55,27.8,1.8,0.0
2,9,3,0,21.41,0.0,31.6,58.2,3.52,0.0
2,10,3,0,21.84,0.0,32.53,50.4,3.39,0.0
2,11,3,0,22.07,0.0,33.09,50.49,3.39,0.0
2,12,3,0,22.27,0.0,32.59,54.02,4.64,0.0
2,13,3,0,22.19,0.0,31.49,56.54,6.02,0.0
2,14,3,0,22.4,0.0,30.6,57.12,5.39,0.0
2,15,3,0,22.56,0.0,30.54,54.57,3.01,0.0
2,16,3,0,22.59,0.0,31.09,58.02,3.26,0.0
2,17,3,0,22.52,0.0,32.14,61.64,4.41,0.0
2,18,3,0,21.99,0.0,32.9,46.82,2.62,0.0
2,19,3,0,21.53,0.0,33.12,23.74,2.11,0.0
2,20,3,0,21.24,0.0,33.34,18.88,1.35,0.0
2,21,3,0,21.11,0.0,33.59,17.3,1.73,0.0
2,22,3,0,21.01,0.0,33.85,17.6,0.76,0.0
2,23,3,0,20.87,0.0,34.08,16.6,0.51,0.0
2,24,3,0,20.74,0.0,34.19,17.31,0.53,0.0
2,1,4,0,20.46,0.0,34.33,12.75,0.0,0.0
2,2,4,0,20.24,0.0,34.31,12.57,0.0,0.0
2,3,4,0,20.11,0.0,34.42,11.96,0.0,0.0
2,4,4,0,19.9,0.0,34.75,10.97,0.0,0.0
2,5,4,0,19.76,0.0,34.75,12.79,0.0,0.0
2,6,4,0,19.78,0.0,34.71,11.19,0.0,0.0
2,7,4,0,20.12,0.0,34.03,15.29,0.83,0.0
2,8,4,0,20.59,0.0,33.13,27.05,2.15,0.0
2,9,4,0,21.21,0.0,33.16,52.27,3.53,0.0
2,10,4,0,21.41,0.0,35.57,47.44,3.78,0.0
2,11,4,0,21.43,0.0,38.0,43.56,3.47,0.0
2,12,4,0,21.5,0.0,39.77,41.11,4.68,0.0
2,13,4,0,21.44,0.0,40.42,48.62,5.51,0.0
2,14,4,0,21.63,0.0,40.97,46.8,4.54,0.0
2,15,4,0,21.66,0.0,42.71,45.93,2.81,0.0
2,16,4,0,21.66,0.0,43.61,46.6,2.59,0.0
2,17,4,0,21.72,0.0,43.54,48.32,3.93,0.0
2,18,4,0,21.47,0.0,43.66,41.43,2.09,0.0
2,19,4,0,21.2,0.0,43.16,20.54,1.67,0.0
2,20,4,0,20.99,0.0,42.23,15.78,1.16,0.0
2,21,4,0,20.93,0.0,41.59,15.52,1.63,0.0
2,22,4,0,20.9,0.0,41.68,15.84,0.87,0.0
2,23,4,0,20.71,0.0,42.15,15.56,0.5,0.0
2,24,4,0,20.58,0.0,42.49,15.25,0.51,0.0
2,1,5,0,20.38,0.0,42.92,12.41,0.0,0.0
2,2,5,0,20.22,0.0,43.05,12.08,0.0,0.0
2,3,5,0,20.08,0.0,43.09,13.01,0.0,0.0
2,4,5,0,19.96,0.0,42.98,14.28,0.0,0.0
2,5,5,0,19.87,0.0,42.97,13.43,0.0,0.0
2,6,5,0,19.8,0.0,43.06,14.51,0.0,0.0
2,7,5,0,20.05,0.0,42.13,18.22,0.64,0.0
2,8,5,0,20.61,0.0,40.97,30.94,1.61,0.0
2,9,5,0,21.27,0.0,41.44,60.28,3.28,0.0
2,10,5,0,21.63,0.0,44.01,56.32,3.97,0.0
2,11,5,0,21.9,0.0,44.04,47.55,3.68,12.67
2,12,5,0,22.17,0.0,42.86,50.12,4.06,28.76
2,13,5,0,22.16,0.0,41.77,48.32,4.83,40.28
2,14,5,0,22.41,0.0,40.56,49.24,4.84,47.11
2,15,5,0,22.62,0.0,39.56,42.66,2.87,47.7
2,16,5,0,22.73,0.0,38.19,43.37,2.72,45.85
2,17,5,0,22.73,0.0,38.07,49.6,3.54,41.73
2,18,5,0,22.19,0.0,39.73,37.35,2.18,31.82
2,19,5,0,21.57,0.0,41.89,16.82,1.79,25.1
2,20,5,0,21.28,0.0,42.87,13.72,1.3,21.27
2,21,5,0,21.16,0.0,43.05,16.12,1.56,18.07
2,22,5,0,21.07,0.0,44.56,16.78,0.72,15.2
2,23,5,0,21.42,0.0,44.53,17.89,0.43,0.0
2,24,5,0,21.52,0.0,44.93,18.29,0.45,0.0
2,1,6,0,21.4,0.0,45.87,13.05,0.0,0.0
2,2,6,0,21.29,0.0,46.58,13.06,0.0,0.0
2,3,6,0,21.2,0.0,47.09,12.11,0.0,0.0
2,4,6,0,21.12,0.0,47.57,10.91,0.0,0.0
2,5,6,0,21.04,0.0,48.16,11.5,0.0,0.0
2,6,6,0,20.99,0.0,48.76,11.25,0.0,0.0
2,7,6,0,20.44,0.0,52.8,14.49,0.73,0.0
2,8,6,0,20.98,0.0,52.84,26.74,1.92,7.96
2,9,6,0,21.8,0.0,50.47,52.5,3.48,35.09
2,10,6,0,22.17,0.0,47.66,47.34,3.36,48.03
2,11,6,0,22.29,0.0,44.41,40.31,3.9,52.43
2,12,6,0,22.43,0.0,42.18,47.27,4.13,55.16
2,13,6,0,22.32,0.0,40.79,50.9,5.69,55.79
2,14,6,0,22.48,0.0,39.28,49.45,5.11,55.01
2,15,6,0,22.71,0.0,37.68,45.6,3.19,54.42
2,16,6,0,22.74,0.0,37.43,46.6,3.2,58.99
2,17,6,0,22.68,0.0,39.16,54.45,4.57,54.41
2,18,6,0,22.26,0.0,39.16,42.18,2.41,49.01
2,19,6,0,21.68,0.0,41.47,21.7,1.94,53.16
2,20,6,0,21.41,0.0,43.79,19.49,1.39,50.52
2,21,6,0,21.29,0.0,47.2,18.83,1.42,31.87
2,22,6,0,21.2,0.0,48.79,15.47,0.77,20.46
2,23,6,0,21.61,0.0,47.73,14.26,0.49,0.0
2,24,6,0,21.71,0.0,47.42,15.81,0.47,0.0
2,1,7,0,21.49,0.0,47.52,8.78,0.0,0.0
2,2,7,0,21.28,0.0,47.09,8.12,0.0,0.0
2,3,7,0,21.1,0.0,46.41,9.63,0.0,0.0
2,4,7,0,20.92,0.0,45.73,10.1,0.0,0.0
2,5,7,0,20.74,0.0,45.19,9.19,0.0,0.0
2,6,7,0,20.54,0.0,44.51,8.28,0.0,0.0
2,7,7,0,20.41,0.0,42.77,15.6,0.6,0.0
2,8,7,0,20.85,0.0,38.7,23.16,0.97,0.0
2,9,7,0,20.95,0.0,35.63,25.45,1.44,0.0
2,10,7,0,21.11,0.0,34.13,24.85,1.92,0.0
2,11,7,0,21.26,0.0,32.65,23.55,1.83,0.0
2,12,7,0,21.44,0.0,31.52,29.23,2.39,1.66
2,13,7,0,21.49,0.0,30.4,21.59,1.91,10.4
2,14,7,0,21.47,0.0,29.47,20.1,1.91,15.65
2,15,7,0,21.39,0.0,28.68,16.43,1.62,17.08
2,16,7,0,21.3,0.0,29.29,16.4,1.27,13.89
2,17,7,0,21.22,0.0,29.99,15.2,1.37,7.4
2,18,7,0,20.62,0.0,31.63,12.38,0.73,0.53
2,19,7,0,21.0,0.0,31.38,11.34,0.76,0.0
2,20,7,0,21.01,0.0,31.82,10.1,0.0,0.0
2,21,7,0,20.88,0.0,32.36,10.9,0.0,0.0
2,22,7,0,20.78,0.0,32.92,11.6,0.0,0.0
