Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
2,19,6,0,22.38,0.0,32.62,8.96,0,0.0
2,20,6,0,21.88,0.0,33.31,8.47,0,0.0
2,21,6,0,21.32,0.0,33.47,5.3,0,0.0
2,22,6,0,21.79,0.0,32.27,2.11,0,0.0
2,23,6,0,21.84,0.04,32.28,2.41,0,0.0
2,24,6,0,21.67,0.04,32.64,2.39,0,0.0
2,1,7,0,21.32,0.0,33.15,1.56,0,0.0
2,2,7,0,21.07,0.0,33.47,0.49,0,0.0
2,3,7,0,20.77,0.0,33.92,0.46,0,0.0
2,4,7,0,20.49,0.0,34.35,0.44,0,0.0
2,5,7,0,20.2,0.0,34.79,0.44,0,0.0
2,6,7,0,19.93,0.0,35.09,0.41,0,0.0
2,7,7,0,19.73,0.0,35.23,0.48,0,0.0
2,8,7,0,19.89,0.0,34.69,0.48,0,0.24
2,9,7,0,21.02,0.0,31.74,1.71,0,0.0
2,10,7,0,21.0,0.0,31.18,6.54,0,0.0
2,11,7,0,20.98,0.0,30.7,10.07,0,0.0
2,12,7,0,21.01,0.0,30.1,9.74,0,0.0
2,13,7,0,20.99,0.0,30.11,8.84,0,0.0
2,14,7,0,21.0,0.0,30.85,9.5,0,0.0
2,15,7,0,21.01,0.0,31.47,10.07,0,0.0
2,16,7,0,21.02,0.0,31.02,10.07,0,0.0
2,17,7,0,21.01,0.0,30.55,10.07,0,0.0
2,18,7,0,21.0,0.0,30.88,9.59,0,0.0
2,19,7,0,21.0,0.0,31.47,6.47,0,0.0
2,20,7,0,20.87,0.0,32.36,2.53,0,0.0
2,21,7,0,20.82,0.0,32.75,2.64,0,0.0
2,22,7,0,20.68,0.0,33.24,2.36,0,0.0
2,23,7,0,20.51,0.0,33.9,2.63,0,0.0
2,24,7,0,20.37,0.0,34.44,2.38,0,0.0
2,1,1,0,20.15,0.0,35.02,0.47,0,0.0
2,2,1,0,19.86,0.0,35.7,0.42,0,0.0
2,3,1,0,19.6,0.0,36.3,0.4,0,0.0
2,4,1,0,19.34,0.0,36.96,0.38,0,0.0
2,5,1,0,19.14,0.0,37.54,0.38,0,0.0
2,6,1,0,19.0,0.0,38.1,0.4,0,0.0
2,7,1,0,18.87,0.0,38.78,0.42,0,0.0
2,8,1,0,18.9,0.0,39.13,0.37,0,0.0
2,9,1,0,19.78,0.0,37.72,0.42,0,0.4
2,10,1,0,20.85,0.0,36.21,2.42,0,0.37
2,11,1,0,21.04,0.0,36.22,6.39,0,0.0
2,12,1,0,21.65,0.0,35.43,8.73,0,0.0
2,13,1,0,22.15,0.0,35.74,7.77,0,0.0
2,14,1,0,22.76,0.0,35.53,8.77,0,0.0
2,15,1,0,23.14,0.0,34.61,9.56,0,0.0
2,16,1,0,23.23,0.0,34.11,8.8,0,0.0
2,17,1,0,22.83,0.0,34.3,8.08,0,0.0
2,18,1,0,21.93,0.0,35.58,5.48,0,0.0
2,19,1,0,21.97,0.0,35.54,2.12,0,0.0
2,20,1,0,21.88,0.05,36.71,2.29,0,0.0
2,21,1,0,21.75,0.07,37.36,2.19,0,0.0
2,22,1,0,21.58,0.07,37.96,2.31,0,0.0
2,23,1,0,21.37,0.06,38.49,2.47,0,0.0
2,24,1,0,21.16,0.02,39.0,1.6,0,0.0
2,1,2,0,20.99,0.0,39.57,0.47,0,0.0
2,2,2,0,20.74,0.0,40.27,0.48,0,0.0
2,3,2,0,20.49,0.0,40.97,0.52,0,0.0
2,4,2,0,20.25,0.0,41.46,0.47,0,0.0
2,5,2,0,20.06,0.0,41.75,0.47,0,0.0
2,6,2,0,19.91,0.0,41.93,0.48,0,0.0
2,7,2,0,19.79,0.0,42.11,0.42,0,0.0
2,8,2,0,19.99,0.0,41.55,0.47,0,0.27
2,9,2,0,20.86,0.0,39.18,1.63,0,0.52
2,10,2,0,20.98,0.0,38.41,5.69,0,0.0
2,11,2,0,21.01,0.0,37.92,9.23,0,0.0
2,12,2,0,21.01,0.0,37.94,8.2,0,0.0
2,13,2,0,21.02,0.0,38.55,8.61,0,0.0
2,14,2,0,20.97,0.0,39.53,8.85,0,0.0
2,15,2,0,20.97,0.0,40.63,8.63,0,0.0
2,16,2,0,20.97,0.0,41.36,8.33,0,0.0
2,17,2,0,20.94,0.0,41.35,7.83,0,0.0
2,18,2,0,20.98,0.0,42.28,8.76,0,0.0
2,19,2,0,21.01,0.0,44.51,8.18,0,0.0
2,20,2,0,20.98,0.0,46.57,8.41,0,0.0
2,21,2,0,20.96,0.0,47.9,5.21,0,0.0
2,22,2,0,21.05,0.0,47.94,2.35,0,0.0
2,23,2,0,20.96,0.0,48.52,2.56,0,0.0
2,24,2,0,20.78,0.0,49.08,1.58,0,0.0
2,1,3,0,20.55,0.0,49.67,0.45,0,0.0
2,2,3,0,20.33,0.0,50.26,0.46,0,0.0
2,3,3,0,20.17,0.0,50.75,0.4,0,0.0
2,4,3,0,20.01,0.0,51.21,0.42,0,0.0
2,5,3,0,19.9,0.0,51.56,0.39,0,0.0
2,6,3,0,19.8,0.0,51.91,0.4,0,0.0
2,7,3,0,19.68,0.0,52.3,0.43,0,0.0
2,8,3,0,19.93,0.0,51.48,0.48,0,0.32
2,9,3,0,21.04,0.0,47.34,1.55,0,0.0
2,10,3,0,20.94,0.0,45.99,5.5,0,0.0
2,11,3,0,21.12,0.0,43.54,9.09,0,0.0
2,12,3,0,21.47,0.0,40.98,9.7,0,0.0
2,13,3,0,21.39,0.0,40.29,9.99,0,0.0
2,14,3,0,21.6,0.0,40.95,9.73,0,0.0
2,15,3,0,21.67,0.0,42.0,10.06,0,0.0
2,16,3,0,21.62,0.0,41.9,9.25,0,0.0
2,17,3,0,21.43,0.0,42.38,9.2,0,0.0
2,18,3,0,21.25,0.0,41.74,9.31,0,0.0
2,19,3,0,21.43,0.0,40.29,9.28,0,0.0
2,20,3,0,21.31,0.0,39.79,8.46,0,0.0
2,21,3,0,21.13,0.0,40.63,6.0,0,0.0
2,22,3,0,21.31,0.0,41.57,2.76,0,0.0
2,23,3,0,21.33,0.0,42.11,2.53,0,0.0
2,24,3,0,21.13,0.0,42.77,1.59,0,0.0
2,1,4,0,20.94,0.0,43.15,0.51,0,0.0
2,2,4,0,20.69,0.0,43.81,0.48,0,0.0
2,3,4,0,20.43,0.0,44.46,0.49,0,0.0
2,4,4,0,20.16,0.0,45.08,0.45,0,0.0
2,5,4,0,19.94,0.0,45.56,0.44,0,0.0
2,6,4,0,19.71,0.0,46.04,0.43,0,0.0
2,7,4,0,19.51,0.0,46.32,0.47,0,0.0
2,8,4,0,19.75,0.0,45.5,0.44,0,0.28
2,9,4,0,21.05,0.0,41.51,1.54,0,0.0
2,10,4,0,21.01,0.0,40.01,5.55,0,0.0
2,11,4,0,20.98,0.0,38.54,8.2,0,0.0
2,12,4,0,21.01,0.0,37.84,8.35,0,0.0
2,13,4,0,20.98,0.0,37.54,7.61,0,0.0
2,14,4,0,20.99,0.0,37.85,7.41,0,0.0
2,15,4,0,21.01,0.0,38.52,7.19,0,0.0
2,16,4,0,20.97,0.0,39.64,6.86,0,0.0
2,17,4,0,20.96,0.0,40.37,6.67,0,0.0
2,18,4,0,20.99,0.0,40.77,6.6,0,0.0
2,19,4,0,21.0,0.0,41.67,7.67,0,0.0
2,20,4,0,20.96,0.0,42.21,7.25,0,0.0
2,21,4,0,20.93,0.0,42.13,5.76,0,0.0
2,22,4,0,21.01,0.0,41.72,2.43,0,0.0
2,23,4,0,20.79,0.0,42.26,2.53,0,0.0
2,24,4,0,20.54,0.0,42.6,1.45,0,0.0
2,1,5,0,20.23,0.0,42.99,0.48,0,0.09
2,2,5,0,19.96,0.0,43.4,0.51,0,0.0
2,3,5,0,19.71,0.0,43.81,0.52,0,0.0
2,4,5,0,19.48,0.0,44.1,0.52,0,0.0
2,5,5,0,19.3,0.0,44.25,0.46,0,0.0
2,6,5,0,19.15,0.0,44.3,0.47,0,0.0
2,7,5,0,19.01,0.0,44.32,0.42,0,0.0
2,8,5,0,19.31,0.0,43.27,0.43,0,0.28
2,9,5,0,21.01,0.0,38.11,1.58,0,0.0
2,10,5,0,20.98,0.0,36.17,5.36,0,0.0
2,11,5,0,20.99,0.0,34.66,7.41,0,0.0
2,12,5,0,21.0,0.0,34.09,7.7,0,0.0
2,13,5,0,20.91,0.0,36.63,8.24,0,0.0
2,14,5,0,21.01,0.0,39.35,7.63,0,0.0
2,15,5,0,21.0,0.0,40.92,8.3,0,0.0
2,16,5,0,21.01,0.0,41.54,7.53,0,0.0
2,17,5,0,21.01,0.0,41.36,7.09,0,0.0
2,18,5,0,20.99,0.0,39.69,7.29,0,0.0
2,19,5,0,21.0,0.0,38.85,7.26,0,0.0
2,20,5,0,20.99,0.0,38.49,7.04,0,0.0
2,21,5,0,20.99,0.0,38.24,5.45,0,0.0
2,22,5,0,20.82,0.0,38.62,2.57,0,0.0
2,23,5,0,20.64,0.0,39.07,2.54,0,0.0
2,24,5,0,20.43,0.0,39.4,1.68,0,0.0
2,1,6,0,20.0,0.0,40.2,1.71,0,0.0
2,2,6,0,19.81,0.0,40.57,0.47,0,0.0
2,3,6,0,19.65,0.0,40.89,0.44,0,0.0
2,4,6,0,19.51,0.0,41.23,0.46,0,0.0
2,5,6,0,19.34,0.0,41.62,0.44,0,0.0
2,6,6,0,19.17,0.0,41.99,0.47,0,0.0
2,7,6,0,19.05,0.0,42.26,0.48,0,0.0
2,8,6,0,19.37,0.0,41.45,0.44,0,0.27
2,9,6,0,21.01,0.0,37.5,1.32,0,0.0
2,10,6,0,21.0,0.0,37.86,5.59,0,0.0
2,11,6,0,21.07,0.0,36.98,8.68,0,0.0
2,12,6,0,21.43,0.0,35.34,7.77,0,0.0
2,13,6,0,21.22,0.0,34.43,8.57,0,0.0
2,14,6,0,21.24,0.0,33.84,7.58,0,0.0
2,15,6,0,21.27,0.0,34.5,6.98,0,0.0
2,16,6,0,21.12,0.0,35.12,6.73,0,0.0
2,17,6,0,20.98,0.0,35.81,6.52,0,0.0
2,18,6,0,20.95,0.0,36.94,7.15,0,0.0
2,19,6,0,21.05,0.0,37.97,8.47,0,0.0
2,20,6,0,21.01,0.0,39.0,8.86,0,0.0
2,21,6,0,20.98,0.0,39.72,6.29,0,0.0
2,22,6,0,21.12,0.0,39.41,2.93,0,0.0
2,23,6,0,20.97,0.0,39.84,2.93,0,0.0
2,24,6,0,20.78,0.0,40.29,2.93,0,0.0
2,1,7,0,20.49,0.0,41.05,1.81,0,0.0
2,2,7,0,20.33,0.0,41.51,0.55,0,0.0
2,3,7,0,20.13,0.0,42.08,0.52,0,0.0
2,4,7,0,19.96,0.0,42.58,0.53,0,0.0
2,5,7,0,19.82,0.0,42.96,0.55,0,0.0
2,6,7,0,19.68,0.0,43.34,0.55,0,0.0
2,7,7,0,19.54,0.0,43.7,0.5,0,0.0
2,8,7,0,19.8,0.0,43.11,0.46,0,0.28
2,9,7,0,21.05,0.0,40.15,1.36,0,0.0
2,10,7,0,20.99,0.0,41.21,5.28,0,0.0
2,11,7,0,20.98,0.0,43.54,8.12,0,0.0
2,12,7,0,21.08,0.0,45.61,8.0,0,0.0
2,13,7,0,21.0,0.0,44.18,8.61,0,0.0
2,14,7,0,21.06,0.0,43.11,7.94,0,0.0
2,15,7,0,21.08,0.0,41.15,7.34,0,0.0
2,16,7,0,21.04,0.0,38.84,7.98,0,0.0
2,17,7,0,21.0,0.0,37.4,8.71,0,0.0
2,18,7,0,20.97,0.0,37.07,9.45,0,0.0
2,19,7,0,21.01,0.0,36.38,6.56,0,0.0
2,20,7,0,20.89,0.0,36.2,2.61,0,0.0
2,21,7,0,20.81,0.0,36.42,2.38,0,0.0
2,22,7,0,20.66,0.0,36.65,2.34,0,0.0
2,23,7,0,20.51,0.0,36.81,2.2,0,0.0
2,24,7,0,20.34,0.0,36.82,2.03,0,0.0
2,1,1,0,20.02,0.0,37.18,0.37,0,0.0
2,2,1,0,19.67,0.0,37.52,0.42,0,0.0
2,3,1,0,19.45,0.0,37.58,0.47,0,0.0
2,4,1,0,19.29,0.0,37.62,0.52,0,0.0
2,5,1,0,19.11,0.0,37.75,0.55,0,0.0
2,6,1,0,18.91,0.0,37.9,0.53,0,0.0
2,7,1,0,18.73,0.0,37.95,0.54,0,0.0
2,8,1,0,18.7,0.0,37.61,0.54,0,0.0
2,9,1,0,19.56,0.0,35.4,0.55,0,0.39
2,10,1,0,20.77,0.0,32.49,3.07,0,0.36
2,11,1,0,21.0,0.0,31.85,7.41,0,0.0
2,12,1,0,21.08,0.0,30.74,9.82,0,0.0
2,13,1,0,21.08,0.0,30.4,8.84,0,0.0
2,14,1,0,21.3,0.0,29.43,8.1,0,0.0
2,15,1,0,21.51,0.0,28.49,7.09,0,0.0
2,16,1,0,21.57,0.0,28.87,8.08,0,0.0
2,17,1,0,21.29,0.0,29.17,7.65,0,0.0
2,18,1,0,20.99,0.0,29.04,5.5,0,0.0
2,19,1,0,21.13,0.0,29.12,2.64,0,0.0
2,20,1,0,20.9,0.0,30.57,2.4,0,0.0
2,21,1,0,20.88,0.0,31.33,2.56,0,0.0
2,22,1,0,20.75,0.0,31.98,2.35,0,0.0
2,23,1,0,20.58,0.0,32.66,2.09,0,0.0
2,24,1,0,20.41,0.0,33.16,1.41,0,0.0
2,1,2,0,20.18,0.0,33.85,0.44,0,0.0
2,2,2,0,19.93,0.0,34.48,0.41,0,0.0
2,3,2,0,19.73,0.0,35.01,0.39,0,0.0
2,4,2,0,19.57,0.0,35.57,0.44,0,0.0
2,5,2,0,19.42,0.0,36.17,0.4,0,0.0
2,6,2,0,19.28,0.0,37.04,0.37,0,0.0
2,7,2,0,19.15,0.0,38.25,0.46,0,0.0
2,8,2,0,19.51,0.0,38.31,0.5,0,0.26
2,9,2,0,21.05,0.0,35.89,1.66,0,0.0
2,10,2,0,20.98,0.0,38.86,6.24,0,0.0
2,11,2,0,21.42,0.0,39.04,8.95,0,0.0
2,12,2,0,22.2,0.0,36.76,8.2,0,0.0
2,13,2,0,22.81,0.0,33.82,9.04,0,0.0
2,14,2,0,23.59,0.0,31.98,8.92,0,0.8
2,15,2,0,23.88,0.0,31.75,8.77,0,7.37
2,16,2,0,23.89,0.0,31.66,7.61,0,12.85
2,17,2,0,23.87,0.0,31.04,7.51,0,5.06
2,18,2,0,23.48,0.0,31.1,8.03,0,0.04
2,19,2,0,22.99,0.0,32.91,8.95,0,0.0
2,20,2,0,22.41,0.0,35.02,9.32,0,0.0
2,21,2,0,21.74,0.0,35.64,6.05,0,0.0
2,22,2,0,21.87,0.0,34.96,2.86,0,0.0
2,23,2,0,21.87,0.05,34.76,2.89,0,0.0
2,24,2,0,21.62,0.01,35.17,1.76,0,0.0
2,1,3,0,21.37,0.0,35.55,0.51,0,0.0
2,2,3,0,21.08,0.0,36.07,0.47,0,0.0
2,3,3,0,20.75,0.0,36.63,0.44,0,0.0
2,4,3,0,20.41,0.0,37.18,0.41,0,0.0
2,5,3,0,20.09,0.0,37.68,0.46,0,0.0
2,6,3,0,19.78,0.0,38.07,0.49,0,0.0
2,7,3,0,19.48,0.0,38.36,0.53,0,0.0
2,8,3,0,19.69,0.0,37.49,0.53,0,0.25
2,9,3,0,21.03,0.0,33.78,1.76,0,0.0
2,10,3,0,21.01,0.0,31.97,6.72,0,0.0
2,11,3,0,20.99,0.0,30.34,10.07,0,0.0
2,12,3,0,20.97,0.0,29.03,10.07,0,0.0
2,13,3,0,20.96,0.0,27.83,9.87,0,0.0
2,14,3,0,21.0,0.0,27.48,10.07,0,0.0
2,15,3,0,21.0,0.0,27.45,10.07,0,0.0
2,16,3,0,20.99,0.0,28.1,9.85,0,0.0
2,17,3,0,21.01,0.0,28.97,10.07,0,0.0
2,18,3,0,21.01,0.0,29.79,10.07,0,0.0
2,19,3,0,20.99,0.0,30.64,10.07,0,0.0
2,20,3,0,21.01,0.0,31.39,10.07,0,0.0
2,21,3,0,21.02,0.0,32.3,6.17,0,0.0
2,22,3,0,20.7,0.0,33.32,2.72,0,0.0
2,23,3,0,20.3,0.0,34.13,2.82,0,0.0
2,24,3,0,19.95,0.0,34.47,1.81,0,0.0
2,1,4,0,19.59,0.0,34.82,0.55,0,0.02
2,2,4,0,19.13,0.0,35.47,0.51,0,0.0
2,3,4,0,18.76,0.0,36.08,0.55,0,0.0
2,4,4,0,18.5,0.0,36.51,0.52,0,0.0
2,5,4,0,18.3,0.0,36.65,0.48,0,0.0
2,6,4,0,18.26,0.0,36.69,0.45,0,0.0
2,7,4,0,18.15,0.0,37.0,0.46,0,0.0
2,8,4,0,18.61,0.0,35.99,0.48,0,0.25
2,9,4,0,20.93,0.0,31.13,1.57,0,0.0
2,10,4,0,20.96,0.0,31.78,6.02,0,0.0
2,11,4,0,20.96,0.0,33.3,9.82,0,0.0
2,12,4,0,21.01,0.0,34.86,9.57,0,0.0
2,13,4,0,21.0,0.0,35.95,9.71,0,0.0
2,14,4,0,21.01,0.0,37.63,10.07,0,0.0
2,15,4,0,21.01,0.0,39.13,10.07,0,0.0
2,16,4,0,21.01,0.0,39.81,10.07,0,0.0
2,17,4,0,21.01,0.0,39.62,10.07,0,0.0
2,18,4,0,21.01,0.0,40.1,9.72,0,0.0
2,19,4,0,20.99,0.0,40.57,10.07,0,0.0
2,20,4,0,20.99,0.0,40.56,10.07,0,0.0
2,21,4,0,20.99,0.0,40.46,6.45,0,0.0
2,22,4,0,20.62,0.0,41.62,2.61,0,0.0
2,23,4,0,20.3,0.0,42.48,2.56,0,0.0
2,24,4,0,20.06,0.0,42.87,1.4,0,0.0
2,1,5,0,19.8,0.0,43.42,0.42,0,0.06
2,2,5,0,19.41,0.0,44.28,0.43,0,0.0
2,3,5,0,19.14,0.0,44.73,0.43,0,0.0
2,4,5,0,18.94,0.0,44.86,0.42,0,0.0
2,5,5,0,18.8,0.0,44.94,0.46,0,0.0
2,6,5,0,18.69,0.0,45.07,0.4,0,0.0
2,7,5,0,18.57,0.0,45.23,0.45,0,0.0
2,8,5,0,19.04,0.0,43.97,0.4,0,0.28
2,9,5,0,21.0,0.0,39.25,1.44,0,0.0
2,10,5,0,21.0,0.0,40.3,5.7,0,0.0
2,11,5,0,21.02,0.0,41.2,9.17,0,0.0
2,12,5,0,21.5,0.0,41.2,9.92,0,0.0
2,13,5,0,21.66,0.0,41.67,9.62,0,0.0
2,14,5,0,22.09,0.0,41.15,8.83,0,0.0
2,15,5,0,22.3,0.0,39.76,7.81,0,0.0
2,16,5,0,22.35,0.0,38.03,6.93,0,0.0
2,17,5,0,22.08,0.0,38.85,8.41,0,0.0
2,18,5,0,21.57,0.0,42.48,9.22,0,0.0
2,19,5,0,21.57,0.0,45.03,9.62,0,0.0
2,20,5,0,21.42,0.0,46.3,10.07,0,0.0
2,21,5,0,21.22,0.0,46.26,6.72,0,0.0
2,22,5,0,21.36,0.0,46.1,2.93,0,0.0
2,23,5,0,21.31,0.0,46.78,2.67,0,0.0
2,24,5,0,21.07,0.0,47.85,1.74,0,0.0
2,1,6,0,20.83,0.0,48.91,1.81,0,0.0
2,2,6,0,20.64,0.0,49.82,0.55,0,0.0
2,3,6,0,20.43,0.0,50.66,0.5,0,0.0
2,4,6,0,20.24,0.0,51.44,0.5,0,0.0
2,5,6,0,20.08,0.0,52.32,0.49,0,0.0
2,6,6,0,19.96,0.0,53.14,0.48,0,0.0
2,7,6,0,19.85,0.0,54.07,0.46,0,0.0
2,8,6,0,20.14,0.0,53.47,0.43,0,0.33
2,9,6,0,20.96,0.0,51.16,1.49,0,0.61
2,10,6,0,21.23,0.0,50.23,4.84,0,0.0
2,11,6,0,21.74,0.0,46.4,7.72,0,0.0
2,12,6,0,22.21,0.0,42.81,8.86,0,0.0
2,13,6,0,22.23,0.0,40.39,8.02,0,0.0
2,14,6,0,22.41,0.0,38.36,8.25,0,0.0
2,15,6,0,22.61,0.0,36.05,7.56,0,0.0
2,16,6,0,22.71,0.0,37.0,8.59,0,0.0
2,17,6,0,22.46,0.0,40.06,8.39,0,0.0
2,18,6,0,22.12,0.0,39.28,7.46,0,0.0
2,19,6,0,21.97,0.0,46.09,7.98,0,0.0
2,20,6,0,21.64,0.0,53.81,8.42,0,0.0
2,21,6,0,21.29,0.0,56.46,4.88,0,0.0
2,22,6,0,21.46,0.0,55.18,2.47,0,0.0
2,23,6,0,21.45,0.02,54.41,2.2,0,0.0
2,24,6,0,21.25,0.03,53.97,2.54,0,0.0
2,1,7,0,20.94,0.0,53.6,1.45,0,0.0
2,2,7,0,20.65,0.0,53.23,0.41,0,0.0
2,3,7,0,20.33,0.0,52.73,0.45,0,0.0
2,4,7,0,20.03,0.0,52.02,0.43,0,0.0
2,5,7,0,19.74,0.0,51.34,0.46,0,0.0
2,6,7,0,19.43,0.0,50.45,0.42,0,0.0
2,7,7,0,19.15,0.0,49.16,0.45,0,0.0
2,8,7,0,19.44,0.0,46.83,0.48,0,0.29
2,9,7,0,21.04,0.0,40.85,1.55,0,0.0
2,10,7,0,20.98,0.0,38.07,5.83,0,0.0
2,11,7,0,20.98,0.0,35.07,9.14,0,0.0
2,12,7,0,21.13,0.0,32.81,8.45,0,0.0
2,13,7,0,21.06,0.0,31.88,7.83,0,0.0
2,14,7,0,21.22,0.0,31.24,7.34,0,0.0
2,15,7,0,21.25,0.0,30.64,6.99,0,0.0
2,16,7,0,21.12,0.0,31.65,7.98,0,0.0
2,17,7,0,21.0,0.0,32.13,7.5,0,0.0
2,18,7,0,20.95,0.0,32.43,6.92,0,0.0
2,19,7,0,20.89,0.0,32.89,5.06,0,0.0
2,20,7,0,20.93,0.0,33.74,2.24,0,0.0
2,21,7,0,20.85,0.0,34.48,2.11,0,0.0
2,22,7,0,20.76,0.0,35.22,2.49,0,0.0
2,23,7,0,20.65,0.0,35.81,2.68,0,0.0
2,24,7,0,20.51,0.0,36.21,2.48,0,0.0
2,1,1,0,20.27,0.0,36.78,0.43,0,0.0
2,2,1,0,19.96,0.0,37.47,0.42,0,0.0
2,3,1,0,19.76,0.0,37.92,0.39,0,0.0
2,4,1,0,19.58,0.0,38.42,0.37,0,0.0
2,5,1,0,19.41,0.0,38.98,0.38,0,0.0
2,6,1,0,19.25,0.0,39.62,0.4,0,0.0
2,7,1,0,19.09,0.0,40.36,0.41,0,0.0
2,8,1,0,19.12,0.0,40.53,0.44,0,0.0
2,9,1,0,19.89,0.0,39.07,0.47,0,0.41
2,10,1,0,20.86,0.0,37.36,2.62,0,0.38
2,11,1,0,21.04,0.0,37.66,6.26,0,0.0
2,12,1,0,21.51,0.0,37.29,8.05,0,0.0
2,13,1,0,21.99,0.0,36.65,8.24,0,0.0
2,14,1,0,22.62,0.0,33.91,7.2,0,0.0
2,15,1,0,23.01,0.0,32.94,7.26,0,0.0
2,16,1,0,23.1,0.0,33.73,7.41,0,0.0
2,17,1,0,22.75,0.0,35.79,7.3,0,0.0
2,18,1,0,21.98,0.0,38.66,5.26,0,0.0
2,19,1,0,22.05,0.0,39.6,2.33,0,0.0
2,20,1,0,21.98,0.06,41.21,2.15,0,0.0
2,21,1,0,21.86,0.08,42.4,1.99,0,0.0
2,22,1,0,21.72,0.08,43.33,2.14,0,0.0
2,23,1,0,21.56,0.07,43.99,2.39,0,0.0
2,24,1,0,21.34,0.03,44.59,1.59,0,0.0
2,1,8,0,21.22,0.0,44.89,0.49,0,0.0
2,2,8,0,21.01,0.0,45.47,0.52,0,0.0
2,3,8,0,20.8,0.0,46.04,0.5,0,0.0
