Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
2,20,5,0,21.19,0.0,33.49,10.7,2.64,11.08
2,21,5,0,21.14,0.0,33.33,12.2,4.8,10.92
2,22,5,0,21.14,0.0,32.99,15.1,1.68,11.78
2,23,5,0,21.02,0.0,32.82,13.0,2.52,9.24
2,24,5,0,20.83,0.0,32.81,11.1,2.4,7.1
2,1,6,0,20.65,0.0,32.86,7.6,3.72,4.43
2,2,6,0,20.64,0.0,32.55,11.2,0.48,5.15
2,3,6,0,20.53,0.0,32.4,9.1,0.6,3.6
2,4,6,0,20.38,0.0,32.18,8.2,1.08,3.19
2,5,6,0,20.28,0.0,31.82,8.5,0.36,2.88
2,6,6,0,20.19,0.0,31.74,8.1,1.8,2.62
2,7,6,0,20.17,0.0,31.81,9.2,1.2,2.86
2,8,6,0,20.22,0.0,31.8,9.2,4.92,4.58
2,9,6,0,20.57,0.0,31.12,12.4,18.84,7.28
2,10,6,0,20.75,0.0,30.63,9.7,16.32,9.5
2,11,6,0,20.95,0.0,29.98,12.6,7.44,12.41
2,12,6,0,21.1,0.0,29.28,15.6,9.96,17.9
2,13,6,0,21.16,0.0,28.87,16.1,3.96,21.26
2,14,6,0,21.21,0.0,28.07,16.9,0.96,24.88
2,15,6,0,21.23,0.0,27.14,8.5,3.24,19.28
2,16,6,0,21.25,0.0,26.45,13.2,11.52,22.29
2,17,6,0,21.27,0.0,26.13,16.9,4.8,21.43
2,18,6,0,21.25,0.0,26.62,14.8,19.68,14.17
2,19,6,0,21.17,0.0,27.48,11.2,15.12,10.29
2,20,6,0,21.3,0.0,27.84,23.6,4.08,18.53
2,21,6,0,21.15,0.0,28.13,15.7,16.32,10.23
2,22,6,0,20.86,0.0,28.32,11.7,1.44,6.82
2,23,6,0,20.72,0.0,27.98,12.7,1.92,6.27
2,24,6,0,20.6,0.0,27.63,11.2,0.48,4.4
2,1,7,0,20.43,0.0,27.39,9.1,1.08,3.2
2,2,7,0,20.32,0.0,26.84,10.5,0.72,3.01
2,3,7,0,20.11,0.0,26.5,6.9,0.48,2.09
2,4,7,0,20.03,0.0,25.81,6.5,0.84,1.88
2,5,7,0,20.01,0.0,25.21,6.2,0.48,1.51
2,6,7,0,19.99,0.0,24.8,5.3,0.6,1.29
2,7,7,0,20.0,0.0,24.46,8.4,3.12,1.48
2,8,7,0,20.0,0.0,24.2,8.0,3.6,1.4
2,9,7,0,20.0,0.0,23.77,9.9,5.52,1.64
2,10,7,0,20.01,0.0,23.13,13.0,6.36,1.9
2,11,7,0,20.01,0.0,22.7,11.4,20.04,2.21
2,12,7,0,20.18,0.0,22.36,20.7,20.28,3.63
2,13,7,0,20.2,0.0,22.54,18.9,3.12,3.37
2,14,7,0,20.08,0.0,22.87,12.2,6.96,2.59
2,15,7,0,20.04,0.0,23.24,9.0,2.52,2.44
2,16,7,0,20.07,0.0,23.8,12.4,1.08,3.0
2,17,7,0,20.08,0.0,24.5,15.3,12.72,2.67
2,18,7,0,20.05,0.0,25.72,12.8,10.32,2.27
2,19,7,0,20.1,0.0,26.81,16.2,6.36,2.7
2,20,7,0,20.23,0.0,27.38,21.1,6.96,3.44
2,21,7,0,20.15,0.0,27.81,16.4,7.44,2.65
2,22,7,0,20.11,0.0,27.93,16.1,3.0,2.45
2,23,7,0,20.05,0.0,27.98,11.4,1.68,1.89
2,24,7,0,20.02,0.0,27.81,11.6,0.72,1.75
2,1,1,0,20.0,0.0,27.54,8.2,0.72,1.36
2,2,1,0,20.0,0.0,27.55,9.8,0.0,1.57
2,3,1,0,19.99,0.0,27.6,6.1,0.24,1.17
2,4,1,0,20.0,0.0,27.68,9.1,0.12,1.53
2,5,1,0,20.0,0.0,27.72,9.4,0.36,1.54
2,6,1,0,20.0,0.0,27.85,8.6,3.24,1.55
2,7,1,0,19.99,0.0,28.42,6.2,5.16,1.31
2,8,1,0,20.0,0.0,29.18,8.4,5.28,1.55
2,9,1,0,20.03,0.0,29.42,15.8,7.08,2.51
2,10,1,0,20.03,0.0,29.48,12.2,8.04,2.17
2,11,1,0,20.03,0.0,29.82,10.9,5.4,2.21
2,12,1,0,20.01,0.0,30.31,8.1,3.0,1.85
2,13,1,0,20.02,0.0,30.43,8.5,4.44,2.52
2,14,1,0,20.21,0.0,30.38,11.4,2.88,4.51
2,15,1,0,20.49,0.0,30.26,12.4,1.2,6.12
2,16,1,0,20.61,0.0,29.89,12.0,1.68,6.82
2,17,1,0,20.58,0.0,30.1,10.6,3.36,5.5
2,18,1,0,20.45,0.0,31.07,10.0,9.12,3.95
2,19,1,0,20.57,0.0,31.5,14.9,2.88,5.39
2,20,1,0,20.61,0.0,31.63,16.4,7.2,5.83
2,21,1,0,20.64,0.0,31.28,18.4,17.76,6.56
2,22,1,0,20.68,0.0,30.57,20.1,2.28,7.1
2,23,1,0,20.6,0.0,30.15,14.7,1.92,4.39
2,24,1,0,20.46,0.0,29.94,11.5,0.84,3.36
2,1,2,0,20.42,0.0,29.57,12.7,1.44,3.39
2,2,2,0,20.19,0.0,29.56,8.5,0.24,2.46
2,3,2,0,20.16,0.0,29.09,11.5,0.36,2.56
2,4,2,0,20.08,0.0,28.97,9.7,0.12,2.28
2,5,2,0,20.03,0.0,28.96,7.1,0.24,1.76
2,6,2,0,20.04,0.0,28.77,11.0,3.84,2.25
2,7,2,0,20.02,0.0,28.57,7.3,1.56,1.73
2,8,2,0,20.05,0.0,28.38,12.9,28.44,2.37
2,9,2,0,20.08,0.0,27.94,15.5,5.28,2.59
2,10,2,0,20.07,0.0,27.42,13.8,10.68,2.32
2,11,2,0,20.04,0.0,26.99,11.0,0.96,2.24
2,12,2,0,20.05,0.0,26.87,11.0,7.32,2.54
2,13,2,0,20.11,0.0,27.15,13.7,2.76,3.31
2,14,2,0,20.35,0.0,27.24,10.2,1.8,5.44
2,15,2,0,20.58,0.0,27.25,8.6,0.84,7.68
2,16,2,0,20.64,0.0,26.95,10.4,1.2,7.93
2,17,2,0,20.65,0.0,26.57,12.0,7.56,6.8
2,18,2,0,20.36,0.0,27.29,8.7,3.84,3.43
2,19,2,0,20.53,0.0,27.55,16.3,13.32,5.2
2,20,2,0,20.61,0.0,27.57,19.4,5.76,6.24
2,21,2,0,20.42,0.0,27.67,12.1,8.4,3.4
2,22,2,0,20.57,0.0,27.24,20.1,10.32,5.39
2,23,2,0,20.59,0.0,27.21,20.2,1.44,5.29
2,24,2,0,20.44,0.0,27.4,14.8,0.6,3.26
2,1,3,0,20.55,0.0,27.05,22.1,0.6,5.12
2,2,3,0,20.31,0.0,27.31,12.9,0.36,2.65
2,3,3,0,20.09,0.0,27.31,9.1,0.48,2.04
2,4,3,0,20.02,0.0,26.75,7.3,0.0,1.76
2,5,3,0,20.01,0.0,26.03,8.1,3.96,1.7
2,6,3,0,20.01,0.0,25.61,8.2,5.04,1.77
2,7,3,0,20.0,0.0,25.9,6.8,15.24,1.53
2,8,3,0,20.05,0.0,26.4,13.1,7.92,2.6
2,9,3,0,20.18,0.0,26.31,17.5,2.28,3.8
2,10,3,0,20.19,0.0,25.28,13.9,7.68,3.7
2,11,3,0,20.28,0.0,24.16,15.5,7.2,4.53
2,12,3,0,20.23,0.0,23.76,7.6,12.6,3.86
2,13,3,0,20.41,0.0,23.21,10.1,2.76,5.52
2,14,3,0,20.67,0.0,22.72,11.3,6.96,8.26
2,15,3,0,20.9,0.0,22.25,9.6,3.6,12.25
2,16,3,0,20.87,0.0,22.18,6.1,1.08,11.96
2,17,3,0,20.97,0.0,22.32,13.1,3.48,12.92
2,18,3,0,20.67,0.0,23.71,8.1,3.12,5.52
2,19,3,0,20.75,0.0,24.62,14.6,3.6,7.95
2,20,3,0,20.7,0.0,25.37,13.3,4.92,6.62
2,21,3,0,20.66,0.0,25.54,14.5,9.72,6.29
2,22,3,0,20.64,0.0,25.51,14.8,4.92,5.7
2,23,3,0,20.63,0.0,25.26,16.2,3.12,5.44
2,24,3,0,20.56,0.0,25.15,14.4,0.36,3.76
2,1,4,0,20.31,0.0,25.22,10.3,1.08,2.74
2,2,4,0,20.19,0.0,24.81,12.0,0.24,2.55
2,3,4,0,20.04,0.0,24.62,8.0,0.84,1.78
2,4,4,0,19.99,0.0,24.08,6.3,0.96,1.35
2,5,4,0,19.98,0.0,23.37,6.8,0.48,1.17
2,6,4,0,20.01,0.0,22.67,14.6,1.92,1.82
2,7,4,0,19.98,0.0,22.06,6.7,4.56,1.02
2,8,4,0,20.04,0.0,21.54,10.2,19.44,2.32
2,9,4,0,20.09,0.0,21.12,12.1,10.8,3.71
2,10,4,0,20.15,0.0,20.73,12.5,9.12,4.76
2,11,4,0,20.35,0.0,20.37,14.0,9.12,5.43
2,12,4,0,20.44,0.0,20.12,11.4,7.32,5.83
2,13,4,0,20.47,0.0,19.97,9.6,1.8,6.45
2,14,4,0,20.5,0.0,19.79,8.2,0.96,6.6
2,15,4,0,20.67,0.0,19.32,11.1,2.04,8.39
2,16,4,0,20.59,0.0,19.14,7.6,2.64,6.03
2,17,4,0,20.45,0.0,19.26,7.2,4.68,4.41
2,18,4,0,20.31,0.0,19.97,9.0,4.92,3.46
2,19,4,0,20.3,0.0,20.78,11.2,7.8,3.38
2,20,4,0,20.36,0.0,21.1,14.4,5.52,3.59
2,21,4,0,20.22,0.0,21.28,12.1,7.44,2.84
2,22,4,0,20.12,0.0,21.28,12.6,1.92,2.6
2,23,4,0,20.07,0.0,21.14,13.4,0.6,2.36
2,24,4,0,20.03,0.0,20.61,13.1,0.72,1.9
2,1,5,0,20.0,0.0,19.88,9.9,1.8,1.39
2,2,5,0,19.98,0.0,19.33,7.6,0.84,1.03
2,3,5,0,19.97,0.0,18.76,9.4,0.96,1.01
2,4,5,0,19.96,0.0,18.13,10.1,0.24,0.92
2,5,5,0,19.94,0.0,17.81,9.1,1.32,0.75
2,6,5,0,19.92,0.0,17.74,7.1,6.96,0.68
2,7,5,0,19.93,0.0,17.67,10.2,7.56,0.75
2,8,5,0,20.02,0.0,17.57,9.1,19.92,1.6
2,9,5,0,20.08,0.0,17.29,13.5,4.8,3.4
2,10,5,0,20.12,0.0,16.93,12.8,4.44,4.36
2,11,5,0,20.22,0.0,16.55,12.5,6.12,4.54
2,12,5,0,20.3,0.0,16.19,10.4,2.52,4.96
2,13,5,0,20.46,0.0,15.92,12.6,13.2,6.71
2,14,5,0,20.62,0.0,15.73,13.9,5.76,8.22
2,15,5,0,20.7,0.0,15.58,11.3,3.72,8.67
2,16,5,0,20.6,0.0,15.65,8.5,1.56,7.07
2,17,5,0,20.55,0.0,15.99,10.4,2.52,5.78
2,18,5,0,20.28,0.0,17.1,9.0,5.4,3.26
2,19,5,0,20.49,0.0,18.04,19.8,2.16,5.19
2,20,5,0,20.45,0.0,19.0,16.4,2.88,3.88
2,21,5,0,20.29,0.0,19.54,13.3,2.04,2.97
2,22,5,0,20.21,0.0,19.73,14.1,1.32,2.89
2,23,5,0,20.05,0.0,19.89,9.8,2.64,2.09
2,24,5,0,20.01,0.0,19.85,9.2,2.16,1.72
2,1,6,0,20.0,0.0,19.68,9.2,0.6,1.6
2,2,6,0,19.99,0.0,19.49,7.9,0.6,1.24
2,3,6,0,19.97,0.0,19.23,6.8,0.84,1.14
2,4,6,0,19.97,0.0,19.0,8.6,0.48,1.14
2,5,6,0,19.96,0.0,18.85,7.8,0.24,1.0
2,6,6,0,19.95,0.0,18.7,7.3,2.28,0.97
2,7,6,0,19.96,0.0,18.6,10.0,0.6,1.07
2,8,6,0,20.02,0.0,18.51,7.6,8.28,1.8
2,9,6,0,20.08,0.0,18.36,11.7,15.48,3.52
2,10,6,0,20.16,0.0,18.23,13.3,9.36,4.95
2,11,6,0,20.23,0.0,18.09,10.5,8.28,4.68
2,12,6,0,20.55,0.0,17.69,16.3,8.88,7.39
2,13,6,0,20.65,0.0,17.6,12.9,4.92,7.99
2,14,6,0,20.84,0.0,17.47,14.7,1.2,10.13
2,15,6,0,20.85,0.0,17.38,10.3,2.76,9.55
2,16,6,0,20.96,0.0,17.22,15.5,9.36,11.93
2,17,6,0,20.82,0.0,17.5,12.2,6.96,8.02
2,18,6,0,20.67,0.0,18.4,13.8,14.4,6.06
2,19,6,0,20.7,0.0,19.38,18.7,15.6,7.61
2,20,6,0,20.6,0.0,20.56,14.6,2.64,5.02
2,21,6,0,20.47,0.0,21.11,12.1,15.96,3.56
2,22,6,0,20.34,0.0,21.3,11.0,10.08,3.12
2,23,6,0,20.14,0.0,21.51,9.1,3.12,2.5
2,24,6,0,20.1,0.0,21.4,12.0,0.48,2.47
2,1,7,0,20.03,0.0,21.39,8.2,0.48,1.87
2,2,7,0,20.0,0.0,21.19,7.4,0.48,1.44
2,3,7,0,19.99,0.0,20.89,6.4,0.96,1.28
2,4,7,0,19.99,0.0,20.51,8.7,1.44,1.25
2,5,7,0,19.97,0.0,20.44,6.4,0.36,1.05
2,6,7,0,19.96,0.0,20.55,6.1,2.52,0.99
2,7,7,0,19.97,0.0,20.67,8.7,2.52,1.1
2,8,7,0,20.05,0.0,20.81,5.8,5.76,2.13
2,9,7,0,20.14,0.0,20.79,11.5,9.12,4.67
2,10,7,0,20.37,0.0,20.6,13.1,12.48,6.07
2,11,7,0,20.56,0.0,20.41,14.3,12.96,7.05
2,12,7,0,20.71,0.0,20.25,15.2,13.56,10.2
2,13,7,0,20.83,0.0,20.13,14.5,4.08,11.98
2,14,7,0,20.82,0.0,20.01,9.3,4.8,10.86
2,15,7,0,21.0,0.0,19.57,13.8,2.04,16.52
2,16,7,0,21.1,0.0,19.27,14.4,5.16,16.95
2,17,7,0,21.02,0.0,19.41,13.0,13.8,12.74
2,18,7,0,20.75,0.0,20.59,11.8,7.08,6.61
2,19,7,0,20.68,0.0,21.72,14.4,6.36,6.56
2,20,7,0,20.66,0.0,22.52,16.8,4.08,6.66
2,21,7,0,20.65,0.0,22.8,19.4,10.44,6.67
2,22,7,0,20.51,0.0,23.03,13.8,2.64,3.72
2,23,7,0,20.38,0.0,23.25,12.8,1.68,2.99
2,24,7,0,20.31,0.0,23.32,14.7,0.12,2.88
2,1,1,0,20.07,0.0,23.58,9.1,0.84,1.9
2,2,1,0,20.01,0.0,23.45,8.9,1.44,1.55
2,3,1,0,20.0,0.0,23.19,8.3,0.6,1.37
2,4,1,0,19.98,0.0,22.73,6.2,0.48,1.06
2,5,1,0,19.97,0.0,22.16,6.7,0.48,1.03
2,6,1,0,19.96,0.0,21.64,7.4,1.44,1.0
2,7,1,0,19.95,0.0,21.33,6.1,4.56,0.84
2,8,1,0,20.02,0.0,21.12,9.8,9.36,1.74
2,9,1,0,20.08,0.0,20.84,14.6,8.88,3.2
2,10,1,0,20.09,0.0,20.55,12.3,3.72,3.77
2,11,1,0,20.19,0.0,20.08,14.9,4.8,4.67
2,12,1,0,20.3,0.0,19.51,13.0,2.88,4.82
2,13,1,0,20.39,0.0,19.07,12.9,2.52,5.33
2,14,1,0,20.47,0.0,18.59,12.7,2.28,6.04
2,15,1,0,20.5,0.0,18.27,11.1,3.96,5.8
2,16,1,0,20.42,0.0,18.21,8.3,3.24,4.44
2,17,1,0,20.47,0.0,18.44,15.2,2.52,4.97
2,18,1,0,20.22,0.0,19.84,9.0,4.68,2.87
2,19,1,0,20.33,0.0,21.03,16.1,11.16,3.79
2,20,1,0,20.33,0.0,22.43,14.1,3.48,3.36
2,21,1,0,20.38,0.0,23.21,16.7,12.96,3.6
2,22,1,0,20.25,0.0,23.86,12.6,3.72,2.82
2,23,1,0,20.27,0.0,24.07,16.0,1.44,3.17
2,24,1,0,20.15,0.0,24.61,11.7,1.32,2.44
2,1,2,0,20.25,0.0,24.68,17.7,0.6,3.32
2,2,2,0,20.06,0.0,25.0,7.7,1.68,1.82
2,3,2,0,20.03,0.0,25.21,8.2,0.0,1.96
2,4,2,0,20.03,0.0,26.11,9.7,0.48,1.84
2,5,2,0,20.02,0.0,27.27,9.5,1.44,1.95
2,6,2,0,20.02,0.0,28.38,7.9,1.92,1.91
2,7,2,0,20.04,0.0,29.63,10.7,2.52,2.27
2,8,2,0,20.16,0.0,30.42,16.3,18.36,3.24
2,9,2,0,20.14,0.0,31.49,14.3,7.44,2.9
2,10,2,0,20.12,0.0,32.61,12.2,4.56,2.91
2,11,2,0,20.08,0.0,33.67,9.4,8.04,2.53
2,12,2,0,20.09,0.0,34.77,9.0,8.16,2.97
2,13,2,0,20.15,0.0,36.34,10.0,6.6,3.7
2,14,2,0,20.14,0.0,38.33,7.4,0.96,3.43
2,15,2,0,20.13,0.0,40.1,6.6,1.2,3.51
2,16,2,0,20.13,0.0,41.46,7.0,3.84,3.5
2,17,2,0,20.2,0.0,42.32,9.2,2.4,4.0
2,18,2,0,20.24,0.0,43.35,9.4,3.72,3.95
2,19,2,0,20.32,0.0,43.92,10.8,13.8,4.3
2,20,2,0,20.54,0.0,43.14,16.8,5.16,5.65
2,21,2,0,20.56,0.0,42.27,15.8,7.2,5.15
2,22,2,0,20.58,0.0,41.45,15.9,3.36,5.4
2,23,2,0,20.56,0.0,40.39,16.6,0.84,4.75
2,24,2,0,20.51,0.0,39.28,15.8,0.6,3.96
2,1,3,0,20.47,0.0,37.78,15.9,0.48,3.79
2,2,3,0,20.18,0.0,36.96,7.8,0.6,2.26
2,3,3,0,20.06,0.0,34.96,8.5,0.48,2.01
2,4,3,0,20.02,0.0,32.43,7.2,0.36,1.44
2,5,3,0,20.01,0.0,30.33,10.7,1.92,1.79
2,6,3,0,20.0,0.0,28.52,10.1,6.48,1.4
2,7,3,0,19.99,0.0,26.71,9.4,16.8,1.24
2,8,3,0,20.0,0.0,25.34,11.1,10.2,1.46
2,9,3,0,20.02,0.0,24.13,15.3,1.8,2.01
2,10,3,0,20.02,0.0,22.89,12.9,1.8,2.05
2,11,3,0,20.01,0.0,22.01,11.5,0.6,1.86
2,12,3,0,20.01,0.0,21.16,11.4,13.44,2.05
2,13,3,0,20.02,0.0,20.29,11.1,6.24,2.06
2,14,3,0,20.0,0.0,19.77,7.9,2.76,1.87
2,15,3,0,20.01,0.0,19.44,12.5,3.12,2.1
2,16,3,0,19.98,0.0,19.38,6.6,0.96,1.1
2,17,3,0,19.98,0.0,19.44,8.6,0.48,1.26
2,18,3,0,19.97,0.0,20.02,7.8,2.04,1.01
2,19,3,0,20.0,0.0,20.78,14.7,2.52,1.54
2,20,3,0,20.0,0.0,20.98,13.9,6.72,1.3
2,21,3,0,19.99,0.0,20.64,14.0,10.56,1.0
2,22,3,0,19.98,0.0,20.15,14.4,11.76,0.9
2,23,3,0,19.98,0.0,19.35,18.1,1.32,0.91
2,24,3,0,19.95,0.0,18.76,12.0,0.84,0.57
2,1,4,0,19.92,0.0,18.07,12.2,1.56,0.35
2,2,4,0,19.91,0.0,17.46,7.6,0.24,0.01
2,3,4,0,19.91,0.0,16.96,11.5,0.36,0.27
2,4,4,0,19.91,0.0,16.41,9.4,0.48,0.03
2,5,4,0,19.91,0.0,16.03,8.3,5.28,0.12
2,6,4,0,19.91,0.0,15.95,11.8,0.24,0.31
2,7,4,0,19.91,0.0,16.08,11.6,2.4,0.33
2,8,4,0,19.91,0.0,16.23,11.2,31.56,0.3
2,9,4,0,19.91,0.0,16.17,14.8,7.8,0.42
2,10,4,0,19.91,0.0,15.78,11.6,5.4,0.37
2,11,4,0,19.91,0.0,15.46,10.3,6.12,0.17
2,12,4,0,19.91,0.0,15.26,8.4,12.0,0.24
2,13,4,0,19.91,0.0,15.3,8.7,1.08,0.51
2,14,4,0,19.97,0.0,15.29,10.1,1.32,1.88
2,15,4,0,20.02,0.0,15.34,9.2,0.84,2.89
2,16,4,0,20.05,0.0,15.5,6.8,1.92,2.56
2,17,4,0,20.01,0.0,16.07,7.3,2.16,2.16
2,18,4,0,19.97,0.0,17.2,8.8,4.2,1.31
2,19,4,0,19.99,0.0,18.57,11.6,9.12,1.44
2,20,4,0,20.01,0.0,19.38,18.8,4.08,2.06
2,21,4,0,20.0,0.0,19.54,14.8,7.08,1.41
2,22,4,0,19.99,0.0,19.52,11.3,3.96,1.16
2,23,4,0,20.0,0.0,19.55,16.9,2.16,1.62
2,24,4,0,19.98,0.0,19.61,10.3,6.0,1.04
2,1,5,0,19.96,0.0,19.63,7.8,4.44,0.84
2,2,5,0,19.95,0.0,19.64,8.3,0.48,0.86
2,3,5,0,19.94,0.0,19.63,7.9,1.08,0.79
2,4,5,0,19.94,0.0,19.43,9.4,0.24,0.78
2,5,5,0,19.94,0.0,19.12,9.5,1.2,0.96
2,6,5,0,19.94,0.0,18.95,8.2,4.92,0.83
2,7,5,0,19.96,0.0,19.08,9.2,12.84,0.97
2,8,5,0,20.08,0.0,19.13,13.0,14.16,3.33
2,9,5,0,20.31,0.0,19.0,18.3,5.76,6.31
2,10,5,0,20.46,0.0,18.86,12.1,3.6,6.43
2,11,5,0,20.57,0.0,18.56,12.3,6.6,7.19
2,12,5,0,20.75,0.0,18.23,14.7,2.16,10.78
2,13,5,0,20.8,0.0,18.16,10.1,7.92,10.38
2,14,5,0,21.03,0.0,17.99,16.7,8.4,15.92
2,15,5,0,21.08,0.0,17.96,11.4,1.2,14.13
2,16,5,0,21.04,0.0,18.12,9.2,3.72,12.64
2,17,5,0,21.17,0.0,18.55,17.4,1.44,15.2
2,18,5,0,20.82,0.0,20.48,10.7,2.16,6.54
2,19,5,0,21.0,0.0,22.09,20.0,4.08,10.3
2,20,5,0,20.76,0.0,24.26,13.9,1.44,6.52
2,21,5,0,20.58,0.0,25.74,10.9,6.12,4.51
2,22,5,0,20.58,0.0,26.55,13.7,0.96,5.22
2,23,5,0,20.52,0.0,27.25,12.1,1.2,3.78
2,24,5,0,20.51,0.0,27.7,14.4,1.32,3.99
2,1,6,0,20.24,0.0,28.42,8.1,1.08,2.5
2,2,6,0,20.08,0.0,28.81,6.8,0.72,2.19
2,3,6,0,20.04,0.0,29.02,6.8,0.36,1.96
2,4,6,0,20.02,0.0,29.0,6.7,0.36,1.67
2,5,6,0,20.01,0.0,28.92,6.3,0.24,1.66
2,6,6,0,20.0,0.0,29.15,6.6,0.84,1.57
2,7,6,0,20.02,0.0,29.84,9.1,7.08,2.12
2,8,6,0,20.08,0.0,30.59,7.7,6.96,3.38
2,9,6,0,20.3,0.0,30.73,11.9,11.76,5.91
2,10,6,0,20.49,0.0,29.97,9.4,20.64,5.89
2,11,6,0,20.69,0.0,28.69,13.7,15.48,6.71
2,12,6,0,20.8,0.0,27.78,11.7,2.64,8.03
2,13,6,0,21.16,0.0,26.68,23.7,4.2,17.46
2,14,6,0,21.19,0.0,25.64,16.0,2.16,14.95
2,15,6,0,21.24,0.0,24.87,15.0,3.84,20.04
2,16,6,0,21.24,0.0,24.36,11.9,8.88,19.84
2,17,6,0,21.19,0.0,24.2,10.5,11.16,16.91
2,18,6,0,21.21,0.0,24.76,15.8,11.4,13.5
2,19,6,0,21.08,0.0,25.97,12.2,21.0,9.48
2,20,6,0,20.97,0.0,26.95,14.1,2.88,8.84
2,21,6,0,20.8,0.0,27.32,13.2,4.56,6.91
2,22,6,0,20.64,0.0,27.3,11.5,6.84,5.0
2,23,6,0,20.63,0.0,26.73,15.8,3.0,5.71
2,24,6,0,20.58,0.0,26.15,15.4,0.84,4.54
2,1,7,0,20.27,0.0,26.28,8.8,0.6,2.45
2,2,7,0,20.07,0.0,26.6,6.5,0.36,1.92
2,3,7,0,20.03,0.0,26.39,9.1,0.12,1.83
2,4,7,0,20.01,0.0,26.06,7.4,3.96,1.37
2,5,7,0,19.99,0.0,25.67,6.5,0.6,1.18
2,6,7,0,19.98,0.0,25.18,8.7,0.36,1.07
2,7,7,0,19.99,0.0,24.66,8.5,1.32,1.21
2,8,7,0,20.06,0.0,24.27,7.0,7.8,2.39
2,9,7,0,20.15,0.0,23.93,10.6,5.64,4.85
2,10,7,0,20.23,0.0,23.61,8.8,10.44,5.13
2,11,7,0,20.38,0.0,23.08,11.8,20.64,5.57
2,12,7,0,20.57,0.0,22.36,13.6,24.0,7.16
2,13,7,0,20.61,0.0,21.8,10.0,5.4,7.19
2,14,7,0,20.91,0.0,21.1,16.9,10.8,11.55
2,15,7,0,20.96,0.0,20.7,13.5,2.52,11.14
2,16,7,0,20.86,0.0,20.47,10.5,2.88,10.1
2,17,7,0,20.75,0.0,20.59,11.3,8.16,8.48
2,18,7,0,20.55,0.0,21.5,10.8,6.72,4.57
2,19,7,0,20.6,0.0,22.35,16.9,11.28,6.27
2,20,7,0,20.59,0.0,22.99,17.5,6.84,5.61
2,21,7,0,20.54,0.0,23.29,15.7,5.76,4.14
2,22,7,0,20.51,0.0,23.25,16.4,2.4,3.87
