Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
2,20,2,0,21.0,0.0,21.39,9.59,0,0.0
2,21,2,0,20.99,0.0,21.02,6.72,0,0.0
2,22,2,0,20.73,0.0,21.25,2.8,0,0.0
2,23,2,0,20.44,0.0,21.8,2.61,0,0.0
2,24,2,0,20.19,0.0,22.17,1.55,0,0.0
2,1,3,0,19.89,0.0,22.53,0.44,0,0.06
2,2,3,0,19.61,0.0,22.91,0.46,0,0.0
2,3,3,0,19.32,0.0,23.29,0.4,0,0.0
2,4,3,0,19.07,0.0,23.58,0.48,0,0.0
2,5,3,0,18.91,0.0,23.71,0.52,0,0.0
2,6,3,0,18.77,0.0,23.86,0.53,0,0.0
2,7,3,0,18.61,0.0,24.07,0.49,0,0.0
2,8,3,0,19.01,0.0,23.53,0.47,0,0.72
2,9,3,0,20.96,0.0,20.82,1.38,0,0.11
2,10,3,0,20.94,0.0,20.03,5.15,0,0.0
2,11,3,0,20.99,0.0,18.37,7.04,0,0.0
2,12,3,0,20.94,0.0,18.18,6.83,0,0.0
2,13,3,0,20.91,0.0,18.56,8.09,0,0.0
2,14,3,0,20.95,0.0,19.14,8.12,0,0.0
2,15,3,0,20.98,0.0,19.51,7.14,0,0.0
2,16,3,0,21.01,0.0,19.46,7.95,0,0.0
2,17,3,0,20.92,0.0,19.6,7.4,0,0.0
2,18,3,0,20.92,0.0,19.76,7.44,0,0.0
2,19,3,0,20.97,0.0,19.72,6.77,0,0.0
2,20,3,0,20.95,0.0,19.91,6.56,0,0.0
2,21,3,0,20.95,0.0,19.89,5.38,0,0.0
2,22,3,0,20.93,0.0,19.86,2.2,0,0.0
2,23,3,0,20.69,0.0,20.22,2.5,0,0.0
2,24,3,0,20.42,0.0,20.56,1.57,0,0.0
2,1,4,0,20.1,0.0,20.92,0.48,0,0.15
2,2,4,0,19.84,0.0,21.25,0.44,0,0.04
2,3,4,0,19.43,0.0,21.76,0.41,0,0.0
2,4,4,0,19.08,0.0,22.14,0.37,0,0.0
2,5,4,0,18.8,0.0,22.37,0.4,0,0.0
2,6,4,0,18.53,0.0,22.55,0.47,0,0.0
2,7,4,0,18.29,0.0,22.63,0.48,0,0.0
2,8,4,0,18.84,0.0,21.77,0.45,0,0.82
2,9,4,0,20.96,0.0,18.64,1.53,0,0.35
2,10,4,0,20.93,0.0,17.88,6.16,0,0.0
2,11,4,0,20.98,0.0,17.26,8.42,0,0.0
2,12,4,0,20.94,0.0,17.06,8.64,0,0.0
2,13,4,0,20.93,0.0,16.77,7.52,0,0.0
2,14,4,0,20.96,0.0,16.67,8.25,0,0.0
2,15,4,0,20.94,0.0,16.48,8.17,0,0.0
2,16,4,0,20.97,0.0,15.98,8.78,0,0.0
2,17,4,0,20.98,0.0,15.52,7.93,0,0.0
2,18,4,0,20.97,0.0,15.41,8.99,0,0.0
2,19,4,0,20.99,0.0,15.48,8.54,0,0.0
2,20,4,0,20.98,0.0,15.64,7.65,0,0.0
2,21,4,0,20.97,0.0,15.39,5.05,0,0.0
2,22,4,0,20.66,0.0,15.61,2.17,0,0.0
2,23,4,0,20.24,0.0,16.08,2.35,0,0.0
2,24,4,0,19.9,0.0,16.26,1.56,0,0.0
2,1,5,0,19.57,0.0,16.39,0.43,0,0.1
2,2,5,0,19.12,0.0,16.76,0.4,0,0.0
2,3,5,0,18.74,0.0,17.02,0.47,0,0.0
2,4,5,0,18.36,0.0,17.2,0.49,0,0.0
2,5,5,0,18.12,0.0,17.26,0.53,0,0.0
2,6,5,0,17.97,0.0,17.31,0.47,0,0.0
2,7,5,0,17.8,0.0,17.41,0.44,0,0.0
2,8,5,0,18.43,0.0,16.72,0.41,0,0.86
2,9,5,0,20.94,0.0,14.06,1.27,0,0.6
2,10,5,0,20.89,0.0,13.66,5.38,0,0.0
2,11,5,0,20.98,0.0,13.21,8.06,0,0.0
2,12,5,0,20.95,0.0,12.96,8.42,0,0.0
2,13,5,0,20.98,0.0,13.07,8.5,0,0.0
2,14,5,0,21.0,0.0,13.58,7.84,0,0.0
2,15,5,0,21.0,0.0,13.6,8.87,0,0.0
2,16,5,0,21.0,0.0,13.49,7.82,0,0.0
2,17,5,0,20.98,0.0,13.55,8.47,0,0.0
2,18,5,0,20.97,0.0,13.77,8.82,0,0.0
2,19,5,0,20.98,0.0,14.21,7.73,0,0.0
2,20,5,0,20.98,0.0,14.63,7.42,0,0.0
2,21,5,0,20.97,0.0,14.47,4.64,0,0.0
2,22,5,0,20.74,0.0,14.62,2.31,0,0.0
2,23,5,0,20.39,0.0,15.02,2.13,0,0.0
2,24,5,0,20.09,0.0,15.31,1.21,0,0.0
2,1,6,0,19.4,0.0,15.89,1.41,0,0.13
2,2,6,0,19.17,0.0,16.08,0.45,0,0.0
2,3,6,0,18.97,0.0,16.27,0.5,0,0.0
2,4,6,0,18.73,0.0,16.48,0.52,0,0.0
2,5,6,0,18.5,0.0,16.69,0.53,0,0.0
2,6,6,0,18.28,0.0,16.87,0.5,0,0.0
2,7,6,0,18.09,0.0,17.01,0.53,0,0.0
2,8,6,0,18.67,0.0,16.42,0.55,0,0.82
2,9,6,0,20.95,0.0,14.11,1.81,0,0.41
2,10,6,0,20.94,0.0,14.16,6.72,0,0.0
2,11,6,0,20.97,0.0,14.21,9.22,0,0.0
2,12,6,0,20.93,0.0,14.47,8.96,0,0.0
2,13,6,0,20.95,0.0,14.66,8.43,0,0.0
2,14,6,0,20.96,0.0,15.11,8.57,0,0.0
2,15,6,0,20.96,0.0,15.13,8.12,0,0.0
2,16,6,0,20.96,0.0,14.99,8.17,0,0.0
2,17,6,0,20.97,0.0,14.69,7.47,0,0.0
2,18,6,0,20.99,0.0,14.85,8.41,0,0.0
2,19,6,0,20.94,0.0,15.38,8.52,0,0.0
2,20,6,0,20.99,0.0,16.16,8.97,0,0.0
2,21,6,0,20.99,0.0,16.05,5.89,0,0.0
2,22,6,0,20.79,0.0,16.03,2.4,0,0.0
2,23,6,0,20.4,0.0,16.48,2.19,0,0.0
2,24,6,0,20.08,0.0,16.85,2.24,0,0.0
2,1,7,0,19.44,0.0,17.48,1.23,0,0.06
2,2,7,0,19.22,0.0,17.65,0.37,0,0.0
2,3,7,0,19.02,0.0,17.81,0.4,0,0.0
2,4,7,0,18.79,0.0,18.0,0.39,0,0.0
2,5,7,0,18.54,0.0,18.22,0.41,0,0.0
2,6,7,0,18.35,0.0,18.4,0.46,0,0.0
2,7,7,0,18.14,0.0,18.6,0.45,0,0.0
2,8,7,0,18.74,0.0,17.96,0.39,0,0.83
2,9,7,0,20.96,0.0,15.67,1.44,0,0.37
2,10,7,0,20.94,0.0,16.12,4.96,0,0.0
2,11,7,0,20.96,0.0,16.73,7.34,0,0.0
2,12,7,0,20.96,0.0,17.39,7.69,0,0.0
2,13,7,0,20.91,0.0,17.96,7.53,0,0.0
2,14,7,0,21.03,0.0,18.01,7.29,0,0.0
2,15,7,0,21.06,0.0,17.83,6.66,0,0.0
2,16,7,0,20.99,0.0,17.52,7.94,0,0.0
2,17,7,0,20.9,0.0,17.33,7.27,0,0.0
2,18,7,0,20.93,0.0,17.19,6.78,0,0.0
2,19,7,0,20.98,0.0,17.14,4.6,0,0.0
2,20,7,0,20.63,0.0,17.77,2.08,0,0.0
2,21,7,0,20.38,0.0,18.23,2.3,0,0.0
2,22,7,0,20.15,0.0,18.59,2.39,0,0.0
2,23,7,0,19.94,0.0,18.97,2.64,0,0.0
2,24,7,0,19.73,0.0,19.31,2.75,0,0.0
2,1,1,0,19.28,0.0,19.86,0.48,0,0.0
2,2,1,0,18.89,0.0,20.25,0.48,0,0.0
2,3,1,0,18.65,0.0,20.44,0.47,0,0.0
2,4,1,0,18.46,0.0,20.53,0.41,0,0.0
2,5,1,0,18.3,0.0,20.56,0.39,0,0.0
2,6,1,0,18.12,0.0,20.63,0.44,0,0.0
2,7,1,0,17.92,0.0,20.71,0.44,0,0.0
2,8,1,0,17.9,0.0,20.57,0.44,0,0.0
2,9,1,0,19.04,0.0,19.08,0.44,0,1.02
2,10,1,0,20.65,0.0,17.01,2.69,0,0.91
2,11,1,0,20.97,0.0,16.31,7.0,0,0.0
2,12,1,0,20.98,0.0,15.8,8.87,0,0.0
2,13,1,0,20.98,0.0,15.54,9.53,0,0.0
2,14,1,0,20.98,0.0,15.51,9.74,0,0.0
2,15,1,0,20.99,0.0,15.53,10.07,0,0.0
2,16,1,0,20.99,0.0,15.65,10.07,0,0.0
2,17,1,0,20.98,0.0,15.66,9.25,0,0.0
2,18,1,0,20.95,0.0,15.66,6.54,0,0.0
2,19,1,0,20.42,0.0,16.45,2.93,0,0.0
2,20,1,0,19.99,0.0,17.5,2.93,0,0.0
2,21,1,0,19.99,0.0,17.94,2.93,0,0.0
2,22,1,0,19.88,0.0,18.3,2.93,0,0.0
2,23,1,0,19.7,0.0,18.66,2.93,0,0.0
2,24,1,0,19.55,0.0,18.99,1.81,0,0.0
2,1,2,0,19.33,0.0,19.37,0.55,0,0.07
2,2,2,0,19.03,0.0,19.79,0.55,0,0.0
2,3,2,0,18.78,0.0,20.19,0.55,0,0.0
2,4,2,0,18.6,0.0,20.72,0.55,0,0.0
2,5,2,0,18.46,0.0,21.3,0.55,0,0.0
2,6,2,0,18.38,0.0,21.87,0.55,0,0.0
2,7,2,0,18.25,0.0,22.68,0.55,0,0.0
2,8,2,0,18.7,0.0,22.72,0.51,0,0.63
2,9,2,0,20.92,0.0,20.85,1.8,0,0.07
2,10,2,0,20.98,0.0,23.62,6.72,0,0.0
2,11,2,0,20.98,0.0,27.1,9.88,0,0.0
2,12,2,0,20.97,0.0,30.65,9.9,0,0.0
2,13,2,0,20.97,0.0,34.26,9.96,0,0.0
2,14,2,0,20.99,0.0,38.25,10.07,0,0.0
2,15,2,0,21.0,0.0,40.61,9.71,0,0.0
2,16,2,0,20.95,0.0,41.47,9.43,0,0.0
2,17,2,0,20.93,0.0,41.3,8.29,0,0.0
2,18,2,0,20.95,0.0,40.8,8.0,0,0.0
2,19,2,0,20.95,0.0,40.07,8.83,0,0.0
2,20,2,0,20.95,0.0,39.03,8.68,0,0.0
2,21,2,0,20.93,0.0,37.86,5.99,0,0.0
2,22,2,0,20.82,0.0,37.59,2.42,0,0.0
2,23,2,0,20.57,0.0,37.87,2.15,0,0.0
2,24,2,0,20.33,0.0,38.03,1.52,0,0.0
2,1,3,0,20.01,0.0,38.34,0.46,0,0.08
2,2,3,0,19.86,0.0,38.56,0.49,0,0.0
2,3,3,0,19.52,0.0,39.13,0.43,0,0.0
2,4,3,0,19.21,0.0,39.48,0.48,0,0.0
2,5,3,0,18.92,0.0,39.62,0.43,0,0.0
2,6,3,0,18.65,0.0,39.59,0.46,0,0.0
2,7,3,0,18.37,0.0,39.31,0.5,0,0.0
2,8,3,0,18.74,0.0,37.72,0.47,0,0.76
2,9,3,0,20.92,0.0,31.07,1.39,0,0.25
2,10,3,0,20.97,0.0,25.93,5.61,0,0.0
2,11,3,0,20.97,0.0,20.76,9.26,0,0.0
2,12,3,0,20.97,0.0,18.81,8.48,0,0.0
2,13,3,0,20.9,0.0,17.08,7.74,0,0.0
2,14,3,0,20.97,0.0,16.07,8.87,0,0.0
2,15,3,0,20.97,0.0,16.01,9.57,0,0.0
2,16,3,0,20.97,0.0,16.0,9.69,0,0.0
2,17,3,0,20.97,0.0,15.74,9.61,0,0.0
2,18,3,0,20.97,0.0,15.62,8.63,0,0.0
2,19,3,0,20.97,0.0,15.65,9.09,0,0.0
2,20,3,0,20.97,0.0,15.32,9.66,0,0.0
2,21,3,0,20.97,0.0,14.66,6.72,0,0.0
2,22,3,0,20.22,0.0,15.02,2.93,0,0.0
2,23,3,0,19.38,0.0,15.59,2.84,0,0.0
2,24,3,0,18.92,0.0,15.71,1.79,0,0.0
2,1,4,0,18.56,0.0,15.78,0.52,0,0.09
2,2,4,0,17.88,0.0,16.17,0.5,0,0.07
2,3,4,0,17.27,0.0,16.37,0.53,0,0.11
2,4,4,0,16.99,0.0,16.26,0.51,0,0.1
2,5,4,0,16.77,0.0,16.15,0.48,0,0.1
2,6,4,0,16.65,0.0,16.06,0.51,0,0.17
2,7,4,0,16.51,0.0,16.06,0.54,0,0.07
2,8,4,0,17.42,0.0,15.17,0.55,0,0.75
2,9,4,0,20.77,0.0,12.16,1.82,0,0.08
2,10,4,0,20.97,0.0,11.83,6.45,0,0.0
2,11,4,0,20.97,0.0,11.79,10.07,0,0.0
2,12,4,0,20.98,0.0,12.03,10.07,0,0.0
2,13,4,0,20.97,0.0,12.46,10.07,0,0.0
2,14,4,0,20.96,0.0,13.09,10.07,0,0.0
2,15,4,0,20.98,0.0,13.47,10.07,0,0.0
2,16,4,0,20.99,0.0,13.75,10.07,0,0.0
2,17,4,0,20.98,0.0,14.01,10.07,0,0.0
2,18,4,0,20.97,0.0,14.37,10.07,0,0.0
2,19,4,0,20.97,0.0,14.86,9.63,0,0.0
2,20,4,0,20.97,0.0,15.14,9.42,0,0.0
2,21,4,0,20.98,0.0,15.0,5.75,0,0.0
2,22,4,0,20.26,0.0,15.57,2.51,0,0.0
2,23,4,0,19.56,0.0,16.29,2.54,0,0.0
2,24,4,0,19.21,0.0,16.61,1.62,0,0.0
2,1,5,0,18.93,0.0,16.82,0.46,0,0.29
2,2,5,0,18.46,0.0,17.22,0.44,0,0.03
2,3,5,0,18.02,0.0,17.6,0.44,0,0.0
2,4,5,0,17.73,0.0,17.76,0.4,0,0.0
2,5,5,0,17.61,0.0,17.69,0.38,0,0.0
2,6,5,0,17.55,0.0,17.6,0.41,0,0.0
2,7,5,0,17.45,0.0,17.65,0.44,0,0.0
2,8,5,0,18.21,0.0,16.85,0.44,0,0.81
2,9,5,0,20.92,0.0,14.25,1.35,0,0.43
2,10,5,0,20.97,0.0,14.51,4.9,0,0.0
2,11,5,0,20.95,0.0,14.64,7.59,0,0.0
2,12,5,0,21.01,0.0,14.89,8.63,0,0.0
2,13,5,0,20.96,0.0,15.24,8.32,0,0.0
2,14,5,0,21.08,0.0,15.95,7.94,0,0.0
2,15,5,0,21.09,0.0,16.21,7.89,0,0.0
2,16,5,0,21.02,0.0,16.41,8.43,0,0.0
2,17,5,0,20.92,0.0,16.96,9.17,0,0.0
2,18,5,0,20.95,0.0,17.84,9.68,0,0.0
2,19,5,0,20.95,0.0,19.13,9.11,0,0.0
2,20,5,0,20.94,0.0,20.51,7.95,0,0.0
2,21,5,0,20.95,0.0,21.23,5.41,0,0.0
2,22,5,0,20.81,0.0,21.82,2.58,0,0.0
2,23,5,0,20.48,0.0,22.54,2.51,0,0.0
2,24,5,0,20.18,0.0,23.16,1.54,0,0.0
2,1,6,0,19.64,0.0,24.01,1.6,0,0.0
2,2,6,0,19.41,0.0,24.36,0.45,0,0.0
2,3,6,0,19.14,0.0,24.84,0.44,0,0.0
2,4,6,0,18.82,0.0,25.38,0.43,0,0.0
2,5,6,0,18.61,0.0,25.73,0.4,0,0.0
2,6,6,0,18.53,0.0,25.9,0.41,0,0.0
2,7,6,0,18.41,0.0,26.3,0.45,0,0.0
2,8,6,0,18.96,0.0,25.68,0.45,0,0.64
2,9,6,0,20.97,0.0,23.03,1.34,0,0.26
2,10,6,0,20.93,0.0,23.41,5.67,0,0.0
2,11,6,0,20.96,0.0,22.96,8.81,0,0.0
2,12,6,0,21.07,0.0,22.69,7.64,0,0.0
2,13,6,0,21.02,0.0,22.42,7.59,0,0.0
2,14,6,0,21.18,0.0,21.73,8.51,0,0.0
2,15,6,0,21.43,0.0,21.15,7.64,0,0.0
2,16,6,0,21.59,0.0,20.54,7.78,0,0.0
2,17,6,0,21.4,0.0,20.51,7.24,0,0.0
2,18,6,0,21.07,0.0,21.19,7.63,0,0.0
2,19,6,0,21.1,0.0,21.83,8.8,0,0.0
2,20,6,0,20.98,0.0,22.61,8.7,0,0.0
2,21,6,0,20.93,0.0,22.59,5.13,0,0.0
2,22,6,0,20.77,0.0,22.59,2.51,0,0.0
2,23,6,0,20.49,0.0,22.79,2.36,0,0.0
2,24,6,0,20.22,0.0,22.86,2.18,0,0.0
2,1,7,0,19.67,0.0,23.44,1.46,0,0.0
2,2,7,0,19.39,0.0,23.79,0.45,0,0.0
2,3,7,0,19.11,0.0,24.03,0.48,0,0.0
2,4,7,0,18.82,0.0,24.28,0.48,0,0.0
2,5,7,0,18.56,0.0,24.44,0.46,0,0.0
2,6,7,0,18.3,0.0,24.56,0.4,0,0.0
2,7,7,0,18.0,0.0,24.64,0.46,0,0.0
2,8,7,0,18.59,0.0,23.53,0.44,0,0.82
2,9,7,0,20.93,0.0,20.04,1.32,0,0.26
2,10,7,0,20.94,0.0,19.74,5.19,0,0.0
2,11,7,0,20.98,0.0,19.22,7.91,0,0.0
2,12,7,0,20.94,0.0,19.11,7.79,0,0.0
2,13,7,0,20.95,0.0,18.78,7.61,0,0.0
2,14,7,0,20.96,0.0,18.81,8.2,0,0.0
2,15,7,0,20.96,0.0,18.71,8.12,0,0.0
2,16,7,0,20.96,0.0,18.24,8.38,0,0.0
2,17,7,0,20.96,0.0,17.83,9.03,0,0.0
2,18,7,0,20.98,0.0,17.39,8.92,0,0.0
2,19,7,0,20.99,0.0,17.2,5.2,0,0.0
2,20,7,0,20.61,0.0,17.71,2.38,0,0.0
2,21,7,0,20.4,0.0,18.12,2.56,0,0.0
2,22,7,0,20.25,0.0,18.34,2.24,0,0.0
2,23,7,0,20.11,0.0,18.5,2.37,0,0.0
2,24,7,0,19.94,0.0,18.64,2.16,0,0.0
2,1,1,0,19.6,0.0,19.03,0.38,0,0.0
2,2,1,0,19.22,0.0,19.46,0.37,0,0.0
2,3,1,0,18.96,0.0,19.77,0.44,0,0.0
2,4,1,0,18.68,0.0,20.1,0.44,0,0.0
2,5,1,0,18.44,0.0,20.36,0.44,0,0.0
2,6,1,0,18.24,0.0,20.56,0.39,0,0.0
2,7,1,0,18.0,0.0,20.75,0.41,0,0.0
2,8,1,0,18.12,0.0,20.47,0.39,0,0.0
2,9,1,0,19.4,0.0,18.94,0.42,0,0.75
2,10,1,0,20.75,0.0,17.52,2.33,0,0.85
2,11,1,0,20.96,0.0,17.18,6.85,0,0.0
2,12,1,0,21.22,0.0,16.9,7.76,0,0.0
2,13,1,0,21.41,0.0,17.36,6.91,0,0.0
2,14,1,0,21.85,0.0,17.58,7.16,0,0.0
2,15,1,0,22.11,0.0,17.76,6.95,0,0.0
2,16,1,0,22.09,0.0,17.85,8.06,0,0.0
2,17,1,0,21.6,0.0,17.68,8.48,0,0.0
2,18,1,0,20.99,0.0,18.21,5.68,0,0.0
2,19,1,0,21.2,0.0,18.43,2.73,0,0.0
2,20,1,0,21.02,0.0,19.26,2.42,0,0.0
2,21,1,0,20.92,0.0,19.75,2.16,0,0.0
2,22,1,0,20.8,0.0,20.19,2.31,0,0.0
2,23,1,0,20.67,0.0,20.59,2.07,0,0.0
2,24,1,0,20.49,0.0,20.93,1.26,0,0.0
2,1,8,0,20.27,0.0,21.28,0.43,0,0.0
2,2,8,0,20.01,0.0,21.67,0.4,0,0.0
2,3,8,0,19.78,0.0,22.02,0.4,0,0.0
