Hours since 00:00 Jan 1,Hourly Data: AC inverter power (W)
1007.5,0.0
1008.5,0.0
1009.5,0.0
1010.5,0.0
1011.5,0.0
1012.5,0.0
1013.5,0.0
1014.5,0.0
1015.5,104.491
1016.5,269.04400000000004
1017.5,402.287
1018.5,532.0790000000001
1019.5,566.8
1020.5,526.759
1021.5,515.594
1022.5,386.254
1023.5,254.082
1024.5,89.6233
1025.5,0.0
1026.5,0.0
1027.5,0.0
1028.5,0.0
1029.5,0.0
1030.5,0.0
1031.5,0.0
1032.5,0.0
1033.5,0.0
1034.5,0.0
1035.5,0.0
1036.5,0.0
1037.5,0.0
1038.5,0.0
1039.5,37.0696
1040.5,88.9143
1041.5,91.3932
1042.5,74.169
1043.5,165.372
1044.5,214.938
1045.5,197.56099999999998
1046.5,158.866
1047.5,120.20299999999999
1048.5,46.8226
1049.5,0.0
1050.5,0.0
1051.5,0.0
1052.5,0.0
1053.5,0.0
1054.5,0.0
1055.5,0.0
1056.5,0.0
1057.5,0.0
1058.5,0.0
1059.5,0.0
1060.5,0.0
1061.5,0.0
1062.5,0.0
1063.5,24.1673
1064.5,101.375
1065.5,193.035
1066.5,178.481
1067.5,200.16
1068.5,200.24200000000002
1069.5,266.404
1070.5,129.86700000000002
1071.5,39.4345
1072.5,36.3269
1073.5,0.0
1074.5,0.0
1075.5,0.0
1076.5,0.0
1077.5,0.0
1078.5,0.0
1079.5,0.0
1080.5,0.0
1081.5,0.0
1082.5,0.0
1083.5,0.0
1084.5,0.0
1085.5,0.0
1086.5,0.0
1087.5,5.11364
1088.5,45.8264
1089.5,79.956
1090.5,88.105
1091.5,98.2589
1092.5,79.3751
1093.5,619.712
1094.5,540.055
1095.5,362.93199999999996
1096.5,147.865
1097.5,0.0
1098.5,0.0
1099.5,0.0
1100.5,0.0
1101.5,0.0
1102.5,0.0
1103.5,0.0
1104.5,0.0
1105.5,0.0
1106.5,0.0
1107.5,0.0
1108.5,0.0
1109.5,0.0
1110.5,0.0
1111.5,168.385
1112.5,383.62699999999995
1113.5,563.107
1114.5,654.974
1115.5,667.3530000000001
1116.5,645.149
1117.5,588.1030000000001
1118.5,462.25800000000004
1119.5,323.153
1120.5,141.994
1121.5,0.0
1122.5,0.0
1123.5,0.0
1124.5,0.0
1125.5,0.0
1126.5,0.0
1127.5,0.0
1128.5,0.0
1129.5,0.0
1130.5,0.0
1131.5,0.0
1132.5,0.0
1133.5,0.0
1134.5,0.0
1135.5,124.863
1136.5,336.48800000000006
1137.5,438.787
1138.5,358.349
1139.5,502.719
1140.5,435.88199999999995
1141.5,439.87800000000004
1142.5,502.92400000000004
1143.5,370.587
1144.5,192.551
1145.5,0.018613499999999998
1146.5,0.0
1147.5,0.0
1148.5,0.0
1149.5,0.0
1150.5,0.0
1151.5,0.0
1152.5,0.0
1153.5,0.0
1154.5,0.0
1155.5,0.0
1156.5,0.0
1157.5,0.0
1158.5,0.0
1159.5,156.305
1160.5,378.728
1161.5,522.071
1162.5,615.7909999999999
1163.5,606.869
1164.5,613.84
1165.5,560.97
1166.5,450.527
1167.5,324.19
1168.5,147.915
1169.5,0.0
1170.5,0.0
1171.5,0.0
1172.5,0.0
1173.5,0.0
1174.5,0.0
1175.5,0.0
1176.5,0.0
1177.5,0.0
1178.5,0.0
1179.5,0.0
1180.5,0.0
1181.5,0.0
1182.5,0.0
1183.5,182.63299999999998
1184.5,401.842
1185.5,574.239
1186.5,691.7310000000001
1187.5,739.403
1188.5,726.88
1189.5,671.085
1190.5,553.552
1191.5,386.208
1192.5,177.86700000000002
1193.5,0.0
1194.5,0.0
1195.5,0.0
1196.5,0.0
1197.5,0.0
1198.5,0.0
1199.5,0.0
1200.5,0.0
1201.5,0.0
1202.5,0.0
1203.5,0.0
1204.5,0.0
1205.5,0.0
1206.5,0.0
1207.5,166.632
1208.5,315.66700000000003
1209.5,485.285
1210.5,547.611
1211.5,562.9119999999999
1212.5,506.534
1213.5,480.19699999999995
1214.5,420.68699999999995
1215.5,302.369
1216.5,134.81
1217.5,0.0
1218.5,0.0
1219.5,0.0
1220.5,0.0
1221.5,0.0
1222.5,0.0
1223.5,0.0
1224.5,0.0
1225.5,0.0
1226.5,0.0
1227.5,0.0
1228.5,0.0
1229.5,0.0
1230.5,0.0
1231.5,58.3245
1232.5,304.129
1233.5,572.516
1234.5,616.266
1235.5,642.995
1236.5,305.89799999999997
1237.5,352.332
1238.5,133.84
1239.5,29.3964
1240.5,4.8390699999999995
1241.5,0.0
1242.5,0.0
1243.5,0.0
1244.5,0.0
1245.5,0.0
1246.5,0.0
1247.5,0.0
1248.5,0.0
1249.5,0.0
1250.5,0.0
1251.5,0.0
1252.5,0.0
1253.5,0.0
1254.5,0.0
1255.5,159.505
1256.5,351.352
1257.5,506.19699999999995
1258.5,620.981
1259.5,680.6210000000001
1260.5,652.852
1261.5,578.896
1262.5,484.043
1263.5,324.492
1264.5,137.393
1265.5,0.0
1266.5,0.0
1267.5,0.0
1268.5,0.0
1269.5,0.0
1270.5,0.0
1271.5,0.0
1272.5,0.0
1273.5,0.0
1274.5,0.0
1275.5,0.0
1276.5,0.0
1277.5,0.0
1278.5,0.0
1279.5,162.458
1280.5,373.276
1281.5,545.481
1282.5,659.7330000000001
1283.5,716.133
1284.5,688.43
1285.5,616.795
1286.5,499.879
1287.5,339.98
1288.5,138.92
1289.5,0.0
1290.5,0.0
1291.5,0.0
1292.5,0.0
1293.5,0.0
1294.5,0.0
1295.5,0.0
1296.5,0.0
1297.5,0.0
1298.5,0.0
1299.5,0.0
1300.5,0.0
1301.5,0.0
1302.5,0.0
1303.5,63.698
1304.5,73.1656
1305.5,246.484
1306.5,397.663
1307.5,539.865
1308.5,636.124
1309.5,685.395
1310.5,479.60900000000004
1311.5,280.575
1312.5,138.44799999999998
1313.5,0.0
1314.5,0.0
1315.5,0.0
1316.5,0.0
1317.5,0.0
1318.5,0.0
1319.5,0.0
1320.5,0.0
1321.5,0.0
1322.5,0.0
1323.5,0.0
1324.5,0.0
1325.5,0.0
1326.5,0.0
1327.5,188.827
1328.5,362.981
1329.5,533.71
1330.5,370.94199999999995
1331.5,248.208
1332.5,363.07099999999997
1333.5,602.332
1334.5,405.478
1335.5,382.096
1336.5,198.601
1337.5,9.42143
1338.5,0.0
1339.5,0.0
1340.5,0.0
1341.5,0.0
1342.5,0.0
1343.5,0.0
1344.5,0.0
1345.5,0.0
1346.5,0.0
1347.5,0.0
1348.5,0.0
1349.5,0.0
1350.5,0.0
1351.5,133.247
1352.5,285.432
1353.5,424.036
1354.5,555.018
1355.5,611.51
1356.5,618.502
1357.5,536.618
1358.5,390.714
1359.5,249.696
1360.5,99.2521
1361.5,0.0
1362.5,0.0
1363.5,0.0
1364.5,0.0
1365.5,0.0
1366.5,0.0
1367.5,0.0
1368.5,0.0
1369.5,0.0
1370.5,0.0
1371.5,0.0
1372.5,0.0
1373.5,0.0
1374.5,0.0
1375.5,164.278
1376.5,396.278
1377.5,507.551
1378.5,478.69199999999995
1379.5,455.436
1380.5,362.102
1381.5,314.039
1382.5,175.173
1383.5,79.2486
1384.5,5.935219999999999
1385.5,0.0
1386.5,0.0
1387.5,0.0
1388.5,0.0
1389.5,0.0
1390.5,0.0
1391.5,0.0
1392.5,0.0
1393.5,0.0
1394.5,0.0
1395.5,0.0
1396.5,0.0
1397.5,0.0
1398.5,0.0
1399.5,32.1642
1400.5,349.855
1401.5,547.07
1402.5,358.809
1403.5,764.545
1404.5,637.911
1405.5,292.83299999999997
1406.5,58.4508
1407.5,82.2745
1408.5,45.7885
1409.5,0.0
1410.5,0.0
1411.5,0.0
1412.5,0.0
1413.5,0.0
1414.5,0.0
1415.5,0.0
2160.5,0.0
2161.5,0.0
2162.5,0.0
2163.5,0.0
2164.5,0.0
2165.5,0.0
2166.5,94.0053
2167.5,303.34
2168.5,497.84
2169.5,644.446
2170.5,735.25
2171.5,794.311
2172.5,797.03
2173.5,727.289
2174.5,603.9119999999999
2175.5,427.765
2176.5,225.9
2177.5,47.4257
2178.5,0.0
2179.5,0.0
2180.5,0.0
2181.5,0.0
2182.5,0.0
2183.5,0.0
2184.5,0.0
2185.5,0.0
2186.5,0.0
2187.5,0.0
2188.5,0.0
2189.5,0.0
2190.5,14.0141
2191.5,48.7148
2192.5,75.6029
2193.5,101.615
2194.5,119.01299999999999
2195.5,124.14
2196.5,120.76
2197.5,102.26899999999999
2198.5,90.1275
2199.5,65.5829
2200.5,35.0338
2201.5,11.1327
2202.5,0.0
2203.5,0.0
2204.5,0.0
2205.5,0.0
2206.5,0.0
2207.5,0.0
2208.5,0.0
2209.5,0.0
2210.5,0.0
2211.5,0.0
2212.5,0.0
2213.5,0.0
2214.5,104.458
2215.5,322.754
2216.5,524.745
2217.5,661.955
2218.5,756.13
2219.5,785.295
2220.5,762.455
2221.5,696.02
2222.5,592.9590000000001
2223.5,433.254
2224.5,230.683
2225.5,50.5631
2226.5,0.0
2227.5,0.0
2228.5,0.0
2229.5,0.0
2230.5,0.0
2231.5,0.0
2232.5,0.0
2233.5,0.0
2234.5,0.0
2235.5,0.0
2236.5,0.0
2237.5,0.0
2238.5,123.131
2239.5,351.65
2240.5,554.7040000000001
2241.5,667.81
2242.5,733.245
2243.5,426.16900000000004
2244.5,477.353
2245.5,486.976
2246.5,397.361
2247.5,308.392
2248.5,172.935
2249.5,41.771
2250.5,0.0
2251.5,0.0
2252.5,0.0
2253.5,0.0
2254.5,0.0
2255.5,0.0
2256.5,0.0
2257.5,0.0
2258.5,0.0
2259.5,0.0
2260.5,0.0
2261.5,0.0
2262.5,99.3951
2263.5,277.191
2264.5,447.287
2265.5,527.3340000000001
2266.5,615.763
2267.5,650.533
2268.5,589.677
2269.5,551.661
2270.5,507.31199999999995
2271.5,359.60400000000004
2272.5,187.578
2273.5,48.9043
2274.5,0.0
2275.5,0.0
2276.5,0.0
2277.5,0.0
2278.5,0.0
2279.5,0.0
2280.5,0.0
2281.5,0.0
2282.5,0.0
2283.5,0.0
2284.5,0.0
2285.5,0.0
2286.5,67.2312
2287.5,144.832
2288.5,268.822
2289.5,335.631
2290.5,444.52099999999996
2291.5,461.615
2292.5,432.559
2293.5,458.80300000000005
2294.5,395.89599999999996
2295.5,276.003
2296.5,151.534
2297.5,40.7258
2298.5,0.0
2299.5,0.0
2300.5,0.0
2301.5,0.0
2302.5,0.0
2303.5,0.0
2304.5,0.0
2305.5,0.0
2306.5,0.0
2307.5,0.0
2308.5,0.0
2309.5,0.0
2310.5,77.514
2311.5,330.963
2312.5,300.11400000000003
2313.5,249.222
2314.5,163.615
2315.5,261.249
2316.5,472.284
2317.5,580.628
2318.5,281.062
2319.5,99.7021
2320.5,58.8555
2321.5,37.1971
2322.5,0.0
2323.5,0.0
2324.5,0.0
2325.5,0.0
2326.5,0.0
2327.5,0.0
2328.5,0.0
2329.5,0.0
2330.5,0.0
2331.5,0.0
2332.5,0.0
2333.5,0.0
2334.5,94.3806
2335.5,286.498
2336.5,234.85
2337.5,419.119
2338.5,290.319
2339.5,608.994
2340.5,535.859
2341.5,516.759
2342.5,538.354
2343.5,288.904
2344.5,170.09400000000002
2345.5,43.1968
2346.5,0.0
2347.5,0.0
2348.5,0.0
2349.5,0.0
2350.5,0.0
2351.5,0.0
2352.5,0.0
2353.5,0.0
2354.5,0.0
2355.5,0.0
2356.5,0.0
2357.5,0.0
2358.5,67.2208
2359.5,54.5558
2360.5,228.543
2361.5,479.61300000000006
2362.5,594.756
2363.5,327.611
2364.5,271.222
2365.5,399.25199999999995
2366.5,287.154
2367.5,32.8622
2368.5,17.6593
2369.5,3.05703
2370.5,0.0
2371.5,0.0
2372.5,0.0
2373.5,0.0
2374.5,0.0
2375.5,0.0
2376.5,0.0
2377.5,0.0
2378.5,0.0
2379.5,0.0
2380.5,0.0
2381.5,0.0
2382.5,115.294
2383.5,327.52299999999997
2384.5,517.04
2385.5,651.865
2386.5,750.4639999999999
2387.5,783.715
2388.5,778.3969999999999
2389.5,724.696
2390.5,603.1619999999999
2391.5,429.468
2392.5,228.68200000000002
2393.5,48.2165
2394.5,0.0
2395.5,0.0
2396.5,0.0
2397.5,0.0
2398.5,0.0
2399.5,0.0
2400.5,0.0
2401.5,0.0
2402.5,0.0
2403.5,0.0
2404.5,0.0
2405.5,0.0
2406.5,113.846
2407.5,309.786
2408.5,482.115
2409.5,595.38
2410.5,684.763
2411.5,726.829
2412.5,707.4739999999999
2413.5,653.4590000000001
2414.5,544.066
2415.5,395.43800000000005
2416.5,217.638
2417.5,50.7258
2418.5,0.0
2419.5,0.0
2420.5,0.0
2421.5,0.0
2422.5,0.0
2423.5,0.0
2424.5,0.0
2425.5,0.0
2426.5,0.0
2427.5,0.0
2428.5,0.0
2429.5,0.0
2430.5,45.4396
2431.5,123.882
2432.5,182.257
2433.5,275.961
2434.5,296.405
2435.5,336.713
2436.5,362.523
2437.5,445.89099999999996
2438.5,427.56199999999995
2439.5,335.55
2440.5,256.913
2441.5,65.1065
2442.5,0.0
2443.5,0.0
2444.5,0.0
2445.5,0.0
2446.5,0.0
2447.5,0.0
2448.5,0.0
2449.5,0.0
2450.5,0.0
2451.5,0.0
2452.5,0.0
2453.5,0.999811
2454.5,130.739
2455.5,348.483
2456.5,540.118
2457.5,665.565
2458.5,750.7260000000001
2459.5,777.262
2460.5,753.4119999999999
2461.5,701.5889999999999
2462.5,607.582
2463.5,441.666
2464.5,240.28099999999998
2465.5,53.3529
2466.5,0.0
2467.5,0.0
2468.5,0.0
2469.5,0.0
2470.5,0.0
2471.5,0.0
2472.5,0.0
2473.5,0.0
2474.5,0.0
2475.5,0.0
2476.5,0.0
2477.5,1.82028
2478.5,121.647
2479.5,330.82
2480.5,522.069
2481.5,672.23
2482.5,760.817
2483.5,787.008
2484.5,775.1469999999999
2485.5,710.951
2486.5,592.368
2487.5,426.409
2488.5,232.43
2489.5,54.5229
2490.5,0.0
2491.5,0.0
2492.5,0.0
2493.5,0.0
2494.5,0.0
2495.5,0.0
2496.5,0.0
2497.5,0.0
2498.5,0.0
2499.5,0.0
2500.5,0.0
2501.5,2.6776
2502.5,123.09299999999999
2503.5,315.069
2504.5,494.51
2505.5,635.425
2506.5,708.0060000000001
2507.5,742.556
2508.5,734.59
2509.5,662.3610000000001
2510.5,545.431
2511.5,397.27
2512.5,213.417
2513.5,52.7378
2514.5,0.0
2515.5,0.0
2516.5,0.0
2517.5,0.0
2518.5,0.0
2519.5,0.0
2520.5,0.0
2521.5,0.0
2522.5,0.0
2523.5,0.0
2524.5,0.0
2525.5,3.6451
2526.5,123.182
2527.5,317.8
2528.5,489.222
2529.5,624.081
2530.5,698.051
2531.5,717.413
2532.5,685.959
2533.5,645.139
2534.5,545.3330000000001
2535.5,399.80699999999996
2536.5,214.475
2537.5,55.8788
2538.5,0.0
2539.5,0.0
2540.5,0.0
2541.5,0.0
2542.5,0.0
2543.5,0.0
2544.5,0.0
2545.5,0.0
2546.5,0.0
2547.5,0.0
2548.5,0.0
2549.5,4.51636
2550.5,134.732
2551.5,344.591
2552.5,524.5409999999999
2553.5,644.3430000000001
2554.5,725.783
2555.5,748.447
2556.5,736.823
2557.5,687.529
2558.5,581.5840000000001
2559.5,432.18
2560.5,238.12900000000002
2561.5,54.5624
2562.5,0.0
2563.5,0.0
2564.5,0.0
2565.5,0.0
2566.5,0.0
2567.5,0.0
2568.5,0.0
2569.5,0.0
2570.5,0.0
2571.5,0.0
2572.5,0.0
2573.5,4.5907599999999995
2574.5,125.137
2575.5,289.844
2576.5,473.76300000000003
2577.5,561.266
2578.5,674.341
2579.5,715.623
2580.5,682.93
2581.5,597.043
2582.5,522.528
2583.5,362.476
2584.5,209.321
2585.5,57.7544
2586.5,0.0
2587.5,0.0
2588.5,0.0
2589.5,0.0
2590.5,0.0
2591.5,0.0
2592.5,0.0
2593.5,0.0
2594.5,0.0
2595.5,0.0
2596.5,0.0
2597.5,5.56329
2598.5,124.09700000000001
2599.5,296.887
2600.5,454.55
2601.5,568.019
2602.5,636.555
2603.5,669.315
2604.5,643.879
2605.5,601.611
2606.5,506.495
2607.5,363.19
2608.5,201.38099999999997
2609.5,57.6075
2610.5,0.0
2611.5,0.0
2612.5,0.0
2613.5,0.0
2614.5,0.0
2615.5,0.0
2616.5,0.0
2617.5,0.0
2618.5,0.0
2619.5,0.0
2620.5,0.0
2621.5,7.2731
2622.5,135.04
2623.5,318.762
2624.5,472.74300000000005
2625.5,585.899
2626.5,662.1030000000001
2627.5,705.315
2628.5,716.164
2629.5,660.102
2630.5,564.117
2631.5,424.087
2632.5,228.495
2633.5,57.5922
2634.5,0.0
2635.5,0.0
2636.5,0.0
2637.5,0.0
2638.5,0.0
2639.5,0.0
2640.5,0.0
2641.5,0.0
2642.5,0.0
2643.5,0.0
2644.5,0.0
2645.5,7.13542
2646.5,138.955
2647.5,314.953
2648.5,515.611
2649.5,499.559
2650.5,641.464
2651.5,598.549
2652.5,572.901
2653.5,575.538
2654.5,470.707
2655.5,265.159
2656.5,157.499
2657.5,56.292
2658.5,0.0
2659.5,0.0
2660.5,0.0
2661.5,0.0
2662.5,0.0
2663.5,0.0
2664.5,0.0
2665.5,0.0
2666.5,0.0
2667.5,0.0
2668.5,0.0
2669.5,6.13553
2670.5,98.3721
2671.5,250.543
2672.5,322.79400000000004
2673.5,436.004
2674.5,476.235
2675.5,502.02099999999996
2676.5,517.6990000000001
2677.5,434.25699999999995
2678.5,392.69599999999997
2679.5,276.065
2680.5,174.54
2681.5,47.6456
2682.5,0.0
2683.5,0.0
2684.5,0.0
2685.5,0.0
2686.5,0.0
2687.5,0.0
2688.5,0.0
2689.5,0.0
2690.5,0.0
2691.5,0.0
2692.5,0.0
2693.5,11.3164
2694.5,139.129
2695.5,317.28
2696.5,490.24199999999996
2697.5,601.419
2698.5,656.448
2699.5,697.7539999999999
2700.5,669.829
2701.5,607.855
2702.5,483.41
2703.5,342.259
2704.5,191.546
2705.5,58.6629
2706.5,0.0
2707.5,0.0
2708.5,0.0
2709.5,0.0
2710.5,0.0
2711.5,0.0
2712.5,0.0
2713.5,0.0
2714.5,0.0
2715.5,0.0
2716.5,0.0
2717.5,0.0
2718.5,11.2109
2719.5,81.0834
2720.5,343.588
2721.5,392.004
2722.5,408.92199999999997
2723.5,464.398
2724.5,427.475
2725.5,355.639
2726.5,303.276
2727.5,151.996
2728.5,86.5394
2729.5,50.1366
2730.5,0.0
2731.5,0.0
2732.5,0.0
2733.5,0.0
2734.5,0.0
2735.5,0.0
2736.5,0.0
2737.5,0.0
2738.5,0.0
2739.5,0.0
2740.5,0.0
2741.5,19.3068
2742.5,178.635
2743.5,374.42800000000005
2744.5,350.92900000000003
2745.5,482.00800000000004
2746.5,399.772
2747.5,163.805
2748.5,167.635
2749.5,56.3221
2750.5,110.867
2751.5,34.4592
2752.5,19.7753
2753.5,4.88005
2754.5,0.0
2755.5,0.0
2756.5,0.0
2757.5,0.0
2758.5,0.0
2759.5,0.0
2760.5,0.0
2761.5,0.0
2762.5,0.0
2763.5,0.0
2764.5,0.0
2765.5,11.0425
2766.5,111.944
2767.5,224.787
2768.5,197.452
2769.5,332.314
2770.5,410.278
2771.5,625.036
2772.5,818.6560000000001
2773.5,400.037
2774.5,187.963
2775.5,249.166
2776.5,50.5714
2777.5,3.9748099999999997
2778.5,0.0
2779.5,0.0
2780.5,0.0
2781.5,0.0
2782.5,0.0
2783.5,0.0
2784.5,0.0
2785.5,0.0
2786.5,0.0
2787.5,0.0
2788.5,0.0
2789.5,11.6007
2790.5,90.5584
2791.5,114.273
2792.5,183.951
2793.5,237.07
2794.5,231.62099999999998
2795.5,340.175
2796.5,364.091
2797.5,400.29900000000004
2798.5,303.392
2799.5,245.019
2800.5,214.783
2801.5,70.1391
2802.5,0.0
2803.5,0.0
2804.5,0.0
2805.5,0.0
2806.5,0.0
2807.5,0.0
2808.5,0.0
2809.5,0.0
2810.5,0.0
2811.5,0.0
2812.5,0.0
2813.5,13.6496
2814.5,163.469
2815.5,323.43
2816.5,373.71
2817.5,493.843
2818.5,499.469
2819.5,519.321
2820.5,410.29
2821.5,397.8
2822.5,64.4699
2823.5,32.1813
2824.5,18.2203
2825.5,4.09753
2826.5,0.0
2827.5,0.0
2828.5,0.0
2829.5,0.0
2830.5,0.0
2831.5,0.0
2832.5,0.0
2833.5,0.0
2834.5,0.0
2835.5,0.0
2836.5,0.0
2837.5,10.5732
2838.5,111.43700000000001
2839.5,246.577
2840.5,365.165
2841.5,494.16900000000004
2842.5,545.375
2843.5,576.945
2844.5,561.3340000000001
2845.5,492.75699999999995
2846.5,389.281
2847.5,277.61400000000003
2848.5,158.213
2849.5,55.2865
2850.5,0.0
2851.5,0.0
2852.5,0.0
2853.5,0.0
2854.5,0.0
2855.5,0.0
2856.5,0.0
2857.5,0.0
2858.5,0.0
2859.5,0.0
2860.5,0.0
2861.5,7.92035
2862.5,81.8666
2863.5,148.724
2864.5,234.092
2865.5,274.144
2866.5,292.565
2867.5,359.084
2868.5,393.741
2869.5,365.091
2870.5,316.009
2871.5,239.942
2872.5,134.778
2873.5,41.2991
2874.5,0.0
2875.5,0.0
2876.5,0.0
2877.5,0.0
2878.5,0.0
2879.5,0.0
3624.5,0.0
3625.5,0.0
3626.5,0.0
3627.5,0.0
3628.5,0.0
3629.5,41.7375
3630.5,189.982
3631.5,343.55800000000005
3632.5,483.417
3633.5,550.816
3634.5,614.909
3635.5,320.536
3636.5,326.03
3637.5,291.45799999999997
3638.5,272.77099999999996
3639.5,225.93400000000003
3640.5,160.743
3641.5,72.0684
3642.5,2.96018
3643.5,0.0
3644.5,0.0
3645.5,0.0
3646.5,0.0
3647.5,0.0
3648.5,0.0
3649.5,0.0
3650.5,0.0
3651.5,0.0
3652.5,0.0
3653.5,37.5749
3654.5,169.998
3655.5,343.746
3656.5,485.165
3657.5,602.125
3658.5,672.6
3659.5,717.1080000000001
3660.5,700.325
3661.5,630.488
3662.5,552.567
3663.5,407.216
3664.5,246.426
3665.5,84.1149
3666.5,9.26346
3667.5,0.0
3668.5,0.0
3669.5,0.0
3670.5,0.0
3671.5,0.0
3672.5,0.0
3673.5,0.0
3674.5,0.0
3675.5,0.0
3676.5,0.0
3677.5,36.2194
3678.5,164.389
3679.5,335.103
3680.5,473.281
3681.5,578.558
3682.5,646.326
3683.5,689.472
3684.5,676.757
3685.5,626.815
3686.5,529.16
3687.5,403.733
3688.5,246.15900000000002
3689.5,89.5051
3690.5,11.5988
3691.5,0.0
3692.5,0.0
3693.5,0.0
3694.5,0.0
3695.5,0.0
3696.5,0.0
3697.5,0.0
3698.5,0.0
3699.5,0.0
3700.5,0.0
3701.5,38.6737
3702.5,170.74900000000002
3703.5,346.851
3704.5,479.61800000000005
3705.5,602.596
3706.5,656.698
3707.5,695.305
3708.5,666.5089999999999
3709.5,583.16
3710.5,471.713
3711.5,368.879
3712.5,221.908
3713.5,91.4188
3714.5,7.23595
3715.5,0.0
3716.5,0.0
3717.5,0.0
3718.5,0.0
3719.5,0.0
3720.5,0.0
3721.5,0.0
3722.5,0.0
3723.5,0.0
3724.5,0.0
3725.5,38.4447
3726.5,174.47299999999998
3727.5,341.29699999999997
3728.5,492.154
3729.5,607.851
3730.5,692.23
3731.5,715.7810000000001
3732.5,674.691
