Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
2,15,7,0,20.96,0.0,20.37,9.8,3.36,0.0
2,16,7,0,20.97,0.0,20.83,13.9,5.4,0.0
2,17,7,0,20.96,0.0,21.25,11.2,1.56,0.0
2,18,7,0,20.96,0.0,21.68,11.0,2.52,0.0
2,19,7,0,20.96,0.0,22.3,16.3,2.04,0.0
2,20,7,0,20.96,0.0,23.09,15.8,2.28,0.0
2,21,7,0,20.96,0.0,23.74,12.0,5.76,0.0
2,22,7,0,20.96,0.0,24.24,16.5,3.12,0.0
2,23,7,0,20.96,0.0,24.64,12.2,2.4,0.0
2,24,7,0,20.96,0.0,24.83,7.9,1.2,0.0
2,1,1,0,20.96,0.0,24.88,7.7,1.56,0.0
2,2,1,0,20.96,0.0,25.16,10.4,0.24,0.0
2,3,1,0,20.96,0.0,25.41,9.8,0.36,0.0
2,4,1,0,20.96,0.0,25.69,7.3,0.0,0.0
2,5,1,0,20.96,0.0,25.87,6.0,0.36,0.0
2,6,1,0,20.96,0.0,26.06,11.5,0.84,0.0
2,7,1,0,20.96,0.0,26.56,9.0,2.04,0.0
2,8,1,0,20.96,0.0,27.12,12.0,15.6,0.0
2,9,1,0,20.96,0.0,27.18,10.7,22.32,0.0
2,10,1,0,20.96,0.0,27.0,7.2,3.0,0.0
2,11,1,0,20.96,0.0,27.12,7.5,18.72,0.0
2,12,1,0,20.96,0.0,27.35,11.0,6.84,0.0
2,13,1,0,20.99,0.0,27.27,16.5,4.08,0.0
2,14,1,0,21.18,0.0,27.22,13.8,5.64,0.08
2,15,1,0,21.5,0.0,27.1,15.1,2.4,1.4
2,16,1,0,21.55,0.0,26.78,11.2,0.72,1.28
2,17,1,0,21.54,0.0,26.67,11.8,1.44,0.92
2,18,1,0,21.35,0.0,26.97,12.4,1.68,0.0
2,19,1,0,21.47,0.0,26.94,16.0,3.84,0.12
2,20,1,0,21.59,0.0,26.99,18.0,2.28,0.3
2,21,1,0,21.52,0.0,27.32,16.4,8.16,0.05
2,22,1,0,21.37,0.0,27.45,14.3,1.8,0.0
2,23,1,0,21.3,0.0,27.44,14.3,0.96,0.0
2,24,1,0,21.16,0.0,27.59,11.6,1.68,0.0
2,1,2,0,21.15,0.0,27.48,14.2,0.96,0.0
2,2,2,0,20.99,0.0,27.55,7.6,0.96,0.0
2,3,2,0,20.96,0.0,27.32,7.7,0.12,0.0
2,4,2,0,20.96,0.0,27.24,7.9,0.12,0.0
2,5,2,0,20.96,0.0,27.24,11.6,0.0,0.0
2,6,2,0,20.96,0.0,27.14,9.5,2.16,0.0
2,7,2,0,20.96,0.0,26.85,10.1,1.32,0.0
2,8,2,0,20.96,0.0,26.53,13.4,23.28,0.0
2,9,2,0,20.96,0.0,25.88,10.7,9.0,0.0
2,10,2,0,20.96,0.0,25.1,12.7,18.12,0.0
2,11,2,0,20.96,0.0,24.45,8.5,7.92,0.0
2,12,2,0,20.96,0.0,24.2,12.4,19.44,0.0
2,13,2,0,20.96,0.0,24.33,9.8,4.32,0.0
2,14,2,0,21.23,0.0,24.38,10.8,2.88,0.42
2,15,2,0,21.59,0.0,24.2,11.0,2.64,2.62
2,16,2,0,21.65,0.0,23.82,9.9,0.72,2.21
2,17,2,0,21.46,0.0,23.47,7.3,1.8,0.93
2,18,2,0,21.4,0.0,23.03,15.8,1.08,0.16
2,19,2,0,21.27,0.0,23.27,12.8,1.68,0.0
2,20,2,0,21.3,0.0,23.42,15.8,2.04,0.0
2,21,2,0,21.18,0.0,23.81,13.7,2.52,0.0
2,22,2,0,21.23,0.0,24.03,17.0,3.48,0.0
2,23,2,0,21.08,0.0,24.59,12.6,0.72,0.0
2,24,2,0,21.0,0.0,25.03,12.4,0.24,0.0
2,1,3,0,20.96,0.0,25.25,6.3,0.24,0.0
2,2,3,0,20.96,0.0,25.33,4.1,0.0,0.0
2,3,3,0,20.96,0.0,25.22,9.3,0.48,0.0
2,4,3,0,20.96,0.0,24.82,7.6,0.12,0.0
2,5,3,0,20.96,0.0,24.31,5.0,0.12,0.0
2,6,3,0,20.96,0.0,23.99,7.2,4.08,0.0
2,7,3,0,20.96,0.0,24.21,11.8,5.04,0.0
2,8,3,0,20.96,0.0,24.57,12.9,9.36,0.0
2,9,3,0,20.99,0.0,24.42,16.4,1.8,0.0
2,10,3,0,20.99,0.0,23.11,12.9,2.28,0.0
2,11,3,0,20.99,0.0,22.03,8.9,3.36,0.0
2,12,3,0,21.09,0.0,21.3,11.6,9.24,0.0
2,13,3,0,21.49,0.0,20.34,14.9,9.6,0.96
2,14,3,0,21.82,0.0,19.67,14.1,4.56,2.9
2,15,3,0,22.12,0.0,19.1,12.4,4.68,7.31
2,16,3,0,22.1,0.0,18.95,10.5,2.28,8.67
2,17,3,0,21.91,0.0,19.12,8.9,1.2,5.12
2,18,3,0,21.81,0.0,19.39,12.8,7.08,1.56
2,19,3,0,21.88,0.0,19.78,14.8,3.6,1.79
2,20,3,0,21.85,0.0,20.52,15.1,3.24,1.43
2,21,3,0,21.74,0.0,21.06,14.3,3.96,0.69
2,22,3,0,21.59,0.0,21.71,14.0,4.2,0.21
2,23,3,0,21.63,0.0,21.94,17.7,1.2,0.51
2,24,3,0,21.17,0.0,22.84,9.4,1.56,0.0
2,1,4,0,21.01,0.0,23.05,9.9,0.48,0.0
2,2,4,0,20.97,0.0,22.86,10.0,0.84,0.0
2,3,4,0,20.96,0.0,22.65,5.9,0.0,0.0
2,4,4,0,20.96,0.0,22.3,9.0,0.0,0.0
2,5,4,0,20.96,0.0,21.75,9.7,0.0,0.0
2,6,4,0,20.96,0.0,21.08,8.3,0.72,0.0
2,7,4,0,20.96,0.0,20.46,11.1,4.44,0.0
2,8,4,0,20.97,0.0,19.92,12.3,13.44,0.0
2,9,4,0,21.04,0.0,19.31,14.9,15.48,0.07
2,10,4,0,21.17,0.0,18.68,15.4,7.68,0.52
2,11,4,0,21.15,0.0,18.39,9.6,15.0,0.27
2,12,4,0,21.37,0.0,17.82,13.5,11.52,0.96
2,13,4,0,21.58,0.0,17.31,14.4,0.72,2.04
2,14,4,0,21.6,0.0,16.98,11.7,0.48,2.35
2,15,4,0,21.84,0.0,16.43,14.3,1.32,3.8
2,16,4,0,21.73,0.0,16.19,10.5,0.84,2.02
2,17,4,0,21.4,0.0,16.26,7.3,0.6,0.41
2,18,4,0,21.27,0.0,16.28,12.6,2.52,0.0
2,19,4,0,21.25,0.0,16.47,13.5,3.36,0.0
2,20,4,0,21.15,0.0,17.0,13.1,1.56,0.0
2,21,4,0,21.05,0.0,17.5,13.3,6.0,0.0
2,22,4,0,21.0,0.0,17.94,14.6,2.4,0.0
2,23,4,0,20.97,0.0,18.27,14.4,0.72,0.0
2,24,4,0,20.96,0.0,18.15,9.5,0.48,0.0
2,1,5,0,20.96,0.0,17.78,7.8,1.2,0.0
2,2,5,0,20.96,0.0,17.49,9.9,0.24,0.0
2,3,5,0,20.96,0.0,17.17,8.6,1.8,0.0
2,4,5,0,20.96,0.0,16.76,6.3,0.0,0.0
2,5,5,0,20.96,0.0,16.56,5.5,0.12,0.0
2,6,5,0,20.96,0.0,16.52,9.6,4.44,0.0
2,7,5,0,20.96,0.0,16.44,10.6,15.12,0.0
2,8,5,0,20.97,0.0,16.31,11.9,13.32,0.0
2,9,5,0,21.01,0.0,15.85,11.5,11.28,0.0
2,10,5,0,21.05,0.0,15.25,12.0,5.64,0.29
2,11,5,0,21.11,0.0,14.85,12.1,5.28,0.35
2,12,5,0,21.26,0.0,14.24,11.5,1.32,0.54
2,13,5,0,21.4,0.0,13.89,11.4,10.2,1.01
2,14,5,0,21.49,0.0,13.62,10.5,5.76,1.67
2,15,5,0,21.77,0.0,13.23,15.5,2.88,4.3
2,16,5,0,21.84,0.0,13.05,14.6,2.28,3.63
2,17,5,0,21.65,0.0,13.21,12.0,4.08,1.32
2,18,5,0,21.18,0.0,13.78,10.1,8.88,0.0
2,19,5,0,21.14,0.0,14.45,13.2,0.72,0.0
2,20,5,0,21.28,0.0,15.19,19.5,2.16,0.0
2,21,5,0,21.08,0.0,16.09,13.5,0.72,0.0
2,22,5,0,20.99,0.0,16.7,13.9,2.52,0.0
2,23,5,0,20.96,0.0,17.11,8.6,1.32,0.0
2,24,5,0,20.96,0.0,17.42,8.4,2.4,0.0
2,1,6,0,20.96,0.0,17.56,7.5,0.24,0.0
2,2,6,0,20.96,0.0,17.64,5.7,0.24,0.0
2,3,6,0,20.96,0.0,17.58,9.5,0.12,0.0
2,4,6,0,20.96,0.0,17.54,10.1,0.0,0.0
2,5,6,0,20.96,0.0,17.51,8.4,0.24,0.0
2,6,6,0,20.96,0.0,17.42,11.7,2.64,0.0
2,7,6,0,20.96,0.0,17.31,10.2,3.6,0.0
2,8,6,0,20.97,0.0,17.16,10.0,6.36,0.0
2,9,6,0,20.99,0.0,16.87,7.9,6.12,0.0
2,10,6,0,21.05,0.0,16.53,10.3,16.92,0.16
2,11,6,0,21.07,0.0,16.22,5.8,9.24,0.03
2,12,6,0,21.21,0.0,15.89,8.9,11.88,0.43
2,13,6,0,21.45,0.0,15.51,11.6,3.48,1.4
2,14,6,0,21.64,0.0,15.24,12.0,2.28,2.72
2,15,6,0,21.85,0.0,14.89,11.5,2.76,3.44
2,16,6,0,21.92,0.0,14.66,12.3,4.8,3.61
2,17,6,0,21.7,0.0,14.7,9.7,8.4,1.41
2,18,6,0,21.4,0.0,15.1,10.6,3.84,0.15
2,19,6,0,21.46,0.0,15.64,16.1,6.6,0.64
2,20,6,0,21.93,0.0,16.17,25.5,2.76,2.83
2,21,6,0,21.45,0.0,17.51,15.0,2.16,0.03
2,22,6,0,21.26,0.0,18.18,14.3,1.8,0.0
2,23,6,0,21.08,0.0,18.75,12.5,0.96,0.0
2,24,6,0,21.0,0.0,19.08,13.4,0.72,0.0
2,1,7,0,20.96,0.0,19.32,4.9,1.32,0.0
2,2,7,0,20.96,0.0,19.34,7.6,0.0,0.0
2,3,7,0,20.96,0.0,19.23,8.9,0.36,0.0
2,4,7,0,20.96,0.0,19.04,10.2,0.0,0.0
2,5,7,0,20.96,0.0,19.06,7.4,0.12,0.0
2,6,7,0,20.96,0.0,19.2,10.6,0.48,0.0
2,7,7,0,20.96,0.0,19.3,10.7,1.8,0.0
2,8,7,0,20.99,0.0,19.34,9.5,5.52,0.0
2,9,7,0,21.16,0.0,19.05,13.0,8.16,0.44
2,10,7,0,21.4,0.0,18.62,13.8,16.68,1.01
2,11,7,0,21.42,0.0,18.48,10.1,9.84,0.75
2,12,7,0,21.54,0.0,18.22,9.4,6.96,1.55
2,13,7,0,21.66,0.0,17.92,10.5,2.52,3.92
2,14,7,0,21.71,0.0,17.59,8.6,2.52,4.6
2,15,7,0,22.08,0.0,16.95,14.3,1.08,9.57
2,16,7,0,22.1,0.0,16.65,12.5,2.52,9.59
2,17,7,0,21.96,0.0,16.55,11.6,2.04,5.95
2,18,7,0,21.64,0.0,16.98,11.2,4.56,0.93
2,19,7,0,21.53,0.0,17.65,13.6,5.64,0.75
2,20,7,0,21.48,0.0,18.58,14.4,0.96,0.34
2,21,7,0,21.46,0.0,19.3,16.8,3.72,0.26
2,22,7,0,21.24,0.0,20.03,12.8,1.68,0.0
2,23,7,0,21.08,0.0,20.76,12.7,0.36,0.0
2,24,7,0,21.0,0.0,21.2,13.0,0.24,0.0
2,1,1,0,20.96,0.0,21.43,6.2,0.24,0.0
2,2,1,0,20.96,0.0,21.49,8.6,0.12,0.0
2,3,1,0,20.96,0.0,21.43,6.3,0.36,0.0
2,4,1,0,20.96,0.0,21.13,8.6,0.24,0.0
2,5,1,0,20.96,0.0,20.68,7.0,0.12,0.0
2,6,1,0,20.96,0.0,20.25,7.0,1.68,0.0
2,7,1,0,20.96,0.0,19.9,12.9,3.24,0.0
2,8,1,0,20.97,0.0,19.62,15.0,16.08,0.0
2,9,1,0,20.98,0.0,19.16,10.9,27.72,0.0
2,10,1,0,21.03,0.0,18.53,13.0,8.04,0.0
2,11,1,0,21.04,0.0,18.05,8.9,16.44,0.0
2,12,1,0,21.11,0.0,17.39,11.0,7.56,0.12
2,13,1,0,21.25,0.0,16.72,13.5,3.24,0.46
2,14,1,0,21.28,0.0,16.19,10.2,3.48,0.48
2,15,1,0,21.57,0.0,15.62,16.8,7.2,1.82
2,16,1,0,21.63,0.0,15.34,16.7,2.88,1.56
2,17,1,0,21.24,0.0,15.71,10.0,1.68,0.03
2,18,1,0,21.03,0.0,16.24,11.3,0.84,0.0
2,19,1,0,21.18,0.0,16.86,18.9,3.12,0.0
2,20,1,0,21.24,0.0,18.23,19.3,4.68,0.0
2,21,1,0,21.09,0.0,19.65,14.4,9.84,0.0
2,22,1,0,21.09,0.0,20.54,17.0,1.8,0.0
2,23,1,0,20.97,0.0,21.22,8.0,0.96,0.0
2,24,1,0,20.96,0.0,21.92,8.9,0.72,0.0
2,1,2,0,20.96,0.0,22.58,8.5,0.36,0.0
2,2,2,0,20.96,0.0,22.87,6.3,0.72,0.0
2,3,2,0,20.96,0.0,23.23,5.1,0.12,0.0
2,4,2,0,20.96,0.0,24.21,5.8,0.12,0.0
2,5,2,0,20.96,0.0,25.42,10.2,0.48,0.0
2,6,2,0,20.96,0.0,26.57,12.5,3.6,0.0
2,7,2,0,20.96,0.0,27.8,13.1,1.32,0.0
2,8,2,0,20.96,0.0,28.68,11.5,16.44,0.0
2,9,2,0,20.96,0.0,29.3,12.1,8.88,0.0
2,10,2,0,20.96,0.0,30.06,10.6,26.4,0.0
2,11,2,0,20.96,0.0,30.82,9.5,12.24,0.0
2,12,2,0,20.96,0.0,31.76,8.0,15.72,0.0
2,13,2,0,20.96,0.0,33.25,7.6,4.56,0.0
2,14,2,0,21.01,0.0,35.03,10.6,0.72,0.0
2,15,2,0,21.06,0.0,36.76,11.6,0.84,0.0
2,16,2,0,21.09,0.0,38.09,11.7,0.72,0.0
2,17,2,0,21.04,0.0,39.03,9.3,0.72,0.0
2,18,2,0,21.06,0.0,39.5,11.1,4.32,0.0
2,19,2,0,21.15,0.0,39.58,13.9,6.84,0.0
2,20,2,0,21.1,0.0,39.8,11.4,1.56,0.0
2,21,2,0,21.17,0.0,39.43,14.6,4.2,0.0
2,22,2,0,21.08,0.0,39.44,10.1,2.4,0.0
2,23,2,0,21.15,0.0,38.61,16.4,2.64,0.0
2,24,2,0,21.04,0.0,37.95,12.4,1.08,0.0
2,1,3,0,20.98,0.0,36.79,9.7,1.2,0.0
2,2,3,0,20.97,0.0,35.4,10.6,0.12,0.0
2,3,3,0,20.96,0.0,33.32,5.5,0.48,0.0
2,4,3,0,20.96,0.0,30.94,7.4,0.12,0.0
2,5,3,0,20.96,0.0,29.01,5.7,0.0,0.0
2,6,3,0,20.96,0.0,27.3,9.5,1.08,0.0
2,7,3,0,20.96,0.0,25.42,13.7,8.76,0.0
2,8,3,0,20.96,0.0,23.83,14.0,11.4,0.0
2,9,3,0,20.96,0.0,22.43,12.4,2.88,0.0
2,10,3,0,20.96,0.0,20.97,6.4,1.56,0.0
2,11,3,0,20.96,0.0,19.97,9.0,8.64,0.0
2,12,3,0,20.96,0.0,18.94,11.5,3.48,0.0
2,13,3,0,20.96,0.0,17.87,14.0,0.96,0.0
2,14,3,0,20.96,0.0,17.19,15.6,12.0,0.0
2,15,3,0,20.96,0.0,16.81,12.6,2.52,0.0
2,16,3,0,20.96,0.0,16.64,9.9,3.24,0.0
2,17,3,0,20.96,0.0,16.43,7.3,0.96,0.0
2,18,3,0,20.96,0.0,16.34,14.7,4.92,0.0
2,19,3,0,20.96,0.0,16.57,14.1,1.8,0.0
2,20,3,0,20.96,0.0,16.82,16.4,2.04,0.0
2,21,3,0,20.96,0.0,16.91,15.0,3.0,0.0
2,22,3,0,20.96,0.0,16.87,12.4,5.64,0.0
2,23,3,0,20.96,0.0,16.61,12.7,1.2,0.0
2,24,3,0,20.96,0.0,16.37,9.5,1.8,0.0
2,1,4,0,20.96,0.0,16.06,12.2,0.48,0.0
2,2,4,0,20.95,0.0,15.73,5.2,0.36,0.0
2,3,4,0,20.96,0.0,15.45,9.4,0.12,0.0
2,4,4,0,20.96,0.0,15.11,6.3,0.12,0.0
2,5,4,0,20.96,0.0,14.86,10.7,0.48,0.0
2,6,4,0,20.95,0.0,14.84,4.0,2.04,0.0
2,7,4,0,20.96,0.0,14.92,9.4,6.0,0.0
2,8,4,0,20.96,0.0,14.91,13.2,10.92,0.0
2,9,4,0,20.96,0.0,14.64,12.1,10.92,0.0
2,10,4,0,20.96,0.0,14.07,11.5,6.72,0.0
2,11,4,0,20.96,0.0,13.62,10.5,17.04,0.0
2,12,4,0,20.96,0.0,13.31,11.7,4.56,0.0
2,13,4,0,20.96,0.0,13.2,13.3,0.6,0.0
2,14,4,0,20.96,0.0,13.19,11.3,1.2,0.0
2,15,4,0,21.03,0.0,13.19,15.4,2.28,0.0
2,16,4,0,21.13,0.0,13.22,16.3,0.48,0.02
2,17,4,0,21.0,0.0,13.54,8.5,0.36,0.0
2,18,4,0,20.96,0.0,13.97,12.8,2.4,0.0
2,19,4,0,20.96,0.0,14.78,12.1,2.16,0.0
2,20,4,0,20.96,0.0,15.63,15.0,2.16,0.0
2,21,4,0,20.96,0.0,16.17,13.6,1.32,0.0
2,22,4,0,20.96,0.0,16.58,17.0,2.16,0.0
2,23,4,0,20.96,0.0,17.02,15.7,0.48,0.0
2,24,4,0,20.96,0.0,17.39,9.7,0.0,0.0
2,1,5,0,20.96,0.0,17.65,8.3,0.84,0.0
2,2,5,0,20.96,0.0,17.88,7.4,0.36,0.0
2,3,5,0,20.96,0.0,18.04,10.0,0.36,0.0
2,4,5,0,20.96,0.0,18.01,6.0,0.24,0.0
2,5,5,0,20.96,0.0,17.83,9.1,0.24,0.0
2,6,5,0,20.96,0.0,17.71,5.9,4.2,0.0
2,7,5,0,20.96,0.0,17.82,8.6,13.92,0.0
2,8,5,0,21.04,0.0,17.75,13.2,17.52,0.03
2,9,5,0,21.25,0.0,17.44,13.8,10.08,0.76
2,10,5,0,21.42,0.0,17.08,11.5,9.0,1.09
2,11,5,0,21.53,0.0,16.61,10.9,6.72,1.06
2,12,5,0,21.59,0.0,16.25,8.0,1.68,1.65
2,13,5,0,21.96,0.0,15.69,17.8,5.64,7.74
2,14,5,0,22.07,0.0,15.58,12.5,6.36,6.64
2,15,5,0,22.29,0.0,15.32,15.0,0.48,9.96
2,16,5,0,22.26,0.0,15.33,12.4,3.12,8.76
2,17,5,0,22.03,0.0,15.78,9.5,2.88,4.48
2,18,5,0,21.7,0.0,16.83,10.4,4.8,0.96
2,19,5,0,21.69,0.0,18.18,14.2,0.96,1.3
2,20,5,0,21.55,0.0,20.38,12.0,3.24,0.37
2,21,5,0,21.54,0.0,21.98,14.2,2.16,0.48
2,22,5,0,21.51,0.0,23.3,14.9,0.84,0.29
2,23,5,0,21.33,0.0,24.58,12.7,1.2,0.0
2,24,5,0,21.13,0.0,25.7,10.5,0.36,0.0
2,1,6,0,20.98,0.0,26.48,6.8,0.36,0.0
2,2,6,0,20.96,0.0,26.79,6.8,0.84,0.0
2,3,6,0,20.96,0.0,27.09,6.2,0.36,0.0
2,4,6,0,20.96,0.0,27.19,10.7,0.24,0.0
2,5,6,0,20.96,0.0,27.18,8.7,0.12,0.0
2,6,6,0,20.96,0.0,27.42,6.2,0.12,0.0
2,7,6,0,20.96,0.0,28.08,9.4,3.24,0.0
2,8,6,0,21.02,0.0,28.6,10.8,8.28,0.0
2,9,6,0,21.27,0.0,28.43,11.8,4.2,0.6
2,10,6,0,21.43,0.0,27.57,9.6,15.48,0.67
2,11,6,0,21.39,0.0,26.66,8.5,17.4,0.38
2,12,6,0,21.54,0.0,25.58,9.1,6.6,0.97
2,13,6,0,22.06,0.0,23.75,15.7,9.48,3.92
2,14,6,0,22.3,0.0,22.3,16.6,2.16,7.6
2,15,6,0,22.41,0.0,21.41,16.6,2.64,14.48
2,16,6,0,22.42,0.0,20.86,14.1,3.36,15.07
2,17,6,0,22.31,0.0,20.61,9.7,5.64,9.64
2,18,6,0,22.19,0.0,20.79,10.5,0.96,3.11
2,19,6,0,22.27,0.0,21.26,15.5,8.4,4.57
2,20,6,0,22.42,0.0,22.03,24.0,1.92,9.4
2,21,6,0,22.08,0.0,23.13,14.4,2.64,1.38
2,22,6,0,21.76,0.0,23.87,12.8,1.92,0.3
2,23,6,0,21.32,0.0,24.43,9.8,1.08,0.0
2,24,6,0,21.12,0.0,24.38,9.9,0.48,0.0
2,1,7,0,21.0,0.0,24.43,8.4,0.72,0.0
2,2,7,0,20.97,0.0,24.65,10.6,2.16,0.0
2,3,7,0,20.96,0.0,24.6,7.0,0.48,0.0
2,4,7,0,20.96,0.0,24.41,9.1,0.12,0.0
2,5,7,0,20.96,0.0,24.1,7.1,0.12,0.0
2,6,7,0,20.96,0.0,23.68,6.4,0.0,0.0
2,7,7,0,20.96,0.0,23.14,12.8,0.6,0.0
2,8,7,0,21.03,0.0,22.57,13.2,3.12,0.01
2,9,7,0,21.16,0.0,22.02,10.0,9.48,0.45
2,10,7,0,21.28,0.0,21.35,11.2,16.44,0.77
2,11,7,0,21.13,0.0,21.08,4.8,16.32,0.25
2,12,7,0,21.29,0.0,20.28,9.3,6.96,0.62
2,13,7,0,21.7,0.0,19.09,15.3,1.68,2.52
2,14,7,0,21.69,0.0,18.66,10.5,5.4,2.28
2,15,7,0,21.93,0.0,18.03,12.7,1.08,3.8
2,16,7,0,21.93,0.0,17.56,11.1,3.12,3.95
2,17,7,0,21.75,0.0,17.45,10.3,7.92,2.33
2,18,7,0,21.82,0.0,17.29,19.6,1.92,1.91
2,19,7,0,21.63,0.0,17.96,17.0,4.68,0.64
2,20,7,0,21.31,0.0,19.0,12.3,2.88,0.0
2,21,7,0,21.26,0.0,19.7,15.0,3.6,0.0
2,22,7,0,21.16,0.0,20.21,14.1,1.92,0.0
